"","LSG2h_Input","LSG2h_Pool1","LSG2h_Pool2","LSG2h_Pool3","LSG6h_Input","LSG6h_Pool1","LSG6h_Pool2","LSG6h_Pool3"
"Ccl5",0.924707852407435,1.06569579516596,1.35169206949158,0.785770902558035,1.70561434082843,1.84680451907519,2.43701113573689,1.42712282467992
"Oma1",-0.9532100506877,-0.933558359797596,-1.37903086144625,-1.73513316668969,-0.453724066314082,-0.661078288175404,-1.0180299356116,-1.09590163279572
"Dcbld2",2.11280340806053,2.40266024561722,2.1033065272695,2.48880890521541,2.55775772956352,3.01441443804404,2.84265581083909,3.38420368212329
"Elmod2",-0.172061831302207,-0.0531184776837232,0.247109609687318,-0.474561600038571,0.797347590846679,1.02099698773858,1.00178643855736,0.630599690066662
"Mitf",1.26819557586904,1.18641756465506,1.46729474156853,1.14265084543635,0.379345537417072,0.301430122132119,0.442056042219994,0.149216292385425
"Zc3h12c",2.1777806743659,1.88135923397832,2.14945886637832,2.47056787013736,1.26943908374432,1.25765995657318,1.64264673098141,1.45747511139457
"Tanc1",-0.0609680104218362,0.491484150350528,0.489532641009442,0.427084288262257,0.986965590261864,1.50170530070035,1.17191294871384,1.3441072566207
"Epn1",-0.468753524219101,-0.571948712651428,-0.404762798229231,-0.646576275837119,-1.24913373287581,-1.26222265649431,-1.4568093642011,-1.51801735206006
"Slfn8",1.8204186559439,2.48596987264618,2.01185341972731,1.96194744087771,2.05133278946618,2.56765446321013,2.15477158238922,2.31284032427343
"Leprot",-0.347440741155656,-0.049227635955611,-0.27563594920113,-0.418643889808893,-0.974014399754581,-0.611008737626954,-0.92827802428213,-1.24912688850469
"Lsm7",-0.116541144665748,0.0478504326457934,-0.175466911939896,0.331351242576249,-0.500047992567364,-0.299090300539534,-1.09790566907461,-0.197009646079042
"Trim13",1.37093051168489,1.62868566310489,1.02737540249538,1.29297048810163,0.448954543242895,0.45808136058065,-0.0466769744417568,0.265523245300629
"Tut7",0.832930704822849,0.933950929869387,1.08676316129358,0.7149136645679,1.33010569835351,1.37362850009252,1.23194133950972,1.09153975213
"Tpbg",2.4366375824743,2.2137590766246,2.11922756521348,2.35593430283244,2.01083523289239,1.84245146023306,2.03812015532724,1.961543183998
"Vps13c",-0.284094290623091,-0.857336067475826,-0.912503571611437,-0.530269123862713,-1.40218521962805,-1.65929107498145,-1.95287767504594,-1.80553798287535
"Wdr38",-0.0946068803993456,-0.0274528309757676,0.794783223636478,1.04965041528352,-0.270217610383299,-0.103579915395906,0.501394702146015,0.195236836338942
"Mid1",1.97767970804825,2.55493381101146,1.99578915705353,1.68474874285976,2.55334704930123,2.94094319716564,2.99017493422383,2.98745057746705
"Ccl12",2.27689922913454,1.58405487141459,2.64094412895409,3.16198366753443,2.31902969232672,1.81877258526604,2.95437370078711,2.7933642987058
"Nfkbiz",3.12482313786402,3.2500360211664,3.36225148189231,3.03413149082408,1.69164590253898,1.68923703553421,1.84476229351753,1.65951962261756
"Ccl7",2.44505673771089,2.06529345077928,2.70219402570163,3.1958154058319,2.17161634021461,1.98972953833847,2.60965811250216,2.66894587261066
"Hacd2",1.15776582278533,0.937807642110278,1.08358060574715,1.0624839188614,1.0225984152937,0.452844936769821,0.612506047928687,0.660579066855
"Ccl2",2.3704996631878,1.89110151998484,2.00945639738519,3.17756838574664,2.30254545935118,2.02278700033638,2.3566742303975,3.31058223166495
"Dennd1a",0.0506998666736163,0.143057821056214,0.0108913020661738,-0.205746035228562,1.08969106862643,1.37609126816505,1.12357020971957,1.05740413832702
"Oser1",0.82144585138824,1.07964347104329,1.0652298105652,1.00425183177858,0.981201862417787,1.16413488807835,1.28213755893441,1.20787896588632
"Haus8",-0.493905449930255,-0.544552680450435,-0.533459290496978,-0.492177173046829,-1.47620022721441,-1.55452160698226,-1.95026045138018,-2.37305796568657
"Rcbtb1",0.336883123970127,0.35871881805574,0.470363303026146,0.283165675361854,1.55032542543249,1.74889867105787,1.92617530141897,1.84713890686646
"Tgfbi",-0.656399472663701,-0.750176220081628,-0.344551399965837,-0.258043293378019,-1.89245470328267,-2.14748525251497,-1.64267788728119,-1.73091653241011
"Cox18",0.672434822345192,0.941817636686903,0.634132352086602,0.324125925406398,1.35008017816719,1.27288573833397,0.961137646797911,0.32117093691335
"Tdrd7",0.828050021035269,1.24408699136717,0.876758595984669,0.664352728343662,1.45128376550127,1.71651738584393,1.58115177617613,1.67287003761313
"Prdm4",0.808370579074452,0.969346920248928,1.37628985821661,0.822638793372175,0.562432326034462,0.985742980228076,1.12600552056722,0.718170610942469
"Eif1",0.791398985434,0.698554294322658,1.02710664146005,1.38703082257087,0.525754752046829,0.666293592396913,0.761328831651824,0.739384556064802
"Aldh1b1",0.232934118964709,0.383964964602494,-0.163091806623374,0.230100974257665,1.1476272064453,1.50224246346976,1.36597689512049,1.62078243043344
"Aamdc",-0.176130012109956,0.20558317919708,-0.292512968420682,-0.107923168686059,-0.978593482433869,-0.757691193961124,-1.17545508627556,-1.33333112708617
"Zswim4",1.39284196114892,1.21137822578188,1.51184858933503,1.51970757276635,0.998246577682586,0.794933719255719,0.925917333991077,1.24568642644905
"Tnfsf9",3.18425668474103,3.00666947399061,2.91716934721153,3.4083448556807,2.34317184491023,2.22568890633792,2.0742067822629,2.30669397262094
"Isg15",2.67713944782725,2.29856827985905,2.89791945647608,4.21934055712284,2.81901186324416,3.17488321507475,3.95698385603688,4.84595236952742
"Arhgap45",-1.3378110889196,-1.83702400239347,-1.11267738951679,-1.46410872705108,-1.97502051162949,-2.14731178000965,-1.64207862668687,-2.11597386651608
"Prkx",0.980324156063448,1.19143138744113,1.23369139279241,1.07853592004282,1.33619109081673,1.55579435288271,1.42933578079447,1.56993398857213
"Wdr18",-0.540339855097079,-0.567260801701341,-0.946818499292165,-0.545051435893477,-0.702216980142692,-0.637455144642618,-1.23129540280781,-0.957863480608157
"R3hdm4",-0.299348543469713,-0.120433395296313,-0.254476576765572,-0.0834519115818591,-0.82228645620596,-0.68904371041042,-1.03251673409174,-0.801526215358357
"Tk2",-1.34456658693502,-1.2706540421942,-1.24972994655842,-1.00229217471086,-1.17437135389336,-1.11345478064898,-1.45786913420537,-1.36215460393552
"Pim3",0.997188562478823,0.550251952798043,0.811881224969143,1.5855652355311,1.50338812613968,1.20067114795652,1.19158375389102,1.98453837112591
"Palm",-1.16007578052294,-1.32270274886667,-1.44092408973203,-1.38248092684963,-1.47067576489295,-1.86885215038179,-1.96804399139202,-2.02686188499503
"Cerk",-1.04445400029038,-1.21798691881276,-0.989739142255386,-1.17522148246018,-1.6375443962887,-1.70506938790092,-1.71511138040141,-1.84528780954458
"Uba6",0.78363183667755,1.01460542936663,0.606732878978599,1.0440707757401,0.781745280238696,0.877012347585175,0.393831333962003,1.08802387002305
"Dennd5a",1.13063492525722,1.1240180977693,1.21229000735639,1.24660454807047,1.00110495908321,0.969467606574101,0.947068013789386,1.06148799101436
"H2.Q4",0.563771686258436,0.510473417771045,0.134248874829467,0.663034675139409,1.38649625902861,1.44644153290599,1.37149492485706,1.44716543767449
"Tdp2",-0.988241887002564,-1.20356360598026,-0.997465422384589,-0.704086881235355,-0.762742168868225,-0.591940622844026,-0.322387015932279,-0.302277149245354
"Apex1",-0.999319976463815,-1.64536071621471,-0.62205973835202,-0.709780708183059,-0.793207991651291,-0.89134442338922,-0.167856845092558,-0.351278351784774
"Parp2",-0.790289338179957,-0.746296421282558,-0.445672064375739,-0.827748021207182,-1.1679184836203,-1.08688497311629,-1.05607508876344,-1.3918535904267
"X5031439G07Rik",-0.802080260131535,-0.719660746794091,-0.937114526356845,-0.966658809225526,-1.49830556397816,-1.50395655193455,-2.0585054791731,-2.22994899151086
"Fmnl2",1.23883438327058,1.38351724503431,1.103631559257,0.744370877521758,1.8957189506286,1.76703090201084,1.90574866838658,2.03702320873756
"Ptpn23",0.94585259177086,0.976718722540763,1.16312930776504,1.13036462960121,1.01438909615456,0.892789629330184,1.20413551983651,1.22241562019873
"Slc2a6",1.49936197915468,1.66970492934107,1.45651902931029,1.53468737289874,2.03181351065357,2.25299227998024,2.1950803030567,2.33895831838401
"Galt",-0.78296830064621,-0.895675985129162,-0.83338206153809,-0.508626812257867,-1.35669601941552,-1.64968017859633,-1.39153164261795,-1.52857379545634
"Sigmar1",-0.834956800170162,-0.910955055026582,-0.884291385801284,-0.930390239150876,-1.49706855069499,-1.39099363498088,-1.28800557695311,-1.89935287737912
"Zranb3",-0.552775230471775,-0.49135645450217,-0.702257289760449,-0.951127045359662,-0.795479173447504,-1.26598491059806,-1.44868801338138,-1.06638641351622
"Slf2",-1.01371240625994,-0.740618929534618,-0.941547465078113,-0.935756673215117,0.038962437515472,0.289950855034635,0.126867338040581,0.333038488303977
"Vezt",0.70675446823493,1.08228315880822,0.949348889294901,0.590110644974489,1.15619250023114,1.42143709508275,1.51961340820738,1.30503465962652
"Rpp25l",-1.09006693575948,-1.04010615060008,-1.34729852525089,-1.55575785454689,-0.0899469911558208,-0.199462189892276,-0.226374796923629,-0.118352906105374
"Pphln1",0.725092374311261,0.378391323844272,0.444626990428282,0.748740295551229,1.25836672524365,0.908089279784186,1.29089725937016,1.37101026488883
"Hist1h1c",-0.172099610827933,0.140914350879685,-0.266938511832238,-0.372022536261936,-1.32460034131763,-0.736489668568844,-1.2245287617364,-1.88367311229024
"Ankmy2",-2.17358384884072,-2.03338112849635,-2.01258473590058,-2.0755358396605,-1.52173936260288,-1.23164721773554,-1.01827283275781,-0.710558844447329
"Gxylt1",-0.7947560299268,-0.98468500914027,-0.408511638428353,-0.933595118979945,-0.591090282531127,-0.786075440649656,-0.526550751001097,-1.01986660301897
"Sh3bp4",1.11969878186025,1.13632667089985,1.67662246506674,1.64630146117805,1.064433450503,1.39587570254042,1.52408117555571,1.62809321191618
"Rbm43",0.865015985776466,0.575358768702226,0.68422278382539,0.891778304888217,1.32050804150405,1.03352849145676,1.2334908328701,1.34784236361942
"Lrrk2",1.01939543761718,1.39114634522496,1.24754730846755,1.10675994660198,1.13760152591368,1.28485906344958,1.57775310213427,1.76710959132655
"X9530068E07Rik",0.260251338868056,0.503898202262906,0.350869160087425,0.285762850763701,0.711914596461555,1.02393079409775,0.957096687432446,0.698918062928647
"P2ry14",0.963081004018528,1.11109152432355,1.07154266497872,1.06261255814987,1.88026267205127,1.93006062501719,1.81842267901929,1.79329144549882
"Gadd45a",-1.49641223760313,-1.3172350132825,-1.52043258368611,-1.92650371228117,-1.9480510771723,-1.99152840813769,-2.00539278856949,-2.14885686504537
"Ppp1r11",0.845995027675776,0.618453638047617,0.751698625461801,1.20869154759431,0.871211715001789,0.748733172383913,0.966476731196815,1.20514737082467
"Gng12",0.400059563518421,0.52375322979622,0.342019762138444,0.366089557804135,1.24183852336829,1.29516791394483,1.36319063400481,1.08474211115944
"Siah2",1.19949072171628,1.24577908675549,1.22073513924955,0.95011180149702,0.604678126876256,0.773016655650969,0.618419297733655,0.403974596717208
"Calm2",-0.0804660411955798,0.14739647458595,-0.084144409379082,-0.135002864087319,-0.980768820578922,-0.507861463463329,-0.768508608736779,-1.12135164263018
"Thap11",-1.40978083358951,-1.22475208672941,-1.77293454123809,-1.37906809460028,-0.714882448658559,-0.449651075731402,-0.491678521131808,-0.667565207490586
"Arhgap26",0.595013170402695,0.569013945975731,0.739486681960474,0.427986652311632,1.3892722023765,1.27026958646576,1.4714452557878,1.69842371193175
"March1",-0.91684490274501,-1.13195780642807,-1.10470347293251,-0.822340101260363,0.0318935561324531,-0.0946075028655602,-0.0298515642813371,-0.487014578250744
"Btg1",1.15328248055884,1.50508425726909,1.23258224823429,0.871982794020075,0.265377459583163,0.570039637372446,0.33361418028198,0.235226115664266
"Card11",-1.32890379751966,-1.97916569932919,-1.27376425265617,-1.46949297851898,-1.4031935032798,-1.49220705030669,-1.43341102577727,-1.48483152259466
"Ppfibp2",0.0599800514297417,-0.00275556795809972,0.123532520072144,0.214380972487917,1.44206500666065,1.17993054845276,1.38179868442087,1.65766963558095
"Ermard",-0.46198826372295,-0.190954067222909,-0.559220713041632,-0.306626806667079,-0.681537031369669,-1.06712694834192,-0.590644102453964,-0.618589873636019
"Ttyh3",-0.414681725191434,-0.386324597944148,-0.345270881480062,-0.579296123018938,-0.896011275111198,-0.682387184571119,-0.879796960096243,-1.10383467125916
"Upf3b",-0.428637034096693,-0.627144418153219,-0.739668094624363,-0.916130971662969,-0.673938651731853,-0.914780562214467,-0.958298045742417,-1.1258006690765
"Spg20",-0.905498694309367,-0.873945527900435,-1.07429575947189,-0.735953569739367,-0.17553449835281,-0.294690793262594,-0.383989769148916,-0.092541220789002
"Chst12",-1.69313258180684,-1.45082461538726,-1.48240033475099,-2.11954817064438,-1.68347010000087,-1.55014863615346,-1.56028565706004,-2.02990013617338
"Eepd1",-2.35904396265894,-2.35665597024503,-2.38705037835434,-2.56816617530269,-2.8008079866049,-2.9293368987738,-2.83256284635029,-2.96876328973056
"Atp13a2",-0.679789121795813,-0.775521942044462,-0.675395269421446,-0.985859854158371,-1.35845114460239,-1.2074130809624,-1.55192310558388,-2.14756104334831
"Clcn7",0.242181777959329,0.344922873644223,0.0987630257626719,0.204135808602766,1.01318500594718,1.14814985511732,1.12796202571991,1.36428391472725
"Dennd3",1.49049809603328,1.90355524623895,1.72214665879181,1.47933993864072,1.70962320460019,1.76866289581497,1.84651051252753,2.04959830618818
"Tmem184a",1.67255026250059,2.21169547305377,2.16252302527039,1.53044280334822,1.54723061514658,1.69386773952118,1.93684552079319,0.976080616491169
"Micall2",-0.123820984459433,0.383138743582569,0.226574561122733,-0.488997512326672,1.63220583509827,1.91023688263047,2.16173906967522,2.1706480184352
"Dnajc12",0.327444303292885,1.04801979104946,0.13275490111709,0.0339089668481822,-0.100841371605263,0.541878182206591,-0.158526746392507,-0.210991369000237
"Decr2",-0.612516671829201,-0.290667363958802,-0.455949904272768,-0.576872612152884,-1.33204905034624,-1.03687540565457,-1.17184329425181,-1.24454251842964
"Cnep1r1",0.583018924545353,0.732613901380128,0.757237530957942,0.370733759859091,0.989408390264839,1.23607924799483,1.02707314253882,0.85522348574043
"Ssx2ip",0.894494957684425,0.744301777143126,0.444605752429398,-0.0436602396737618,1.28115598811458,1.39695045509352,1.25753321691553,0.99716438893244
"Pnpla7",-0.629027684304687,-1.09755361809262,-0.782920447082359,-0.279370942512278,-1.53393814247819,-1.88899067890863,-1.52186267067377,-1.57026653064818
"Mrpl41",-0.816150146790594,-0.800573903117625,-0.795386127199915,-1.2705892457208,-0.890994995613221,-0.65156900198308,-0.961770888036874,-1.3647773588843
"Acaa2",-0.34308294675894,-0.176558210793415,-0.176653199422013,-0.312124355764532,-1.46683235948223,-1.14137111146307,-1.42603136480529,-1.45943471226783
"Ehmt1",-1.423561920265,-1.35230674265254,-1.47523911468701,-1.3869171643328,-0.956841675809326,-0.702002538031086,-0.675150255567557,-0.866169414192044
"Aifm1",-0.178066155745937,0.215407442528023,-0.275829771839171,0.012751974258141,-0.964774427881537,-0.914261753527887,-1.1188214322168,-1.25220308555951
"Rab8b",1.09489149022767,1.08139900371697,1.13371273996418,1.09306997047736,1.02720719579872,1.1430957182436,1.13726062421132,1.05681312829107
"Tmem177",-1.19627411236279,-1.7287516380825,-1.64410281976801,-1.33779747336882,-0.330085134658417,-0.587088918043559,-0.188431234960669,-0.456134710090629
"Zdhhc9",-0.0497699387401092,-0.173671547640601,-0.115915678786339,-0.192879432894459,-0.968807282766146,-1.31900420207903,-1.16266898638126,-1.44791380285166
"Pml",1.06969487572502,1.40322948168959,1.02057418789487,0.660523326122698,1.29184227161122,1.42044906271923,1.27068921863964,1.34680504805168
"Otud4",0.599869391721826,0.659255239430642,0.836280524344672,1.01547560334921,0.559041666932264,0.669270560258364,0.984344293851902,1.10220258144799
"Hk1",0.416181408284536,0.905483349204074,0.461186283526543,0.401699707962509,1.26435603446402,1.58873666712667,1.45261062018004,1.78306702602194
"Scd1",-0.225056159045519,-0.0833146151445208,-0.343416805166806,-0.147648779432765,-0.959940811311418,-1.00108979347761,-0.757045891187806,-0.689302266074835
"Rnf139",0.73853746285788,0.743120389960564,0.798144746873887,0.893109368205952,0.934727755963756,1.09641823815387,0.98195130244315,1.38587994454976
"Setd7",-1.43884204667493,-1.57846959277352,-1.66397193147729,-1.73027295087336,-1.65658888883212,-1.58743086704244,-2.03640250188334,-2.37973840704248
"Prmt9",0.541200918666135,0.57012180397842,0.326096406200687,0.587345697098322,0.881471738778862,0.89166721597929,0.939150972333229,1.08769318923308
"Arhgap10",0.630598846438508,0.732840728739924,0.573307275905881,0.120382530963265,1.0099969566096,0.998299447168443,0.80437337148444,0.659025447030881
"E330009J07Rik",-0.601469686248743,-0.155857579869487,-0.585752738487359,-0.229233728354497,-1.1158799530089,-0.806767169654318,-1.39811245987479,-1.430867407483
"Cyb561d2",-0.504409598953556,-0.420988993826457,-0.516499446258057,-0.748356685097723,-0.563400842285732,-0.0803917546913397,-0.56639752422109,-1.08940045691138
"Mospd3",-0.170009041007864,-0.0595532459065984,-0.310656801316321,-0.262122868951359,-0.943234718137956,-0.822095700727059,-1.33398489023161,-0.853899657901391
"Mxd4",-1.25501377997989,-1.42993675768421,-1.31727266104719,-1.24553346228369,-2.1616166628878,-2.90728665501902,-2.53673548272006,-2.53262455029017
"Clic4",1.67119695922938,1.85428184923111,1.69621517970535,1.81037493469566,1.95362031320686,2.24583980178486,2.1478880366443,2.22601327235881
"Mex3c",1.5447059276809,1.50293636054444,1.7888051984577,1.52299804750439,0.748949927230952,0.833660094154669,0.966616611271061,0.80295550156169
"Aagab",-1.36008971151281,-1.52300041845101,-1.35383863070114,-1.6637105761941,-0.933170034372712,-0.997696599165288,-0.936516386052042,-0.888836372462081
"X4932438A13Rik",0.409958362889247,-0.0806329256072837,0.633571267956165,0.546544080139244,0.611246023733519,0.335034785119153,0.646545886115887,1.23251494878369
"Tmem97",-0.388164799597964,-0.217897069064609,-0.47867208319958,-0.408294507149223,-1.05451709354869,-0.741859049541897,-0.86179051356218,-0.66522439910587
"Ldlrap1",-1.6381780418385,-1.75961971438134,-1.95577870379249,-1.98755807652686,-0.796939110573846,-0.687487909339721,-0.739113319504847,-0.988487141457791
"Man1c1",-0.607162784736744,-0.523879219241207,-0.65690038714687,-0.631482335245208,-1.08931752629723,-1.14243509054053,-1.19752122636191,-1.34342719350635
"Tap1",1.15255823211241,1.46222120445655,1.29383623584031,1.19406490767718,1.88845233469756,2.23778574521524,2.28173489450738,2.47605431368628
"Capn15",-1.40937736641698,-1.55638235013405,-1.55205186183412,-2.17508561623663,-0.855696326488745,-1.03218037595943,-1.07908866541454,-1.29477403070029
"Larp1",1.44687532336113,1.59962253412244,1.43772906523693,1.4708683190748,1.58122783381032,1.61135640994213,1.6789970732759,1.94985834576122
"Map4k1",-0.308283460179886,-0.731684690218779,-0.57016460467976,-0.427575753294823,-1.79219512280022,-2.09240320625964,-2.19166906801301,-2.3257088203733
"Slc12a9",-0.802761580120297,-0.994408484762931,-0.672704451895077,-1.08104209916734,-0.145768645515346,-0.631913442400323,-0.0272288078464058,-0.133633671609805
"Chst7",-0.644546154356941,-1.02643405666871,-0.554876195948959,-0.761750666355701,-1.08316337069107,-0.900604937627366,-1.1186885899786,-1.11697568583867
"Paqr7",-1.71222711384677,-1.97699705496005,-1.65024966145199,-2.25030277848959,-2.3125653630771,-2.71487858400734,-3.01472419496804,-3.06222929558612
"Atp11b",0.901779637872536,0.981706121090981,0.827950761068172,0.823611317372678,1.08247294635718,0.928886720926446,0.997800794541331,1.18273751995547
