"","sgCtu1_input","sgCtu1_polysome","sgCtu2_input","sgCtu2_polysome","sgCtu1_TE","sgCtu2_TE"
"Naaa",0,0,0,0,0,0
"Sdad1",0,0,0,0,0,0
"Cxcl10",0,0,-1,0,0,0
"Nup54",0,0,0,0,0,0
"Scarb2",0,0,0,0,0,0
"Shroom3",0,0,0,0,0,0
"Sept11",0,0,0,0,0,0
"Ccni",0,0,0,0,0,0
"Ccng2",0,0,0,0,0,0
"Cnot6l",0,0,0,0,0,0
"Mrpl1",0,0,0,0,0,0
"Anxa3",0,0,0,0,0,0
"Gm33370",0,0,0,0,0,0
"Bmp2k",0,0,0,0,0,0
"Paqr3",0,0,0,0,0,0
"Naa11",0,0,0,0,0,0
"Antxr2",0,0,0,0,0,0
"Rasgef1b",0,0,0,0,0,0
"Hnrnpd",0,0,0,0,0,0
"Hnrnpdl",0,0,0,0,0,0
"Enoph1",0,0,0,0,0,0
"Sec31a",0,0,0,0,0,0
"Lin54",0,0,0,0,0,0
"Cops4",0,0,0,0,0,0
"Plac8",0,0,0,0,0,0
"Hpse",0,0,0,0,0,0
"Mrps18c",0,0,0,0,0,0
"Cds1",0,0,0,0,0,0
"Wdfy3",0,0,0,0,0,0
"Arhgap24",0,0,0,0,0,0
"Mapk10",0,0,0,0,0,0
"Aff1",0,0,0,0,0,0
"Hsd17b11",0,0,0,0,0,0
"Nudt9",0,0,0,0,0,0
"Gm17660",0,0,0,0,0,0
"Spp1",0,0,0,0,0,0
"Gbp8",0,0,0,0,0,0
"Gbp6",0,0,0,0,0,0
"Lrrc8b",0,0,0,0,0,0
"Lrrc8c",0,0,0,0,0,0
"Lrrc8d",0,0,0,0,0,0
"Zfp326",0,0,0,0,0,0
"Zfp644",0,0,0,0,0,0
"Evi5",0,0,0,0,0,0
"Rpl5",0,0,0,0,0,0
"Dipk1a",0,0,0,0,0,0
"Mtf2",0,0,0,0,0,0
"Tmed5",0,0,0,0,0,0
"Dr1",0,0,0,0,0,0
"Atp5k",0,0,0,0,0,0
"Mfsd7a",0,0,0,0,0,0
"Pcgf3",0,0,0,0,0,0
"Gak",0,0,0,0,0,0
"Tmem175",0,0,0,0,0,0
"Idua",0,0,0,0,0,0
"Crlf2",0,0,0,0,0,0
"4930522L14Rik",0,0,0,0,0,0
"Gm15446",0,0,0,0,0,0
"Zfp932",0,0,0,0,0,0
"Chfr",0,0,0,0,0,0
"Golga3",0,0,0,0,0,0
"Ankle2",0,0,0,0,0,0
"Pgam5",0,0,0,0,0,0
"Fbrsl1",0,0,0,0,0,0
"Galnt9",0,0,0,0,0,0
"Noc4l",0,0,0,0,0,0
"Ep400",0,0,0,0,0,0
"Pus1",0,0,0,0,0,0
"Hscb",0,0,0,0,0,0
"Ttc28",0,0,0,0,0,0
"Pitpnb",0,0,0,0,0,0
"Tpst2",0,0,0,0,0,0
"Tfip11",0,0,0,0,0,0
"Hps4",0,0,0,0,0,0
"Sart3",0,0,0,0,0,0
"Iscu",0,0,0,0,0,0
"Selplg",0,0,0,0,0,0
"Coro1c",0,0,0,0,0,0
"Alkbh2",0,0,0,0,0,0
"Kctd10",0,0,0,0,0,0
"Ube3b",0,0,0,0,0,0
"Mvk",0,0,0,0,0,0
"Gltp",0,0,0,0,0,0
"Git2",0,0,0,0,0,0
"Ankrd13a",0,0,0,0,0,0
"1500011B03Rik",0,0,0,0,0,0
"Oasl2",0,0,0,0,0,0
"Gm13822",0,0,0,0,0,0
"Oasl1",0,0,0,0,0,0
"2210016L21Rik",0,0,0,0,0,0
"Sppl3",0,0,0,0,0,0
"Unc119b",0,0,0,0,0,0
"Mlec",0,0,0,0,0,0
"Pop5",0,0,0,0,0,0
"Rnf10",0,0,0,0,0,0
"Coq5",0,0,0,0,0,0
"Dynll1",0,0,0,0,0,0
"Srsf9",0,0,0,0,0,0
"Triap1",0,0,0,0,0,0
"Cox6a1",0,0,0,0,0,0
"Pxn",0,0,0,0,0,0
"Rplp0",0,0,0,0,0,0
"Rab35",0,0,0,0,0,0
"Ccdc60",0,0,0,0,0,0
"Suds3",0,0,0,0,0,0
"Taok3",0,0,0,0,0,0
"Pebp1",0,0,0,0,0,0
"Wsb2",0,0,0,0,0,0
"Fbxw8",0,0,0,0,0,0
"Med13l",0,0,0,0,0,0
"Plbd2",0,0,0,0,0,0
"Slc8b1",0,0,0,0,0,0
"Tpcn1",0,0,0,0,0,0
"Ddx54",0,0,0,0,0,0
"Oas2",0,0,0,0,0,0
"Oas3",0,0,0,0,0,0
"Oas1g",0,0,0,0,0,0
"Oas1a",0,0,0,0,0,0
"Ptpn11",0,0,0,0,0,0
"Rpl6",0,0,0,0,0,0
"Trafd1",0,0,0,0,0,0
"Naa25",0,0,0,0,0,0
"Erp29",0,0,0,0,0,0
"Aldh2",0,0,0,0,0,0
"Brap",0,0,0,0,0,0
"Atxn2",0,0,0,0,0,0
"Ppp1cc",0,0,0,0,0,0
"Hvcn1",0,0,0,0,0,0
"Pptc7",0,0,0,0,0,0
"Vps29",0,0,0,0,0,0
"Gpn3",0,0,0,0,0,0
"Arpc3",0,0,0,0,0,0
"Atp2a2",0,0,0,0,0,0
"P2rx7",0,0,0,0,0,0
"P2rx4",0,0,0,0,0,0
"Camkk2",0,0,0,0,0,0
"Anapc5",0,0,0,0,0,0
"Rnf34",0,0,0,0,0,0
"Orai1",0,0,0,0,0,0
"Setd1b",0,0,0,0,0,0
"Psmd9",0,0,0,0,0,0
"Mlxip",0,0,0,0,0,0
"Diablo",0,0,0,0,0,0
"Vps33a",0,0,0,0,0,0
"Clip1",0,0,0,0,0,0
"Rsrc2",0,0,0,0,0,0
"Hcar2",0,0,0,0,0,0
"Denr",0,0,0,0,0,0
"Ogfod2",0,0,0,0,0,0
"Arl6ip4",0,0,0,0,0,0
"2810006K23Rik",0,0,0,0,0,0
"Sbno1",0,0,0,0,0,0
"Kmt5a",0,0,0,0,0,0
"Rilpl2",0,0,0,0,0,0
"Snrnp35",0,0,0,0,0,0
"Rilpl1",0,0,0,0,0,0
"Tmed2",0,0,0,0,0,0
"Eif2b1",0,0,0,0,0,0
"Gtf2h3",0,0,0,0,0,0
"Atp6v0a2",0,0,0,0,0,0
"Ncor2",0,0,0,0,0,0
"Scarb1",0,0,0,0,0,0
"Ubc",0,0,0,0,0,0
"Bri3bp",0,0,0,0,0,0
"Aacs",0,0,0,0,0,0
"Tmem132d",0,0,0,0,0,0
"Stx2",0,0,0,0,0,0
"Ran",0,0,0,0,0,0
"Adgrd1",0,0,0,0,0,0
"Sfswap",0,0,0,0,0,0
"Mrps17",0,0,0,0,0,0
"Nipsnap2",0,0,0,0,0,0
"Psph",0,0,0,0,0,0
"Cct6a",0,0,0,0,0,0
"Sumf2",0,0,0,0,0,0
"Phkg1",0,0,0,0,0,0
"Vkorc1l1",0,0,0,0,0,0
"Gusb",0,0,0,0,0,0
"Asl",0,0,0,0,0,0
"Crcp",0,0,0,0,0,0
"Tpst1",0,0,0,0,0,0
"Rabgef1",0,0,0,0,0,0
"Tmem248",0,0,0,0,0,0
"Sbds",0,0,0,0,0,0
"Galnt17",0,0,0,0,0,0
"Castor2",0,0,0,0,0,0
"Ncf1",0,0,0,0,0,0
"Gtf2i",0,0,0,0,0,0
"Rfc2",0,0,0,0,0,0
"Lat2",0,0,0,0,0,0
"Eif4h",0,0,0,0,0,0
"Abhd11",0,0,0,0,0,0
"Bud23",0,0,0,0,0,0
"Dnajc30",0,0,0,0,0,0
"Tbl2",0,0,0,0,0,0
"Bcl7b",0,0,0,0,0,0
"Baz1b",0,0,0,0,0,0
"Pom121",0,0,0,0,0,0
"Hip1",0,0,0,0,0,0
"Por",0,0,0,0,0,0
"Tmem120a",0,0,0,0,0,0
"Mdh2",0,0,0,0,0,0
"Ywhag",0,0,0,0,0,0
"Rasa4",0,0,0,0,0,0
"Polr2j",0,0,0,0,0,0
"Orai2",0,0,0,0,0,0
"Prkrip1",0,0,0,0,0,0
"Cux1",0,0,0,0,0,0
"Ift22",0,0,0,0,0,0
"Fis1",0,0,0,0,0,0
"Znhit1",0,0,0,0,0,0
"Plod3",0,0,0,0,0,0
"Ap1s1",0,0,0,0,0,0
"Serpine1",0,0,-1,0,0,0
"Srrt",0,0,0,0,0,0
"Tfr2",0,0,0,0,0,0
"Mospd3",0,0,0,0,0,0
"Lrch4",0,0,0,0,0,0
"Agfg2",0,0,0,0,0,0
"Tsc22d4",0,0,0,0,0,0
"Pilra",0,0,0,0,0,0
"Pilrb1",0,0,0,0,0,0
"Pilrb2",0,0,0,0,0,0
"Cops6",0,0,0,0,0,0
"Mcm7",0,0,0,0,0,0
"Cnpy4",0,0,0,0,0,0
"Lamtor4",0,0,0,0,0,0
"Fam20c",0,0,0,0,0,0
"Pdgfa",0,0,0,0,0,0
"Get4",0,0,0,0,0,0
"Adap1",0,0,0,0,0,0
"Cox19",0,0,0,0,0,0
"3110082I17Rik",0,0,0,0,0,0
"Zfand2a",0,0,0,0,0,0
"Mafk",0,0,0,0,0,0
"Psmg3",0,0,0,0,0,0
"Nudt1",0,0,0,0,0,0
"Snx8",0,0,0,0,0,0
"Eif3b",0,0,0,0,0,0
"Chst12",0,0,0,0,0,0
"Ttyh3",0,0,0,0,0,0
"Amz1",0,0,0,0,0,0
"Gna12",0,0,0,0,0,0
"Card11",0,0,0,0,0,0
"Wipi2",0,0,0,0,0,0
"Actb",0,0,0,0,0,0
"Fscn1",0,0,0,0,0,0
"Rnf216",0,0,0,0,0,0
"Spdye4a",0,0,0,0,0,0
"Zdhhc4",0,0,0,0,0,0
"Kdelr2",0,0,0,0,0,0
"Daglb",0,0,0,0,0,0
"Rac1",0,0,0,0,0,0
"Cyth3",0,0,0,0,0,0
"Eif2ak1",0,0,0,0,0,0
"Aimp2",0,0,0,0,0,0
"Ccz1",0,0,0,0,0,0
"Tecpr1",0,0,0,0,0,0
"Bri3",0,0,0,0,0,0
"Trrap",0,0,0,0,0,0
"Smurf1",0,0,0,0,0,0
"Kpna7",0,0,0,0,0,0
"Arpc1a",0,0,0,0,0,0
"Arpc1b",0,0,0,0,0,0
"Pdap1",0,0,0,0,0,0
"Bud31",0,0,0,0,0,0
"Atp5j2",0,0,0,0,0,0
"Zkscan5",0,0,0,0,0,0
"Zfp655",0,0,0,0,0,0
"Rnf6",0,0,0,0,0,0
"Cdk8",0,0,0,0,0,0
"Usp12",0,0,0,0,0,0
"Rpl21",0,0,0,0,0,0
"Gtf3a",0,0,0,0,0,0
"Polr1d",0,0,0,0,0,0
"Flt3",0,0,0,0,0,0
"Pan3",0,0,0,0,0,0
"Flt1",0,0,0,0,0,0
"Pomp",0,0,0,0,0,0
"Slc46a3",0,0,0,0,0,0
"Ubl3",0,0,0,0,0,0
"Hmgb1",0,0,0,0,0,0
"Uspl1",0,0,0,0,0,0
"Alox5ap",0,0,0,0,0,0
"Hsph1",0,0,0,0,0,0
"B3glct",0,0,0,0,0,0
"Fry",0,0,0,0,0,0
"N4bp2l2",0,0,0,0,0,0
"Rfc3",0,0,0,0,0,0
"Gm20559",0,0,0,0,0,0
"Samd9l",0,0,0,0,0,0
"Vps50",0,0,0,0,0,0
"Gng11",0,0,0,0,0,0
"Bet1",0,0,0,0,0,0
"Ppp1r9a",0,0,0,0,0,0
"Pon3",0,0,0,0,0,0
"Pon2",0,0,0,0,0,0
"Slc25a13",0,0,0,0,0,0
"Sem1",0,0,0,0,0,0
"Asns",0,0,1,0,0,0
"C1galt1",0,0,0,0,0,0
"Rpa3",0,0,0,0,0,0
"Umad1",0,0,0,0,0,0
"Glcci1",0,0,0,0,0,0
"Ica1",0,0,0,0,0,0
"Ndufa4",0,0,0,0,0,0
"Phf14",0,0,0,0,0,0
"Tmem106b",0,0,0,0,0,0
"Tmem168",0,0,0,0,0,0
"Bmt2",0,0,0,0,0,0
"Gpr85",0,0,0,0,0,0
"2610001J05Rik",0,0,0,0,0,0
"Foxp2",0,0,0,0,0,0
"Mdfic",0,0,0,0,0,0
"Tfec",0,0,0,0,0,0
"Tes",0,0,0,0,0,0
"Gm15581",0,0,0,0,0,0
"Cav2",0,1,0,1,0,0
"Cav1",0,0,0,0,0,0
"Met",0,0,0,0,0,0
"Capza2",0,0,0,0,0,0
"St7",0,0,0,0,0,0
"Cttnbp2",0,0,0,0,0,0
"Lsm8",0,0,0,0,0,0
"Kcnd2",0,0,0,0,0,0
"Ing3",0,0,0,0,0,0
"Cped1",0,0,0,0,0,0
"Fam3c",0,0,0,0,0,0
"Cadps2",0,0,0,0,0,0
"Ndufa5",0,0,0,0,0,0
"Asb15",0,0,0,0,0,0
"Grm8",0,0,0,0,0,0
"Zfp800",0,0,0,0,0,0
"Gcc1",0,0,0,0,0,0
"Arf5",0,0,0,0,0,0
"Snd1",0,0,0,0,0,0
"Rbm28",0,0,0,0,0,0
"Hilpda",0,0,0,0,0,0
"Calu",0,0,0,0,0,0
"Atp6v1f",0,0,0,0,0,0
"Irf5",0,0,0,0,0,0
"Tnpo3",0,0,0,0,0,0
"Ahcyl2",0,0,0,0,0,0
"Nrf1",0,0,0,0,0,0
"Ube2h",0,0,0,0,0,0
"Zc3hc1",0,0,0,0,0,0
"Klhdc10",0,0,0,0,0,0
"Copg2",0,0,0,0,0,0
"Lncpint",0,0,0,0,0,0
"2210408F21Rik",0,0,0,0,0,0
"Mkln1",0,0,0,0,0,0
"Chchd3",0,0,0,0,0,0
"Exoc4",0,0,0,0,0,0
"Slc35b4",0,0,0,0,0,0
"Akr1b3",0,0,0,0,0,0
"Akr1b8",0,0,0,0,0,0
"Akr1b10",0,0,0,0,0,0
"Bpgm",0,0,0,0,0,0
"Cald1",0,0,0,0,0,0
"Agbl3",0,0,0,0,0,0
"Tmem140",0,0,0,0,0,0
"Wdr91",0,0,0,0,0,0
"Cnot4",0,0,0,0,0,0
"Nup205",0,0,0,0,0,0
"1810058I24Rik",0,0,0,1,0,0
"Mtpn",0,0,0,0,0,0
"Akr1d1",0,0,0,0,0,0
"Zc3hav1",0,0,0,0,0,0
"Ubn2",0,0,0,0,0,0
"Fmc1",0,0,0,0,0,0
"Luc7l2",0,0,0,0,0,0
"Hipk2",0,0,0,0,0,0
"Tbxas1",0,0,0,0,0,0
"Parp12",0,0,0,0,0,0
"4930599N23Rik",0,0,0,0,0,0
"Kdm7a",0,0,0,0,0,0
"Rab19",0,0,0,0,0,0
"Mkrn1",0,0,0,0,0,0
"Dennd2a",0,0,0,0,0,0
"Ndufb2",0,0,0,0,0,0
"Braf",0,0,0,0,0,0
"Mrps33",0,0,0,0,0,0
"E330009J07Rik",0,0,0,0,0,0
"Ssbp1",0,0,0,0,0,0
"Clec5a",0,0,0,0,0,0
"Zyx",0,0,0,0,0,0
"Cntnap2",0,0,0,0,0,0
"Cul1",0,0,0,0,0,0
"Ezh2",0,0,0,0,0,0
"Pdia4",0,0,0,0,0,0
"Tmem176b",0,0,0,0,0,0
"Gpnmb",0,0,0,0,0,0
"Malsu1",0,0,0,0,0,0
"Igf2bp3",0,0,0,0,0,0
"Tra2a",0,0,0,0,0,0
"Npy",0,0,0,0,0,0
"Mpp6",0,0,0,0,0,0
"Osbpl3",0,0,0,0,0,0
"Cycs",0,0,0,0,0,0
"Hnrnpa2b1",0,0,0,0,0,0
"Cbx3",0,0,0,0,0,0
"Snx10",0,0,0,0,0,0
"Skap2",0,0,0,0,0,0
"Hibadh",0,0,0,0,0,0
"Tax1bp1",0,0,0,0,0,0
"Creb5",0,0,0,0,0,0
"Chn2",0,0,0,0,0,0
"Znrf2",0,0,0,0,0,0
"Ggct",0,0,0,0,0,0
"Gars",0,0,0,0,0,0
"Crhr2",0,0,0,0,0,0
"Pde1c",0,0,0,0,0,0
"Lsm5",0,0,0,0,0,0
"Avl9",0,0,0,0,0,0
"Kbtbd2",0,0,0,0,0,0
"Nt5c3",0,0,0,0,0,0
"Vmn1r13",0,0,0,0,0,0
"Ppm1k",0,0,0,0,0,0
"Herc6",0,0,0,0,0,0
"Lancl2",0,0,0,0,0,0
"Vopp1",0,0,0,0,0,0
"Abcg2",0,0,0,0,0,0
"Tigd2",0,0,0,0,0,0
"Snca",0,0,0,0,0,0
"Grid2",0,0,0,0,0,0
"Smarcad1",0,0,0,0,0,0
"Hpgds",0,0,0,0,0,0
"Tnip3",0,0,0,0,0,0
"2610300M13Rik",0,0,0,0,0,0
"Mad2l1",0,0,0,0,0,0
"Gng12",0,0,0,0,0,0
"Gadd45a",0,0,0,0,0,0
"Gm38825",0,0,0,0,0,0
"Serbp1",0,0,0,0,0,0
"Il12rb2",0,0,0,0,0,0
"Gm42889",0,0,0,0,0,0
"Rpia",0,0,0,0,0,0
"Krcc1",0,0,0,0,0,0
"Rmnd5a",0,0,0,0,0,0
"Rnf103",0,0,0,0,0,0
"Chmp3",0,0,0,0,0,0
"Kdm3a",0,0,0,0,0,0
"Mrpl35",0,0,0,0,0,0
"Immt",0,0,0,0,0,0
"St3gal5",0,0,0,0,0,0
"Usp39",0,0,0,0,0,0
"Rnf181",0,0,0,0,0,0
"Vamp8",0,0,0,0,0,0
"Mat2a",0,0,0,0,0,0
"Capg",0,0,0,0,0,0
"Tgoln1",0,0,0,0,0,0
"Kcmf1",0,0,0,0,0,0
"Tmsb10",0,0,0,0,0,0
"Suclg1",0,0,0,0,0,0
"Ctnna2",0,0,0,0,0,0
"Mrpl19",0,0,0,0,0,0
"Pole4",0,0,0,0,0,0
"Hk2",0,0,-1,-1,0,0
"M1ap",0,0,0,0,0,0
"Dok1",0,0,0,0,0,0
"Htra2",0,0,0,0,0,0
"Aup1",0,0,0,0,0,0
"Pcgf1",0,0,0,0,0,0
"Mrpl53",0,0,0,0,0,0
"Mogs",0,0,0,0,0,0
"Wbp1",0,0,0,0,0,0
"Rtkn",0,0,0,0,0,0
"Mthfd2",1,1,1,0,0,0
"Mob1a",0,0,0,0,0,0
"Bola3",0,0,0,0,0,0
"Dguok",0,0,0,0,0,0
"Stambp",0,0,0,0,0,0
"Tex261",0,0,0,0,0,0
"Nagk",0,0,0,0,0,0
"Zfp638",0,0,0,0,0,0
"Exoc6b",0,0,0,0,0,0
"Spr",0,0,0,0,0,0
"Rab11fip5",0,0,0,0,0,0
"Cct7",0,0,0,0,0,0
"Tprkb",0,0,0,0,0,0
"Dusp11",0,0,0,0,0,0
"Add2",0,0,0,0,0,0
"Fam136a",0,0,0,0,0,0
"Snrpg",0,0,0,0,0,0
"Pcyox1",0,0,0,0,0,0
"Tia1",0,0,0,0,0,0
"Pcbp1",0,0,0,0,0,0
"Mxd1",0,0,0,0,0,0
"Snrnp27",0,0,0,0,0,0
"Gmcl1",0,0,0,0,0,0
"Anxa4",0,0,0,0,0,0
"Aak1",0,0,0,0,0,0
"Nfu1",0,0,0,0,0,0
"Gfpt1",0,0,0,0,0,0
"Arhgap25",0,0,1,0,0,0
"Rab43",0,0,0,0,0,0
"Isy1",0,0,0,0,0,0
"Cnbp",0,0,0,0,0,0
"Copg1",0,0,0,0,0,0
"Rab7",0,0,0,0,0,0
"Rpn1",0,0,0,0,0,0
"Ruvbl1",0,0,0,0,0,0
"Sec61a1",0,0,0,0,0,0
"Mgll",0,0,0,0,0,0
"Abtb1",0,0,0,0,0,0
"Tpra1",0,0,0,0,0,0
"Plxna1",0,0,0,0,0,0
"Chchd6",0,0,0,0,0,0
"Slc41a3",0,0,0,0,0,0
"Iqsec1",0,0,0,0,0,0
"Chchd4",0,0,0,0,0,0
"Tmem43",0,0,0,0,0,0
"Lsm3",0,0,0,0,0,0
"Slc6a6",0,0,0,0,0,0
"Ccdc174",0,0,0,0,0,0
"Mrps25",0,0,0,0,0,0
"Adamts9",0,0,0,0,0,0
"Suclg2",0,0,0,0,0,0
"Tmf1",0,0,0,0,0,0
"Uba3",0,0,0,0,0,0
"Arl6ip5",0,0,0,0,0,0
"Frmd4b",0,0,0,0,0,0
"Mitf",0,0,0,0,0,0
"Foxp1",0,0,0,0,0,0
"Eif4e3",0,0,0,0,0,0
"Rybp",0,0,0,0,0,0
"Ppp4r2",0,0,0,0,0,0
"Cntn3",0,0,0,0,0,0
"Chl1",0,0,0,0,0,0
"Cntn4",0,0,0,0,0,0
"Trnt1",0,0,0,0,0,0
"Crbn",0,0,0,0,0,0
"Sumf1",0,0,0,0,0,0
"Bhlhe40",0,0,0,0,0,0
"Arl8b",0,0,0,0,0,0
"Edem1",0,0,0,0,0,0
"Grm7",0,0,0,0,0,0
"Thumpd3",0,0,0,0,0,0
"Setd5",0,0,0,0,0,0
"Mtmr14",0,0,0,0,0,0
"Brpf1",0,0,0,0,0,0
"Camk1",0,0,0,0,0,0
"Arpc4",0,0,0,0,0,0
"Jagn1",0,0,0,0,0,0
"Creld1",0,0,0,0,0,0
"Emc3",0,0,0,0,0,0
"Brk1",0,0,0,0,0,0
"Vhl",0,0,0,0,0,0
"Irak2",0,0,0,0,0,0
"Tatdn2",0,0,0,0,0,0
"Sec13",0,0,0,0,0,0
"Atp2b2",0,0,0,0,0,0
"Atg7",0,0,0,0,0,0
"Vgll4",0,0,0,0,0,0
"Pparg",0,0,0,0,0,0
"Mkrn2",0,0,0,0,0,0
"Raf1",0,0,0,0,0,0
"Tmem40",0,0,0,0,0,0
"Rpl32",0,0,0,0,0,0
"Plxnd1",0,0,0,0,0,0
"Tmcc1",0,0,0,0,0,0
"Washc2",0,0,0,0,0,0
"March8",0,0,0,0,0,0
"Alox5",0,0,0,0,0,0
"Rassf4",0,0,0,0,0,0
"Zfp637",0,0,0,0,0,0
"Hnrnpf",0,0,0,0,0,0
"Csgalnact2",0,0,0,0,0,0
"Bms1",0,0,0,0,0,0
"Adipor2",0,0,0,0,0,0
"Wnk1",0,0,0,0,0,0
"Ninj2",0,0,0,0,0,0
"Kdm5a",0,0,0,0,0,0
"Il17ra",0,0,0,0,0,0
"Atp6v1e1",0,0,0,0,0,0
"Bcl2l13",0,0,0,0,0,0
"Bid",0,0,0,0,0,0
"Usp18",0,0,0,0,0,0
"Slc6a13",0,0,0,0,0,0
"Slc6a12",0,0,0,0,0,0
"M6pr",0,0,0,0,0,0
"Apobec1",0,0,0,0,0,0
"Nanog",0,0,0,0,0,0
"Foxj2",0,0,0,0,0,0
"C3ar1",0,0,0,0,0,0
"Necap1",0,0,0,0,0,0
"Clec4a3",0,0,0,0,0,0
"Clec4b1",0,0,0,0,0,0
"Clec4a2",0,0,0,0,0,0
"Clec4n",0,0,0,0,0,0
"Clec4d",0,0,0,0,0,0
"Clec4e",0,1,0,0,0,0
"Pex5",0,0,0,0,0,0
"Lpcat3",0,0,0,0,0,0
"Emg1",0,0,0,0,0,0
"Phb2",0,0,0,0,0,0
"Ptpn6",0,0,0,0,0,0
"Grcc10",0,0,0,0,0,0
"Tpi1",0,0,0,0,0,0
"Usp5",0,0,0,0,0,0
"Cdca3",0,0,0,0,0,0
"Ptms",0,0,0,0,0,0
"Mlf2",0,0,0,0,0,0
"Cops7a",0,0,0,0,0,0
"Pianp",0,0,0,0,0,0
"Ing4",0,0,0,0,0,0
"Chd4",0,0,0,0,0,0
"Gapdh",0,0,0,0,0,0
"Mrpl51",0,0,0,0,0,0
"Tapbpl",0,0,0,0,0,0
"Ltbr",0,0,0,0,0,0
"Tnfrsf1a",0,0,0,0,0,0
"Cd9",0,0,0,0,0,0
"Vwf",0,0,0,0,0,0
"Ndufa9",0,0,0,0,0,0
"D6Wsu163e",0,0,0,0,0,0
"Gm43126",0,0,0,0,0,0
"Ccnd2",0,0,0,0,0,0
"Parp11",0,0,0,0,0,0
"Tulp3",0,0,0,0,0,0
"Fkbp4",0,0,0,0,0,0
"Klrb1a",0,0,0,0,0,0
"BC035044",1,0,0,0,0,0
"Clec2d",0,0,0,0,0,0
"2310001H17Rik",0,0,0,0,0,0
"Cd69",0,1,0,0,0,0
"Clec12a",0,0,0,0,0,0
"Clec1b",0,0,0,0,0,0
"Olr1",0,0,0,0,0,0
"Gabarapl1",0,0,0,0,0,0
"Klra17",0,0,0,0,0,0
"Magohb",0,0,0,0,0,0
"Ybx3",0,0,0,0,0,0
"Smim10l1",0,0,0,0,0,0
"Etv6",0,0,0,0,0,0
"Lrp6",0,0,0,0,0,0
"Dusp16",0,0,0,0,0,0
"Crebl2",0,0,0,0,0,0
"Cdkn1b",0,0,0,0,0,0
"Lockd",0,0,0,0,0,0
"Ddx47",0,0,0,0,0,0
"Hebp1",0,0,0,0,0,0
"Emp1",0,0,0,0,0,0
"Plbd1",0,0,0,0,0,0
"H2afj",0,0,0,0,0,0
"Wbp11",0,0,0,0,0,0
"Arhgdib",0,1,0,0,0,0
"Ptpro",0,0,0,0,0,0
"Eps8",0,0,0,0,0,0
"Strap",0,0,0,0,0,0
"Dera",0,0,0,0,0,0
"Mgst1",0,0,0,0,0,0
"Plekha5",0,0,0,0,0,0
"Aebp2",0,0,0,0,0,0
"Pyroxd1",0,0,0,0,0,0
"Golt1b",0,0,0,0,0,0
"Ldhb",0,0,0,0,0,0
"Cmas",0,0,0,0,0,0
"Etnk1",0,0,0,0,0,0
"1700126G02Rik",0,0,0,0,0,0
"Sox5",0,0,0,0,0,0
"Lrmp",0,0,0,0,0,0
"Etfrf1",0,0,0,0,0,0
"Kras",0,0,0,0,0,0
"Lmntd1",0,0,0,0,0,0
"Rassf8",0,0,0,0,0,0
"Bhlhe41",0,0,0,0,0,0
"Itpr2",0,0,0,0,0,0
"Fgfr1op2",0,0,0,0,0,0
"Tm7sf3",0,0,0,0,0,0
"Med21",0,0,0,0,0,0
"Ppfibp1",0,0,0,0,0,0
"Mrps35",0,0,0,0,0,0
"Ccdc91",0,0,0,0,0,0
"Ergic2",0,0,0,0,0,0
"Ipo8",0,0,0,0,0,0
"Etfbkmt",0,0,0,0,0,0
"Amn1",0,0,0,0,0,0
"Resf1",0,0,0,0,0,0
"Tarm1",0,0,0,0,0,0
"Ndufa3",0,0,0,0,0,0
"Tfpt",0,0,0,0,0,0
"Prpf31",0,0,0,0,0,0
"Cnot3",0,0,0,0,0,0
"Leng1",0,0,0,0,0,0
"Mboat7",0,0,0,0,0,0
"Tsen34",0,0,0,0,0,0
"Rps9",0,0,0,0,0,0
"Pirb",0,0,0,0,0,0
"Pira2",0,0,0,0,0,0
"Gm14548",0,0,0,0,0,0
"Lilra6",0,0,0,0,0,0
"Lair1",0,0,0,0,0,0
"Ppp1r12c",0,0,0,0,0,0
"Tnnt1",0,0,0,0,0,0
"Ppp6r1",0,0,0,0,0,0
"Hspbp1",0,0,0,0,0,0
"Rpl28",0,0,0,1,0,0
"Isoc2b",0,0,0,0,0,0
"Isoc2a",0,0,0,0,0,0
"U2af2",0,0,0,0,0,0
"Epn1",0,0,0,0,0,0
"Nlrp4c",0,0,0,0,0,0
"Zfp787",0,0,0,0,0,0
"Zfp444",0,0,0,0,0,0
"Clcn4",0,0,0,0,0,0
"Rps5",0,0,0,0,0,0
"1810019N24Rik",0,0,0,0,0,0
"Trim28",0,0,0,0,0,0
"Chmp2a",0,0,0,0,0,0
"Ube2m",0,0,0,0,0,0
"Lig1",0,0,0,0,0,0
"Sult2a2",0,0,0,0,0,0
"Sult2a8",0,0,0,0,0,0
"Selenow",0,0,0,0,0,0
"Nop53",0,0,0,0,0,0
"Napa",0,0,0,0,0,0
"Meis3",0,0,0,0,0,0
"C5ar1",0,0,0,0,0,0
"Ccdc9",0,0,0,0,0,0
"Bbc3",0,0,0,0,0,0
"Sae1",0,0,0,0,0,0
"Tmem160",0,0,0,0,0,0
"Ap2s1",0,0,0,0,0,0
"Slc1a5",0,0,0,0,0,0
"Fkrp",0,0,0,0,0,0
"Strn4",0,0,0,0,0,0
"Ptgir",0,0,0,0,0,0
"Calm3",0,0,0,0,0,0
"Ppp5c",0,0,0,0,0,0
"Mill2",0,0,0,0,0,0
