"","sgCtu1-g1-R1-input","sgCtu1-g1-R2-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgCtu2-g2-R1-input","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome"
"Gm37401",9.4459693070005,24.9601621874323,11.0142435645044,9.43441139877221,9.69527449603914,11.225787398174,7.53053513975805,8.45334402945534,8.04493925241978,7.88586549802014,7.77798373776447,46.139037984478,8.05246052118981,8.96672776015876,6.51951345864426,7.21732614462222,9.10477035241957,3.21076561766934,10.1472786317525,10.6676179109787,11.0197832321588,12.3699373494177,9.92247032802421
"Gpx1",2039.69963902497,1898.94286536492,2017.69034811381,1990.92287212424,1940.52388019208,2043.75364690285,1793.70175090808,1746.17909835116,1995.14493460011,1832.56446292587,1821.99269057133,1015.05883565852,1904.40691326139,1734.06551850626,2213.37481920973,2029.96794299269,1902.32795550866,1846.19023015987,1675.28296894546,1966.88803344839,1993.03799536823,1990.18547577298,1822.42705024711
"Usp4",29.5973704952682,32.1854722943206,22.9215339045092,22.5377605637336,28.9389253896926,24.432596101908,28.687752913364,23.1058070138446,31.3948848874918,24.349339081606,20.2227577181876,0,29.190169389313,26.4020317382452,21.5645445170541,24.8807822354082,27.8833592042849,23.5456145295752,24.8771992262319,30.1636092655261,27.3290624157537,20.6165622490295,25.8585590366691
"Ccdc71",5.24776072611139,5.25477098682786,10.7165613060043,7.33787553237839,7.93249731494111,4.62238304630692,7.171938228341,10.7075691039768,6.47519500804519,4.84219811281938,9.33358048531736,0,4.52950904316927,6.47597004900355,9.77927018796639,8.35690395693099,5.31111603891141,8.56204164711824,8.83795235668765,6.43735563593545,7.05266126858161,10.995499866149,7.51702297577591
"Usp19",9.86579016508941,17.0780057071905,5.35828065300216,5.50340664928379,9.84217259446397,8.41934054863047,5.0203567598387,5.91734082061874,7.84872122187296,9.26935067311139,4.66679024265868,0,11.9109311875933,9.96303084462084,8.52551759976557,9.49648176923977,10.242866646472,16.0538280883467,9.49261549422007,9.19622233705064,9.91780490894289,4.12331244980589,8.11838481383799
"Qars",45.7604735316913,21.6759303206649,46.7361145845188,39.8341814614827,51.7081306455421,49.1953624214094,43.7488231928801,41.4213857443312,47.0923273312378,52.2957396184493,49.0012975479162,0,38.9202258524174,46.3280934274869,38.8663302342254,44.6334643154269,44.5754381837208,36.3886770002525,46.1537511960355,42.854396090656,40.9935936236306,56.3519368140139,40.892604988221
"Qrich1",29.5973704952682,31.5286259209672,14.884112925006,18.344688830946,21.8878166653005,25.5881918634848,16.4954579251843,16.3431317902803,26.0969980627276,22.4124598364783,26.056245521511,0,23.8218623751865,19.9260616892417,22.5675465876148,24.5009229646386,23.1412913123997,20.3348489119058,19.9672256947388,25.5654980970008,27.3290624157537,17.8676872824922,16.838131465738
"Impdh2",28.127997491957,13.7937738404231,26.7914032650108,25.9446313466236,28.2044348975684,27.4041280602482,28.329156001947,23.9511414167901,32.9646291318664,34.7254778947904,24.1117495870699,0,27.344813853207,32.8780017872488,22.5675465876148,20.8922598923275,24.4690703221276,14.9835728824569,20.6218888322712,25.1976492035187,27.3290624157537,15.1188123159549,31.8721774172899
"Ndufaf3",44.2911005283801,22.3327766940184,73.5275178495296,73.1166883404847,44.2163276258755,45.3984049190859,58.8098934723962,57.2009612659811,46.1112371785036,45.2399652254839,54.4458861643513,0,46.4694075910328,65.7560035744975,66.1981366570033,41.4046605138854,36.6087641253537,43.880463441481,65.4663137532419,41.9347738569509,41.2139892882738,64.5985617136257,70.0586541342315
"Arih2",28.3379079210015,23.6464694407254,37.210282312515,32.7583729124035,29.0858234881174,26.2485322986715,32.6323189389515,34.0951542521365,23.9385997267125,29.4682342294437,35.3898260068283,0,28.0158522299729,34.8706079561729,37.8633281636648,28.8693045784889,26.3658974788817,33.1779113825832,29.1325096201926,28.876138138339,28.2106450743264,27.4887496653726,33.3755820124451
"Slc25a20",15.3234613202452,15.7643129604836,17.2655709930069,20.1791577140406,16.8932813188561,19.1498726204144,20.7986208621889,15.4977973873348,18.6407129019483,18.4003528287137,21.0005560919641,46.139037984478,18.1180361726771,19.4279101470106,16.5495341642508,13.4850041123205,12.3293765189015,16.0538280883467,14.4025890257132,13.6104090588349,14.7665095310927,17.8676872824922,19.2435788179863
"Prkar2a",40.9325336636688,41.3813215212694,44.9500210335181,43.5031192276719,43.3349390353265,40.4458516551856,52.7137459783064,56.919183131666,43.9528388424886,41.6429037702467,57.5570796594571,46.139037984478,45.798369214267,58.2837304410319,38.6155797165853,41.784519784655,38.8849567134586,44.9507186473707,49.7543984524638,41.3830005167279,43.4179459347055,56.3519368140139,45.4028187736865
"Ip6k2",5.6675815842003,7.22531010688831,13.0980193740053,13.3654161482606,9.1076821023398,7.75900011344376,8.24772896259215,8.45334402945534,10.2033375884348,9.40769919062051,12.8336731673114,0,9.56229686891289,11.457485471314,8.77626811740574,7.9770446861614,7.01826047999008,6.42153123533868,7.85595765038902,8.6444489968276,8.59543092108384,16.4932497992236,6.31429929965177
"Uqcrc1",27.9180870629126,24.9601621874323,30.0659081085121,33.0204398957028,26.8823520117449,21.6261492523645,28.329156001947,28.459591565833,27.6667423071022,22.13576280146,21.7783544657405,0,23.6541027809951,28.3946379071694,25.0750517640164,23.5512747877146,26.1762147632063,35.3184217943627,30.7691674640237,22.0709336089215,24.2435231107493,23.3654372155667,31.5714964982588
"Shisa5",218.306846206234,148.447280377887,203.614664814082,190.522696858539,229.748625936443,210.978769042152,198.304092013629,217.532719691317,224.86586300666,219.697445804491,205.338770676982,92.2780759689559,232.682557143547,189.795737590027,206.367676017855,187.460550124793,209.030352674299,161.608536089357,150.24519006369,207.834624817344,206.731133435298,159.434748059161,212.581409754943
"Tma7",460.543481323535,310.688334596197,259.876611670605,241.363691618589,488.289279164153,480.397666598327,251.017837991935,217.814497825633,482.50013711464,460.977260340405,253.95116903801,138.417113953434,448.589154867949,210.2199508215,310.178390320883,423.733016543478,431.148812730202,249.369462972319,223.567461467321,409.967591785717,409.274749242376,210.288934940101,228.517498463588
"Nme6",10.9153423103117,6.56846373353482,10.4188790475042,8.91027743217376,9.69527449603914,12.3813831597507,10.0407135196774,9.58045656671605,9.8109015273412,10.9295328832209,10.500278045982,0,11.072133216636,8.46857621792771,9.27776915268607,10.4461299461637,7.96667405836712,19.264593706016,8.83795235668765,7.90875120986355,10.5789919028724,12.3699373494177,9.0204275709311
"Camp",81.8650673273376,44.0087070146833,203.019300297082,175.322811827184,105.032140373757,80.3964479839811,184.677409379781,150.18774558999,76.7212499438082,100.164326676607,129.503429233778,46.139037984478,82.705479936387,124.039734015529,197.842158418089,101.422425295481,98.2556467198612,201.207978707279,214.074845973101,122.861530422997,112.181393303376,237.777684605473,263.697165990219
"Map4",89.2119323438936,65.6846373353482,77.3973872100312,76.7856261066739,87.4043685627771,79.7361075487944,72.0779791948271,76.0800962650981,80.0569564631042,79.1353520152196,75.0575430694271,46.139037984478,83.5442779073442,81.1987013836599,70.2101449392459,78.4409394139205,93.7032615436514,87.7609268829619,82.814886897851,87.9158855422041,85.0727265522656,79.7173740295806,80.2818053812868
"Smarcc1",10.9153423103117,15.7643129604836,19.3493468025078,15.4619520146545,14.1022174487842,12.5464682685474,8.96492278542625,15.4977973873348,14.9125703215586,14.2498973034399,17.5004634099701,46.139037984478,16.1049210423796,16.9371524358554,12.7882763996484,19.9426117154035,15.7436654010588,21.4051041177956,15.3845837320118,15.081804632763,13.4441355432337,13.7443748326863,18.6422169799243
"Scap",10.2856110231783,5.25477098682786,5.65596291150228,6.28960759918148,10.5766630865882,8.41934054863047,6.4547444055069,8.17156589514016,9.0260294051539,7.05577439296539,3.50009268199401,0,10.0655756514873,9.4648793023898,9.0270186350459,8.54683359231579,8.53572220539334,8.56204164711824,9.16528392545386,8.82837344356861,9.03622225037019,6.87218741634316,9.0204275709311
"Ptpn23",15.5333717492897,11.1663883470092,5.65596291150228,9.69647838207144,10.4297649881633,10.4003618541906,5.7375505826728,9.29867843240087,10.9882097106221,9.96109326065701,8.16688292465269,0,12.2464503759762,9.4648793023898,6.77026397628443,12.5353559353965,10.4325493621474,7.49178644122846,8.83795235668765,10.2997690174967,9.03622225037019,10.995499866149,8.41906573286902
"Ngp",85.0137237630045,67.6551764554087,117.882174366047,115.833606618259,103.856955586359,90.3015545117817,133.039454135726,118.06503827806,72.0120172106844,96.9823107738968,93.3358048531736,0,79.5180476467493,86.6783683482013,115.094487596835,84.7086173816187,90.0992899458186,87.7609268829619,113.911385930641,95.0889389651036,90.1418268390587,107.206123694953,120.573048531446
"Setd2",14.4838196040674,17.0780057071905,15.7771597005064,12.579215198363,13.5146250550849,11.721042724564,9.68211660826035,9.58045656671605,14.3239162299181,12.5897150933304,12.8336731673114,0,15.7694018539967,15.4426978091623,10.5315217408869,15.1943708307836,11.1912802248491,8.56204164711824,11.4566049068173,13.0586357186119,13.88492687252,5.49774993307452,13.2299604373656
"Ccdc12",78.2965900335819,63.0572518419343,95.5560049785385,88.8407073384383,82.116037019483,87.9903629886282,98.9727475511058,91.0143373838025,80.253174493651,87.8513086182945,91.3913089187325,138.417113953434,88.7448253272793,113.080400086447,123.870755714241,83.1891802985404,73.7865763977336,96.3229685300802,91.9801708233048,78.9035876518945,84.6319352229793,92.0873113789983,96.2178940899317
"Ltf",20.9910429044455,16.4211593338371,20.8377580950084,23.8480954802298,28.9389253896926,24.5976812107047,21.157217773606,19.4426912677473,21.5839833601506,26.562915361752,16.7226650361936,0,24.9961795345267,16.4390008936244,19.3077898582926,25.4505711415626,22.3825604496981,26.7563801472445,27.4958517763616,26.3011958839648,31.5165800439741,39.8586870147903,27.6626445508554
"Ccrl2",545.347294657495,331.707418543509,357.516392458644,423.238178028254,604.632573116623,593.150795906456,391.946424178836,411.39607610016,556.866770691886,602.369445234731,370.620925104477,415.251341860302,548.238353817673,342.728261054957,376.376526977886,505.212830123556,535.474306351676,329.638603414052,343.043484066987,553.796509137189,547.903622302934,368.349245515993,338.266033909916
"Lrrfip2",63.8127704295145,54.518248988339,87.2209017405351,78.6200949897684,61.8440994368557,57.2845327524465,72.0779791948271,72.4169805190007,65.9292582637328,59.7665595639421,90.6135105449561,0,64.251924575327,88.1728229748944,71.2131470098066,65.1458649369848,62.7849788885599,75.9881196181744,77.5775817975916,71.1787608887719,57.9640598011551,70.0963116467002,73.967506081635
"Pdcd6ip",70.9497250170259,69.6257155754691,58.3457226660235,55.5582004594364,59.787526058908,63.7228519955169,39.8042571672926,50.1565079081017,70.0498369052162,58.1063773538326,41.2233138101517,0,67.1038376765817,47.82254805418,46.1380952457902,65.1458649369848,66.7683159177435,50.3019946768196,51.7183878650611,70.2591386550669,62.5923687586618,46.7308744311335,55.3252891017107
"Clasp2",19.3117594720899,17.734852080544,13.3957016325054,15.1998850313552,19.3905489920783,20.4705534907878,10.0407135196774,14.9342411187044,21.5839833601506,19.0920954162593,18.2782617837465,0,19.4601129262087,15.9408493513933,14.2927795054893,24.3109933292538,22.0031950183473,18.1943385001263,17.0212415758429,22.4387825024036,23.1415447875334,19.2421247657608,15.3347268705829
"Ubp1",14.6937300331119,16.4211593338371,13.6933838910055,14.6757510647568,14.5429117440587,14.8576597917008,15.0610702795161,12.9617941784982,16.4823145659332,14.2498973034399,10.1113788590938,0,16.7759594191454,17.4353039780865,13.2897774349287,17.0936671846316,14.9849345383572,18.1943385001263,16.0392468695443,12.8747112718709,10.1382005735861,2.74887496653726,10.5238321660863
"Fbxl2",28.5478183500459,28.9012404275532,23.8145806800096,34.8549087787973,32.9051740471631,35.163128173692,38.7284664330414,32.1227073119303,34.534373376241,33.3419927196992,30.7230357641697,0,33.3841592440994,30.3872440760936,39.1170807518656,30.3887416615673,29.780186361039,27.8266353531343,30.1145043264913,27.9565159046339,32.1777670379036,28.8631871486413,31.5714964982588
"Bcl2a1c",69.0605311556258,34.1560114143811,91.983817876537,94.6061809710214,77.1215016730386,80.3964479839811,119.412771501878,115.529035069223,69.8536188746693,74.4315024199094,85.9467203022974,0,67.4393568649646,85.6820652637392,98.7957039502246,66.2854427492936,64.4921233296386,55.6532707062685,93.2894970983697,71.3626853355129,68.3226560393843,86.5895614459238,70.9606968913246
"Crtap",36.3145042246908,40.0676287745624,38.9963758635157,42.1927843111757,32.4644797518886,28.8898940394183,32.9909158503686,38.3218262668642,30.2175767042109,31.9585075446079,40.056616249487,46.139037984478,30.7000057370361,41.3465780051765,38.8663302342254,36.8463492646503,36.2293986940029,36.3886770002525,38.6251251144127,34.2099470938284,35.0429106782649,48.1053119144021,37.8857957979106
"Glb1",45.1307422445579,49.9203243748647,30.9589548840125,30.6618370460097,41.7190599526533,42.9221282871357,40.5214509901267,33.8133761178214,43.1679667203013,39.0142819375733,33.8342292592754,0,42.2754177362465,43.3391841741007,33.600569363782,47.8622681169684,42.6786110269667,36.3886770002525,31.7511621703223,44.3257916645841,48.4870462214986,23.3654372155667,33.3755820124451
"Dync1li1",32.5361165018906,44.0087070146833,23.5168984215095,23.0618945303321,32.7582759487383,35.163128173692,22.9502023306912,25.0782539540508,34.1419373151474,34.0337353072448,24.1117495870699,46.139037984478,37.2426299105028,25.9038801960142,23.8212991758156,32.4779676508,35.6603505469766,27.8266353531343,24.5498676574657,35.3134937742744,34.3817236843353,23.3654372155667,25.8585590366691
"Cmtm6",48.6992195383137,42.6950142679764,51.4990307205207,71.2822194573901,48.182576283346,44.5729793751025,46.2590015727995,48.4658391022106,57.6881009807662,58.2447258713417,55.2236845381277,46.139037984478,48.9858015039047,47.82254805418,55.9173654337566,38.935575253883,47.2309962031765,50.3019946768196,48.7724037461652,46.3489605787352,45.1811112518509,61.8496867470884,49.31167072109
"Cmtm7",27.4982662048237,21.0190839473114,29.4705435915119,33.0204398957028,29.6734158818168,28.3946387130282,27.9705590905299,29.0231478344633,28.6478324598363,29.4682342294437,27.2229430821756,46.139037984478,32.5453612731421,30.8853956183246,39.6185817871459,29.4390934846433,29.0214554983374,31.0374009708036,29.4598411889588,24.6458758632957,22.2599621289607,23.3654372155667,34.5783056885692
"Osbpl10",10.4955214522228,13.7937738404231,2.67914032650108,2.88273681629151,13.8084212519345,13.7020640301241,5.0203567598387,5.63556268630356,10.5957736495285,9.82274474314789,5.83348780332335,0,12.4142099701676,4.98151542231042,5.26576087044344,12.9152152061661,11.9500110875507,4.28102082355912,5.89196823779177,11.9550890381658,11.9013658907315,15.1188123159549,3.00680919031037
"Rps27rt",710.546802315482,331.050572170155,514.692624946707,534.616645930425,810.436809009817,848.702544323711,562.997150924769,477.050381395596,754.850763513632,773.644909911028,468.234621013421,230.69518992239,742.503963891377,484.701450590804,671.509886240359,747.563044874554,741.659418290844,416.329275091124,479.540748242497,766.597094016541,714.302349108531,509.916306292662,464.552019902951
"Stt3b",50.1685925416249,36.783396907795,40.7824694145164,39.8341814614827,44.9508181179996,46.7190857894593,33.7081096732027,46.4933921620044,45.5225830868632,39.7060245251189,42.3900113708164,92.2780759689559,42.2754177362465,36.3650625828661,39.3678312695057,42.3543086908094,46.6619480561503,35.3184217943627,50.08173002123,49.8435250668145,55.9804988193665,38.4842495315217,51.1157562352762
"Gadl1",7.5567754456004,19.7053912006045,8.63278549650347,9.17234441547299,7.49180301966661,8.08917033103712,9.68211660826035,10.4257909696616,6.47519500804519,7.19412291047451,7.00018536398802,0,9.8978160572958,8.96672776015876,10.2807712232467,8.73676322770059,8.15635677404253,16.0538280883467,12.7659311818822,5.33380895548937,7.27305693322478,19.2421247657608,7.81770389480695
"Tgfbr2",42.8217275250689,47.9497852548042,44.3546565165178,41.4065833612781,44.5101238227251,41.9316176343557,55.2239243582257,54.3831799228294,41.9906585370203,40.5361156301737,46.2790032396986,0,51.334435822585,46.3280934274869,52.1561076691541,46.1529013985053,48.369092497229,47.0912290591503,55.3190351214894,45.7971872385122,48.4870462214986,56.3519368140139,42.0953286643451
"Rbms3",7.76668587464485,21.0190839473114,6.25132742850252,9.69647838207144,6.75731252754243,9.24476609261385,8.96492278542625,8.45334402945534,8.24115728296661,8.57760808556576,8.16688292465269,0,5.8715857967009,7.97042467569667,8.27476708212541,6.26767796769825,9.29445306809498,9.63229685300802,5.56463666902556,10.1158445707557,5.73028728072256,4.12331244980589,6.6149802186828
"Azi2",39.6730710894021,26.9307013074928,34.2334597275138,31.7101049792066,36.4307284093592,37.4743196968454,41.9558386357949,32.1227073119303,34.7305914067878,31.8201590270988,38.1121203150459,0,30.0289673602703,22.4168194003969,32.3468167755812,43.3039568677333,37.3674949880553,43.880463441481,37.9704619768803,34.2099470938284,33.7205366904058,37.109812048253,29.7674109840726
"Cmc1",160.16165736092,98.5269560030224,256.304424568603,236.384418935904,162.616194956293,173.009194018916,220.895697432903,243.456308048314,166.589107934254,164.773084353368,257.840160906892,92.2780759689559,168.095113379837,206.732890025882,311.933643944364,169.227305127853,158.574750304641,227.964358854523,228.80476656758,165.899850960394,161.550022183447,207.540059973563,251.369248309947
"Golga4",40.9325336636688,92.615338642841,52.094395237521,44.813454144168,33.7865626377122,35.4932983912853,43.7488231928801,41.4213857443312,33.7495012540537,32.5119016146444,43.1678097445928,0,35.0617551860139,54.7966696454146,39.6185817871459,45.5831124923509,36.9881295567045,58.8640363239379,59.9016770842163,33.4742493068643,39.010032641842,43.9819994645962,54.1225654255866
"Vill",13.2243570298007,11.8232347203627,12.8003371155052,15.9860859812529,18.5091604015293,19.4800428380078,16.1368610137673,11.8346816412375,17.6596227492142,17.2935646886407,21.0005560919641,0,16.7759594191454,13.9482431824692,16.5495341642508,18.6131042677099,14.7952518226818,23.5456145295752,18.9852309884401,14.53003129254,15.6480921896654,20.6165622490295,15.9360887086449
"Acaa1a",48.2793986802248,28.9012404275532,40.1871048975162,40.8824493946796,39.3686903778559,36.153638826472,39.4456602558755,36.9129355952883,43.7566208119417,35.6939175173543,39.6677170625988,0,39.7590238233747,40.3502749207144,31.8453157403008,43.6838161385029,36.2293986940029,34.2481665884729,41.5711092333086,39.3598316025767,33.7205366904058,39.8586870147903,36.0817102837244
"Wdr48",18.891938614001,9.85269560030224,14.884112925006,16.7722869311506,18.0684661062548,18.819702402821,17.2126517480184,13.2435723128134,15.6974424437459,15.495033961022,18.2782617837465,0,15.6016422598052,9.4648793023898,12.5375258820082,13.8648633830901,17.0714444107867,13.9133176765671,15.0572521632456,17.6567468871372,18.0724445007404,12.3699373494177,20.4463024941105
"Slc25a38",37.9937876570464,22.3327766940184,36.6149177955147,41.9307173278765,39.6624865747056,35.9885537176753,39.8042571672926,41.139607610016,42.1868765675672,38.4608878675368,54.4458861643513,0,41.4366197652892,44.3354872585627,49.6486024927525,38.935575253883,31.6770135177931,42.8102082355912,45.4990880585031,36.6009649014615,36.1448890014807,31.6120621151785,40.5919240691899
"Rpsa",883.722906277157,530.731869669614,466.170416811188,520.202961848968,887.558310682856,881.389395865452,458.28685279099,464.933921620044,877.29081457485,859.420990766686,451.511955977228,507.529417829258,844.334037565589,452.819751888017,415.995108765032,827.713351006938,833.465852677741,421.680551120573,464.156164510485,817.728090210543,850.506869858013,445.317744579037,449.5179739514
"Myrip",6.71713372942257,5.25477098682786,2.9768225850012,4.19307173278765,8.81388590549013,9.07968098381717,3.22737220275345,3.09955947746696,8.04493925241978,7.60916846300189,3.50009268199401,0,8.89125849214708,1.99260616892417,2.25675465876148,11.3957781230877,13.0881073816031,4.28102082355912,4.90997353149314,12.3229379316479,9.69740924429971,2.74887496653726,1.20272367612415
"Eif1b",83.7542611887377,62.4004054685808,127.705688896551,124.481817067133,87.1105723659274,82.8727246159313,120.488562236129,132.435723128134,95.1657448152096,92.0017641435683,148.559489391301,0,94.9519303123631,119.55637013545,151.954813689939,84.7086173816187,78.9080097209696,115.587562236096,120.130685737199,88.6515833291681,87.2766831986974,98.9594987953414,141.620712863618
"Rpl14",689.765669840081,389.509899398615,823.686809269832,894.696680983565,765.339092793393,771.27762829807,830.510446841888,874.357550779997,755.635635635819,791.768565704723,835.744352622792,322.973265891346,736.632378094676,813.481468463292,902.45111298695,670.831472179097,689.117306048756,763.091961799413,817.674258777991,682.175772962416,704.825335528874,786.178240429657,841.906573286902
"Ctnnb1",69.4803520137148,80.7921039224783,50.6059839450204,60.7995401254209,65.6634499959014,60.09097960199,38.7284664330414,51.0018423110472,68.6763106913884,58.3830743888508,51.7235918561337,0,71.9688659081339,49.8151542231042,49.8993530103926,65.5257242077544,74.7349899761106,57.7937811180481,54.9917035527232,68.7877430811388,71.1877996797456,72.8451866132375,58.3320982920211
"Ulk4",6.29731287133366,13.1369274670696,5.9536451700024,5.50340664928379,8.96078400391496,10.0701916365972,4.3031629370046,5.35378455198838,4.9054507636706,7.05577439296539,3.11119349510579,0,6.37486457927526,2.98890925338625,5.26576087044344,7.02739650923743,9.67381849944579,5.3512760294489,3.6006472564283,6.98912897615848,10.3585962382292,9.62106238288042,4.20953286643451
"Trak1",22.4604159077567,21.6759303206649,13.3957016325054,16.5102199478514,18.0684661062548,18.324447076431,13.6266826338479,15.2160192530196,21.9764194212443,20.3372320738414,17.1115642230818,46.139037984478,22.9830644042292,14.4463947247002,15.5465320936902,21.8419080692515,23.5206567437506,12.8430624706774,14.4025890257132,22.0709336089215,19.3948184885994,10.995499866149,17.4394933038001
"Cck",8.18650673273376,7.22531010688831,14.5864306665059,17.0343539144498,9.1076821023398,9.40985120141052,11.1165042539286,13.5253504471285,8.82981137460708,11.4829269532574,16.3337658493054,46.139037984478,10.4010948398702,11.955637013545,11.2837732938074,7.21732614462222,6.25952961728845,9.63229685300802,9.81994706298628,10.8515423577198,7.49345259786796,10.995499866149,13.8313222754277
"Gm47095",30.856833069535,23.6464694407254,10.4188790475042,7.86200949897685,34.2272569329867,35.163128173692,10.7579073425115,8.17156589514016,35.5154635289751,31.8201590270988,6.6112861770998,0,33.5519188382909,10.9593339290829,12.286775364368,40.4550123369614,39.074639429134,9.63229685300802,10.8019417692849,36.7848893482025,34.3817236843353,13.7443748326863,9.92247032802421
"Ss18l2",113.351631684006,72.2531010688831,95.5560049785385,98.2751187372106,117.812274936718,115.559576157673,87.8562432971773,88.4783341749659,120.47787075575,132.261182738724,90.6135105449561,138.417113953434,121.625705788804,82.1950044681219,132.897774349287,120.035529563191,115.896139277674,84.5501612652926,89.6888498419414,114.584930319651,113.944558620522,92.0873113789983,83.8899764096592
"Nktr",40.092891947491,45.9792461347438,35.1265065030141,26.7308322965213,34.6679512282612,33.8424473033186,21.8744115964401,18.3155787304866,28.4516144292895,32.096856062117,27.2229430821756,0,34.726235997631,33.8743048717109,23.5705486581754,40.0751530661918,36.9881295567045,24.6158697354649,29.787172757725,35.8652671144975,33.940932355049,23.3654372155667,22.2503880082967
"Higd1a",291.775496371793,152.388358618008,553.986683068723,527.016703414748,281.897450877259,278.663663648789,474.06511689334,488.321506768204,295.111917942423,281.954278683597,507.90233807602,184.556151937912,272.106061778539,472.247662035028,545.633126384997,285.464241983347,278.074861180148,536.19785815078,498.525979230937,307.889523844455,254.556992662867,461.81099437826,521.080032680786
"Abhd5",54.7866219806029,45.9792461347438,54.773535564022,55.2961334761371,54.9398888108885,59.2655540580066,52.7137459783064,51.8471767139928,59.061627194594,59.628211046433,58.3348780332335,46.139037984478,65.5940013288586,59.280033525494,68.4548913157648,53.9400164492819,56.7151319869469,43.880463441481,47.4630774711004,51.3149206407426,51.7929811911462,65.9729991968943,57.430055534928
"Zfp445",8.81623801986713,8.53900285359527,8.63278549650347,8.3861434655753,11.1642554802875,10.7305320717839,9.3235196968433,8.17156589514016,10.007119557888,11.7596239882756,12.0558747935349,0,11.7431715934018,9.4648793023898,7.27176501156476,11.3957781230877,10.8119147934982,4.28102082355912,7.85595765038902,10.2997690174967,9.25661791501336,10.995499866149,10.5238321660863
"1110059G10Rik",26.4487140596014,20.362237573958,43.4616097410175,46.9099900105618,28.0575367991436,33.0170217593352,45.1832108385483,48.4658391022106,31.198666856945,30.5750223695167,49.7790959216926,0,33.8874380266738,44.3354872585627,42.6275879988279,29.0592342138737,28.6420900669866,36.3886770002525,48.7724037461652,31.6350048394542,27.7698537450401,43.9819994645962,48.1089470449658
"Zdhhc3",36.7343250827797,24.9601621874323,29.4705435915119,28.0411672130174,35.9900341140847,38.2997452408288,31.1979312932834,30.4320385060392,34.1419373151474,35.6939175173543,21.0005560919641,0,40.0945430117576,24.4094255693211,35.3558229872631,38.1758567123439,37.9365431350815,35.3184217943627,30.7691674640237,38.2562849221307,39.2304283064852,27.4887496653726,30.0680919031037
"Exosc7",24.7694306272457,12.4800810937162,42.270880707017,44.813454144168,28.4982310944181,25.4231067546881,42.673032458629,41.7031638786463,29.2364865514768,32.2352045796262,50.9457934823573,0,31.7065633021849,36.8632141250971,39.3678312695057,27.1599378600257,25.9865320475309,44.9507186473707,38.2977935456465,26.1172714372238,29.9738103914718,30.2376246319099,48.1089470449658
"Lars2",51.8478759739805,342.216960517164,60.7271807340244,49.0065258769557,42.894244740052,46.5540006806626,82.1186927145045,51.2836204453624,43.3641847508481,30.1599768169893,53.2791886036866,0,38.7524662582259,84.6857621792771,42.1260869635476,105.980736544716,35.4706678313012,95.2527133241904,103.436775730122,38.8080582623537,35.9244933368376,68.7218741634316,62.5416311584556
"Limd1",32.1162956438017,35.469704161088,36.6149177955147,26.7308322965213,32.7582759487383,27.0739578426548,21.8744115964401,28.7413697001482,34.534373376241,27.8080520193342,30.7230357641697,46.139037984478,34.726235997631,30.8853956183246,28.0840579756984,29.4390934846433,34.7119369685996,52.4425050885992,26.8411886388292,30.5314581590081,34.6021193489785,23.3654372155667,30.6694537411657
"Sacm1l",16.3730134654675,8.53900285359527,13.0980193740053,12.0550812317645,16.1587908267319,12.5464682685474,8.6063258740092,10.9893472382919,13.9314801688245,14.388245820949,8.55578211154092,0,13.0852483469334,10.4611823868519,9.52851967032623,11.0159188523181,18.2095407048391,14.9835728824569,10.1472786317525,13.6104090588349,14.1053225371632,4.12331244980589,10.8245130851173
"Lztfl1",40.092891947491,24.3033158140789,34.828824244514,37.7376455950889,42.0128561495029,40.4458516551856,37.6526756987903,36.0676011923428,42.383094598114,39.4293274901007,33.4453300723872,46.139037984478,38.9202258524174,31.3835471605556,34.3528209167025,41.5945901492702,36.6087641253537,34.2481665884729,31.7511621703223,44.6936405580661,40.9935936236306,24.7398746988354,38.4871576359727
"Fyco1",14.6937300331119,25.6170085607858,13.9910661495056,11.0068132985676,16.8932813188561,16.1783406620742,10.0407135196774,12.680016044183,11.9692998633563,11.8979725057848,12.4447739804232,0,13.2530079411249,9.4648793023898,9.77927018796639,17.663456090786,17.4508098421375,12.8430624706774,11.4566049068173,14.897880186022,15.2073008603791,12.3699373494177,11.1251940041484
"Ccr1",251.052873137169,178.005367178794,162.236830882565,184.495156242657,252.077136897018,236.40187579684,158.141237934919,180.619784096029,235.265418625642,262.862183267338,158.670868250395,92.2780759689559,241.741575229886,174.851191323096,178.032867524516,212.151402724816,213.582737850509,135.922411148002,161.374463401741,238.366082976353,252.353036016436,177.302435341653,186.722850718274
