	sgAI987944_p1...sgCtrNT_p1	sgAtf3_p2...sgCtrNT_p2	sgBach1_p1...sgCtrNT_p1	sgBhlhe40_p1...sgCtrNT_p1	sgCebpb_p1...sgCtrNT_p1	sgE2f5_p3...sgCtrNT_p3	sgEgr1_p1...sgCtrNT_p1	sgEgr2_p3...sgCtrNT_p3	sgEtv3_p3...sgCtrNT_p3	sgEtv6_p1...sgCtrNT_p1	sgFli1_p3...sgCtrNT_p3	sgFosl2_p3...sgCtrNT_p3	sgIrf1_p8...sgCtrNT_p8	sgIrf2_p4...sgCtrNT_p4	sgIrf3_p5...sgCtrNT_p5	sgIrf4_p8...sgCtrNT_p8	sgIrf7_p4...sgCtrNT_p4	sgIrf9_p4...sgCtrNT_p4	sgJun_p8...sgCtrNT_p8	sgJunb_p4...sgCtrNT_p4	sgKlf3_p5...sgCtrNT_p5	sgKlf6_p4...sgCtrNT_p4	sgMafb_p5...sgCtrNT_p5	sgMax_p5...sgCtrNT_p5	sgNfe2l2_p4...sgCtrNT_p4	sgNfkb1_p8...sgCtrNT_p8	sgNfkb2_p6...sgCtrNT_p6	sgPparg_p7...sgCtrNT_p7	sgRbpj_p6...sgCtrNT_p6	sgRela_p8...sgCtrNT_p8	sgRest_p7...sgCtrNT_p7	sgStat1_p8...sgCtrNT_p8	sgStat2_p7...sgCtrNT_p7	sgStat3_p8...sgCtrNT_p8	sgStat5a_p8...sgCtrNT_p8	sgTgif1_p8...sgCtrNT_p8
X5430437J10Rik	0.287500028648753	-0.209271524787592	-0.178295064004809	-0.937963056728568	1.88662269859817	-0.281823378562997	0.11932272610853	-1.59509933263677	0.0674496894975283	0.75234368023927	-0.371413456638324	0.281712588855281	-0.0654363063434484	-0.254064542607936	-0.125544653287506	-2.1710214529184	0.138774655645292	-0.312208829741875	-1.34001714982579	-0.129654982091867	-1.11483114649984	-0.345627217367405	-0.526647088875647	0.312191814974228	0.281481541182302	-0.494796339550236	-0.485965537118154	-0.365563383134983	-0.57381101019638	0.109048047634215	-0.409719054899814	-0.307807932551641	0.353474377156922	-0.0587262401145763	-0.808486810608978	-0.661153129256578
Stx16	-0.40217775900875	-0.0122496462948458	0.14991343064442	0.0156598815740852	0.136635425055082	-0.176896366850269	0.0113544978423654	-0.180690469766315	-0.124803703904412	-0.111060135345932	-0.00239644418724971	-0.201374096003843	-0.386128755482686	-0.0934629476012327	-0.222533021123371	-0.0332612242851971	-0.371776274536713	-0.679440541503563	-0.0398295847965473	-0.190140371951578	-0.427475919240912	0.212409838880228	-0.322666140127076	-0.185900321384878	-0.142696784646427	-0.621003686920493	0.0940569382798779	0.0388677356956135	0.0958169114879066	-0.932322524104214	0.350214359972271	-0.926888696794737	-0.429989667345883	-0.52152500971464	-0.619906303817672	-0.258566369066804
Kcnq1ot1	-0.416334939449829	0.0864333198084646	-0.0262150057238806	0.148381903804805	0.063216914733732	-0.568857726799934	0.00293473095635299	-0.1983767892018	-0.167262561283744	-0.328294715294084	-0.124552075015113	-0.221989037970861	-0.329263064093272	-0.0483916489116032	-0.0340040053885948	0.025640131384721	-0.22430408035085	0.162416371492611	-0.00863816824763664	-0.194071151980768	-0.133643496112525	-0.128213799699297	-0.333945115947651	0.170955115575476	-0.164218742118902	-0.0102478351852797	0.310136427487961	0.429128032387625	0.112065090692232	-0.796311312909853	0.596250804360624	-0.454425089015506	0.706541608157475	-0.430770759598964	-0.497855514256856	-0.598565587951844
Gm20186	-0.677986140910764	0.100012084720399	0.527414916573316	-1.13472943851104	-0.758347705011468	-0.833921188098493	-0.0910687970117667	-0.686375860386039	-1.14437500723847	-0.305215139259422	0.151816652793165	-0.0594454671600042	-0.47481228785429	-0.367521636185489	1.28911138753814	0.528759608121713	0.665903827512718	0.659908676457945	0.678813859842526	0.257410946144694	0.712492309947455	-0.3058596285868	0.776332197910859	0.119300835649296	0.187661003115282	1.44633553006151	-0.102104501327782	-0.264795292435318	0.164794306629586	-0.778104663637928	-0.119937346143395	-0.23647598060371	-0.00588878780917623	0.0802305789447004	-0.867855556887208	0.0625810435822873
Il23a	-0.163939456246693	0.751628765717546	0.335593235991279	-0.109331655456839	-0.0443460363721284	0.222350667259963	-0.178156516907384	-0.00688359807489114	0.0340591912025312	-0.144930794331543	-0.087846237980993	0.0575002180899489	0.0501159985718553	-0.0246611658741012	0.17609670479087	0.0332495693533641	0.00520722521674521	-0.229374399792764	0.218254692063472	-0.135391440909062	-0.263281408678799	-0.0179245870959992	0.329075979537118	-0.201653498530378	-0.0835378164286853	0.202820225286034	0.121353216349465	0.296623221924632	-0.0606687733474693	0.0638105283557913	0.236578269427919	0.315842156043121	-0.0740950004945411	0.207421039950502	-0.332068528647873	0.435494930366619
Gm13340	0.154322370135391	-0.00059348107131818	-0.0674493001593603	-0.319889934083619	0.21730631913413	-0.248805655275445	-0.0621266057201115	-0.161468519264792	-0.132134486874786	0.106000387035092	-0.494736959612266	-0.241667006971309	-0.0623617079981411	-0.0930910543674734	-0.0486028952852049	0.0284458243173393	-0.245796340824857	0.0399368456710398	0.0517926721336188	-0.240153601809479	-0.199124410089361	-0.0756973929195048	-0.127464747157221	0.0953301683811887	-0.0926017139592759	-0.132346712038235	0.230807200313256	0.244280391428799	0.201255927504636	-0.37496044608338	0.286010531716997	-0.151093172155906	-0.0218456199543215	0.0390569372565412	-0.038047903879999	-0.0379600213453752
Eng	-0.215819800651261	-0.0720122338876212	-0.0904276541876392	-0.0534381319289716	-0.154140485532955	-0.00690397230958339	-0.269037370889349	0.00458282805155807	0.148715179867521	0.139403087761232	-0.367153414178931	-0.0709200965835413	-0.103150484251351	-0.288881546460325	-0.142624686543191	-0.374410099785367	0.0573405661143997	-0.627023177030873	0.0962422839353252	-0.010667036509787	-0.178782736784172	0.664783813262178	-0.361197329934252	0.0878397656105143	-0.261394674852595	0.0872397423677844	-0.388723396163237	0.412916517071633	-0.14809249685108	-0.304047846471729	0.117809448301581	-0.0887024977894511	-0.466496187056449	-0.129996281276974	0.0795552565651967	-0.117306967572305
Itpripl2	-0.334786860002762	0.381931798672961	-0.0875222984011543	-0.0852494973602669	0.0361632632469293	-0.334341395676677	-0.218232141647668	-0.0783029527363608	-0.376239907103144	-0.228021385934222	-0.218181892724435	-0.198043214240232	0.084084529845498	-0.0841077151014176	-0.361452017700841	-0.25762063033503	-0.0564131801894643	0.0438752884194464	-0.352314440196479	-0.178608249067738	0.0276248795917295	-0.691992254506657	-0.10931932166975	-0.179645382856907	-0.244007414613947	-0.201717255818955	-0.0299638341502924	0.11355973803123	0.319719294292328	-0.345429114913506	0.276558228608746	-0.245208114841269	-0.169655924081871	-0.508138315543921	-0.563337040838046	-0.105253605400963
Gm23935	0.0427739010414396	-0.503785132734877	-0.193508631160066	0.017055080704119	0.364851914045735	-0.203682834404962	0.0619263492568876	-0.290688880183215	0.36369408005199	-0.280139941270666	-0.039029800772679	0.927952883809421	0.0877666950028013	-0.122332202255562	-0.354096984697141	-0.364801993157944	0.507338405639072	0.429589288233867	-0.204427869192506	0.360043183745607	0.76602488818751	-0.0626809836086171	0.562421266164583	-0.660623818630874	0.289470712087921	0.686149100900106	0.439879228356618	-0.0970911076830117	0.483063594557751	1.07617203783677	-0.0044513000187365	0.977925098098582	-0.101360949474146	-0.0679921900072786	0.0631270814519826	0.0748333968130375
Atp6v0d1	0.246520236644346	0.106464344634475	0.0581174469325285	0.163653950473194	-0.167888580096219	0.118866179389259	-0.033627129903814	0.230348651154269	0.15543753410165	-0.0323575812045522	0.262395283868532	0.282717256721836	0.165585557635109	-0.139823049582444	-0.253240005042771	-0.178049942807125	0.156649017988187	0.03176921893147	0.181794346150813	0.0406214336472077	-0.0235616474605118	-0.152601260841916	-0.0543365992172689	-0.291034378353516	-0.0694903918492056	0.0779669028362608	-0.140902776902839	0.0582604335198953	-0.0123373122776025	0.349053146479816	0.0108732274861287	-0.0964182350840952	0.0676364529430877	-0.153747876799779	-0.011627390547492	0.362040847023192
Pianp	-0.344298835382195	-0.590230655076921	-0.400377297420897	0.661905403680139	-1.17605873348409	0.0246648748339355	0.18227432472145	-0.59540567923988	-0.3837015168906	0.631553894233293	0.330731432917156	-0.14497832770363	-0.0433214888013849	-0.148237281841705	0.334910194590154	-0.0763246407139704	0.103393474505353	0.436465137082932	0.489211160567711	0.264410091377481	0.0375154288633484	0.0231783755184942	-0.613993978886512	0.154986734110029	-0.0885817464803598	-0.702351937092402	0.0595529326119628	0.429848402251936	-0.165224600728905	-0.578719166865159	0.358512744041676	-0.186826559154854	0.088891071113518	-0.0262313635755342	-0.181107958935611	-0.0989347016063418
Tpx2	-0.445521573127136	-0.710551067647023	-0.840829188122456	-0.0204461764446773	0.727367434386264	0.256129360181566	-0.582362741110136	-0.428410830371439	0.203251380587684	-0.156559826443708	0.712696436579128	-0.091586531747859	-0.398860957818653	-0.778742415191855	-0.29987338365703	-1.12802472035765	-0.532447689515182	-0.673293886380771	-0.84491362971292	-0.758441697647725	-0.183495626256462	0.225622033744898	-0.0441400538539307	0.41010716463586	0.273576613657553	-0.578073429359491	0.454383103478298	-0.0885405390505003	0.296253581788363	-1.25586554584427	0.0679940606386031	-0.458922270085577	-0.732346615309247	-0.339599198949898	-0.884211172500204	-0.911370987942736
Rpl18a	0.326437995046969	-0.0566941132083478	0.00018501864877507	0.0635792761996452	0.323367284709824	0.154140157255571	0.061812495189578	0.109952314589942	0.254147088872888	0.252539709080693	-0.0417970848624032	0.112904169550155	0.0835298560096165	-0.0528620477677118	0.0397466427273976	-0.0166666115041743	0.164941791929063	-0.0386356568372248	-0.0336735046353143	0.0696699383492492	0.26841233509128	0.0792696891236524	0.129583637425868	0.212206678636806	0.110856882345719	0.0516981325836525	-0.0433716206890118	-0.326226700463018	0.125892391381449	0.0560598536907735	-0.143848778252836	0.0913086925750566	-0.304034032394762	0.142807765676247	0.265983680000673	-0.00585304569516953
Rcor3	0.00400163804268061	0.264117441483831	-0.496278604381298	-0.227659370190326	-0.167434249956813	0.0163486477564736	0.0134764014351196	-0.252127198276099	-0.498923301518258	-0.465657644462123	0.181775737774289	-0.534478581172841	0.509618351030874	0.0069464464018183	-0.108935361431599	0.560272270208491	-0.839610853557642	0.522730303856009	-0.0716136133620253	-0.871982389308893	-0.825832729238377	-1.32704751578577	-0.414840365646195	0.116563472493437	-0.456698263617128	0.147811294080896	-0.00554577985599503	0.438550738163717	0.785940173807831	0.289768653999539	0.641717425696057	0.185302323983115	0.758691770007984	-0.60649524213987	-0.0753836673677051	-0.420774486998345
Sec24a	-0.588558661095638	0.194996418689481	0.00295602298539599	0.393025607825922	0.00524880280604645	-0.681360839948034	-0.192466366431712	-0.0668018394258549	-0.494104756226736	0.081312424674941	-0.426005147551408	-0.381570802798075	-0.36921767626658	-0.233251012441259	-0.0319564207281973	0.0328597438871681	-0.31227146325304	0.280465935008187	0.0489842277790764	-0.659972975232322	-0.446180057345061	-0.233991761114644	-0.246787143827045	-0.0177870733144037	-0.241936087436298	-0.331826204022605	-0.192101572400874	0.161616573787297	-0.249686251984834	-0.502006922245656	0.334546347176929	-0.514602778825425	0.476797579896266	-0.910985994696051	-0.575442368723887	-0.524608270963319
Tbca	0.180766747741468	0.181187399514794	-0.13598202925619	-0.166069232213161	0.115077556333666	0.182702236988458	-0.105836837202962	-0.047882048729984	0.17053463511496	-0.219750079904487	-0.0125629264831106	0.0964699566487308	0.121742428402604	-0.12474201026017	0.00987621194487431	-0.00325873858229642	0.137615695188881	-0.0986312840704571	-0.00733656000538474	0.116647068759688	-0.0275235803882135	-0.305331732386871	0.164803968202706	0.0467352386928521	0.128585080382701	0.0516814028746548	-0.0125984644007566	-0.329541999876148	-0.0247088171870677	0.305883094271575	-0.324397706582978	0.315202354745169	-0.373194770721542	0.135827991217274	0.277528927162932	0.177371963292333
Armcx6	-0.0774267776243844	0.440231697637648	-0.181476160902251	0.0920773135068389	0.142201811304797	0.0584113054447819	-0.182990773020753	-0.0133063406210434	0.303915466733341	-0.253688986850387	-0.0813024515360334	-0.15158610772417	-0.163730487272264	-0.417257170946179	-2.01108619142201	-0.276176455044877	0.326150989406364	-0.00337709352933846	-0.358339051358049	-0.463199794257968	0.171469675844721	0.255694955050445	0.730867359887031	-0.377579573947525	0.253107899389787	0.395134138884849	0.0794662838240772	0.241052586664957	0.233694219885274	0.011991374177696	0.243400107703751	-0.107621734675441	0.218586613578189	-0.129271489221422	-0.561121586255562	-0.0412141168791642
Larp1b	-0.386024821354596	-0.0786595084233284	0.388255420887033	-0.151630879113859	-0.590660050372461	-0.0896804453931415	-0.0954786087856245	-0.377094040004115	0.175943973029846	-0.431766881587088	-0.708337540413076	0.04324669483956	-0.369477001397274	0.301733721933619	-0.472696029026583	-0.479006385189614	0.0502986746378697	0.476412513147244	-0.5503829552031	-0.00472369551849372	0.237256765852536	-0.128597316478375	0.36372320285597	-0.545633252111642	-0.169580616643913	0.163682648440527	-0.342556283299964	0.0857030184764573	-0.532643740310611	-0.12631352969249	0.406410762587061	0.362217492228849	-0.403076097422609	-0.196100952248736	-0.523593467447543	0.0404907707089048
Nceh1	-0.185819986535531	-0.373693070028347	0.156160726580612	0.0756785571848573	-0.342080325383449	-0.350720221336172	0.00547214057040435	0.00955303434280985	-0.342081504726303	-0.21695088744281	0.0336766384065728	-0.204631658050379	-0.00495571373122061	-0.111315234218235	0.0212575929075989	-0.268685581685272	-0.209062070777489	-0.359695281662579	-0.143138910740075	0.184226011722499	-0.0489602862469614	-0.0960973841549171	-0.158518965382085	-0.056337641598124	-0.153736518616036	-0.0786587370575766	-0.228635142754191	-0.419916646216468	0.0593593727456936	0.365987519569932	-0.0970529031057774	-0.252777105176464	-0.378742431515285	0.0734227218306485	-0.0355894331260078	-0.166789090475421
Top1	-0.167673339335986	0.378716618700212	0.160450922541365	-0.219297543534137	0.462513500039968	-0.343144276614012	0.175011264412998	-0.325897942750413	-0.180240056515077	-0.104340779511895	-0.0648819379379182	0.00764734472614936	-0.0386877356603357	0.123588533049431	0.264176939052315	-0.328373668476043	-0.116877055581842	-0.0846355996382462	-0.0320923009605965	0.00763068438564218	0.138491973960995	-0.389634641537961	0.32790334231337	0.109416017783606	0.00649511653251	0.0445740669635182	0.234133946967615	-0.155726915625987	0.435671831932611	-0.212082178800164	-0.0134623793790691	-0.209813484211467	0.0689753985473871	-0.403826670715647	-0.351409580495482	0.280023105422423
Ikzf1	-0.395144969010202	-0.49298206177054	-0.303305693116591	-0.337035056070152	-0.37287479378049	-0.423938767794144	-0.00716639931734875	0.257043783726131	-0.372959300724038	0.0274250789846544	-0.159569522632054	-0.47857832809621	-0.0703718094001244	-0.45613333789037	0.99530865175199	-0.334022507487991	-0.385190175766097	-1.43976424856997	-0.515622066447549	0.00397155888345946	-0.0825104971947024	-0.255166083216279	-0.362399280942309	-0.0887633789236952	-0.478394938655309	-0.437295013903631	0.0628607434459472	-0.0869549499942002	0.0751368229909914	-0.969910271055358	0.0256989780899337	-1.15306050129488	-1.07908760891303	-0.315300255952728	-0.0990629445243325	-0.646404779881228
Pip5k1c	-0.109772554042967	-0.538024863275777	0.0421871352927576	0.264386882924763	0.142358553696921	-0.0311965343764449	0.032655446861237	-0.15090137956828	0.221533128961696	0.260623628913696	-0.0130077026066697	-0.0769352241740036	-0.125600873474328	-0.0799457095494773	0.0225775882967296	-0.111902448045869	-0.105606274585808	0.0842201098831108	-0.344388334401663	0.0254387917013368	-0.188838390157418	-0.775070861500865	-0.485679378220755	-0.149246789013953	-0.0329141829694422	-0.0392320783285456	0.0151431530416675	0.165687278810586	0.298754313702596	-0.253661244354654	0.0617739646573261	-0.0192061385603033	0.189498377547501	-0.00441426375446863	-0.250859570733689	-0.041768244062351
Chchd1	0.729920358728672	0.028603801467205	0.0770912449975221	0.372213540118768	0.16916874058329	0.292842529436087	0.434438162491293	-0.188249925148403	0.022429430594662	0.10092445678877	-0.174228082720826	0.10678461290956	0.228743666262327	0.316082027992238	0.411734929628218	-0.03570829892797	0.243321309667532	0.289400918083343	-0.00980795597840789	0.214343657492649	0.842066532276724	-0.121685711374242	0.391632525728166	0.440338344525455	0.155704074897191	-0.0479798481883762	0.129585043775596	-0.739389458901032	-0.222612929672687	0.603212570227082	-0.714022971370393	0.379981119258085	-0.585424078067147	0.24544155747531	0.590694541425233	0.400611797771962
Pik3cb	-0.250259535002401	-0.0712753665766188	0.100060991664161	0.0313396203263308	0.0940317044755448	-0.101860352423478	0.0600643659118019	-0.396067910570306	0.243834663246602	0.415682456878817	-0.122286945756841	-0.350123342282827	0.177418120923495	-0.0898382775794992	-0.241033602316642	-0.231779373045566	-0.361567682178649	-0.323593288176196	-0.510528841487577	-0.242307751294988	-0.341507452216496	0.20905345145648	-0.0517873176926091	-0.137358133655272	-0.0132936681866518	-0.282643031464225	0.0539746309202958	0.256711894789562	0.620317501014529	0.173535640857692	-0.0385707750853763	-0.407396684664302	-0.241444874989568	-0.216649584423584	-0.788647473456254	0.0136096349241788
Snd1	-0.29944554586998	0.244934622878545	-0.366264529813304	-0.269178694413569	-0.415936082406162	-0.149534478397634	-0.412505661982643	0.254677171639563	0.272059333039591	-0.233374559267228	-0.00555007423299614	0.136652472935823	0.0552990126864854	-0.0475224094925117	-0.597216176088583	0.12778606177333	-0.0878816767441171	-0.0980131807340312	0.380813613937308	-0.0885305928572917	-0.569845534014472	-0.137199709258579	-0.438972613687699	-0.0985859577651018	-0.125259401581399	0.454038073746604	-0.185643072830722	0.536793500524904	-0.00633206292321375	-0.33986058461335	0.871824452489142	-0.141251774861677	0.120767026411039	0.22507394038459	0.057886371199837	0.165031677015283
Phf23	0.0125271048275746	-0.0544420329258175	-0.0855832748629206	0.246615442371207	-0.0209756959943563	0.0365631571298799	-0.066194549591267	-0.405933229645744	0.0325586028634826	0.132017207928871	0.0251122413921276	-0.241180709822367	0.448712721326043	0.0119756190930946	0.124977619220961	0.0299131303469427	0.301009337937943	0.999860691669192	0.383425330845977	-0.0200623852335884	0.383597375556225	-0.274586596927413	0.339299581693131	0.547782251966582	0.0057176062289015	0.391587335197076	0.443320171332048	0.00164234769980531	0.0381956149794362	0.185961673369033	0.398416314511752	0.471515784984096	0.805869982615268	-0.808233305027059	-0.107487849663666	0.136183726262523
Arhgap25	0.0270799781214128	-0.570552101717234	-0.19079630912353	-0.112699431782178	0.451103573996055	-0.213489444280643	0.26634186103515	-0.690581607070016	-0.217285778721754	0.113559045251613	0.0538431515527007	-0.54844722230508	-0.538747646042477	0.0584311361844332	0.247173005977492	-0.65173586187803	0.0256807513838275	-0.165065038103381	-0.564629463129833	-0.024275953166951	-0.26777475265286	0.197350674500179	-0.351863050672408	-0.22803091487855	0.102297027274411	-0.371663661314289	0.12842859086102	-0.318355735294661	0.23521347610497	0.556672440909233	-0.235507020485452	-0.158531998259075	-0.162114114027974	0.0975900080374528	-0.629099682153257	0.224282667531687
Ik	-0.20014211690218	0.634032566927096	-0.146509849072291	-0.200337444220151	-0.0129752368961924	0.0203770599899533	-0.0728911143283391	0.109740923289694	0.0211103067557348	-0.0546428965776906	0.107444960260232	0.0185431714719124	-0.000399457157871375	-0.0154741450213605	-0.397366339279758	0.11843228206034	-0.0173290116327465	0.0300102612501689	-0.0333864640692392	-0.113392601099463	0.160690644283239	0.0422832984177166	0.261913913223712	0.0123089901372744	0.266878240252431	0.298600788943247	-0.11794204641219	-0.00862291226446299	0.0812979969113528	0.0307038902319183	-0.0156221616050045	0.102207494534095	0.0586348726958077	-0.0527742088921155	-0.323317191829766	0.253419503351164
Rnf135	-0.26355659515736	-0.0611751693693492	-0.298528055695205	0.0471111847898955	-0.0915716793015466	0.0663986441986024	0.0381109279686251	-0.0100839500584993	-0.0415571550505716	0.324625726862455	-0.238484384770921	-0.247307579259416	-0.376077484064132	-0.30060565820448	0.113182121023523	0.126257712401594	0.277421752436974	-1.29654231139944	0.0551480831421234	0.110524379405981	-0.0503805964718316	0.567288861990141	-0.339996443859845	-0.198997260956005	-0.0139777248775843	-0.329125223913593	0.298105283271871	-0.433091916622157	-0.105410982338891	-0.738269817117492	-0.125500992421944	-0.35377660996598	-1.11780830765023	-0.33255014882731	0.08388258237619	0.0344049005440379
Ulk1	-0.293124083478388	-0.0568221006281089	-0.18407759021725	-0.167166911729248	-0.611592908533319	0.211686057730343	-0.311541805625534	-0.145459402432722	0.166140095186761	-0.193986187856174	0.0308436005760671	0.363771162106473	0.249148432612233	-0.306007714267219	-0.394805361257685	0.185825599825567	0.143789519375431	0.327097921821521	0.370916347819541	-0.309485057631127	0.121857930526654	-0.0570519166543191	0.411026834033175	-0.675282765871001	-0.0311586980784817	-0.165307010459006	0.0919399009110098	0.330039791038087	-0.384377597784	-1.29217213384812	-0.126937055509501	-0.331813288589924	0.355277580517916	-0.840695999575652	0.0786337901215513	-0.156009878642865
Arid5a	0.119744392882718	0.0931699960936125	-0.328564951094841	-0.0360836540243668	-0.0549507405706606	0.297998799174331	-0.0904740434014251	0.0366575302407082	-0.0305779688126364	0.0414621892640952	-0.0518111292380565	-0.349597799365749	-0.584448578742815	-0.296672594885865	-0.59977802965163	-0.33134387696305	-0.0993743390712165	-0.895961298013358	-0.435021619786752	-0.190379860602671	-0.455961722648655	0.00396872877662702	-0.557470423049995	-1.03662072848822	0.0590591279357575	-0.287515187774874	-0.181190690845826	0.234644889452602	-0.204043010789408	-0.822469613223421	-0.00971071858854344	-0.44941891553779	-1.33868049055207	-0.34782217197156	-0.02267643217019	0.374134227958468
Rpl3	0.241223129532971	-0.161586878244665	-0.141710874839007	-0.186166019600466	0.262007085966323	0.045207544354934	0.0730638361586013	-0.0102585827449548	-0.00941854419729715	0.0806181014999527	-0.00237736427753088	-0.0578828544560039	0.146256640949113	-0.0445924771472468	0.247302799687867	-0.147157882746175	0.0831786244692525	-0.202915363873691	-0.108420424174748	0.0313818022655763	0.150760481144252	0.194892290414162	0.0409478136051504	0.784644753949501	0.0887754984323665	-0.0507683640654459	-0.174943897520156	-0.280605129213479	0.113634696247717	0.107132467094733	-0.0535181885424274	-0.0246495764204306	-0.156639415479555	-0.269175177861321	-0.00718257806676181	-0.307815558754493
Sla2	0.0980925974194697	-0.388701933683119	0.19645165051258	-0.139598483771089	-0.290275707496926	0.0159874429983367	0.146499531543435	0.118605631276438	-0.291554108765369	0.00745810146108106	-0.0765062769379643	0.0629217185896911	-0.15561354756106	0.0959860715044218	0.497090810735864	0.00523326243411137	0.234558092865123	-0.44436066275465	0.284348016709645	0.0889382289018243	0.420716018622032	0.0361111359818347	-0.353123607811662	-0.328265254196059	-0.377260793029534	0.255878495395341	-0.446271182694419	-0.0954661461517849	0.413524711845703	0.156306977309359	-0.246329583040454	0.336780006481376	-0.882612601831563	0.152773448912777	0.367681079129491	0.131877698545376
Ppfia3	0.273592214155359	0.378257500450545	0.50092005035411	0.0756437959815024	-0.950421222426459	0.18162865890725	0.155659165790706	0.428372414078316	0.584268200400861	0.509512346821722	-0.448645779521783	0.597541789921306	0.164803627258766	-0.0307617836287015	1.40944334594766	0.877731486676573	0.307697399909578	0.482017079764319	1.038963310826	0.207706664677461	0.40631633541186	0.384957487698187	0.583001745814349	-0.360620366916637	-0.124734740740665	-2.43737883915397	0.0871922284778246	0.291578335995482	-1.11346600058966	-0.877167023739116	0.210412884712007	0.158893624708668	0.306834924538845	0.430514905152187	0.284508975820294	0.164514769564817
Irf9	-0.0424277948697469	0.0680647379563624	-0.179637357106015	-0.286721109366817	-0.142476041622332	0.0107359557415734	0.0303020257583793	-0.103423121399127	0.00344951128902871	0.0303189346128363	0.0723219652878502	0.127313008466668	0.00101765707463919	0.0731484239697355	-0.133835402351116	-0.282974183340372	0.136374805581736	-0.455543394308452	-0.161501544105604	0.0785804856334638	0.00100616586056912	0.214943482008212	0.190650341420595	-0.0852006113978119	0.0545186594074369	-0.194807075708153	0.169692601571287	-0.00513075330192336	-0.106163889977654	-0.0742586990485048	0.0938404202672398	-0.330366596310316	-0.727565954368288	-0.0449011672334061	-0.0368303451122358	0.105297396776654
Rps8	0.295810539305687	0.15886654405988	-0.0627808860815895	-0.0895156088560194	0.260661843139486	0.0662810493237904	0.0908964273362169	0.0460240421928608	0.0548585176312217	-0.0222108393185536	0.0429376177991276	-0.0868871205294957	-0.0142810449153901	0.152186075235775	0.120463121198646	0.0493172819676104	0.175783916639338	0.139437975356553	-0.157483129467185	0.00825161807192831	0.283266287761339	0.386092634217074	0.231884253947125	0.531769053714562	0.225974356361526	-0.155170541505253	0.086917491244372	-0.399322528870167	0.185190098624754	0.241971165927835	-0.412739002635876	0.271544845085764	-0.231334370707235	0.154843283364714	0.245775544680481	-0.0843527122592693
Sptlc2	-0.147884029406029	0.171440434236051	-0.0405429179354373	0.07387788219991	-0.343130221113708	0.156753566051102	-0.155463952717389	0.107605976909476	0.248479317060813	-0.00438994731854248	0.0468110154299195	0.167215348000123	0.0627671401690044	0.0127008514830074	-0.100187436228588	0.0973819580447834	0.0587478920837468	-0.150205165000507	-0.0823790821898944	0.034234071020073	0.102834841617452	-0.174752312697715	-0.0833600681440254	-0.264369736462368	0.0256411043583915	0.491600454621327	0.0140436086962161	0.29377162143586	-0.118014608277562	0.14231979787998	0.203995108181336	0.182835186629766	-0.290304384893102	-0.0677436473935398	0.114632444590065	0.16647195527209
Mib1	-0.526066591011335	-0.115183811531277	0.127912522424525	0.2272810753667	0.083000356813093	-0.103872924944777	-0.169833482890979	-0.0679719065514668	0.129500751922452	0.0400748724449205	0.120115798119697	0.0189645026312686	-0.0303564344393976	0.0395298366603933	-0.0731719547262095	-0.334414093726769	-0.0742478424647919	0.0353221284812459	0.147990444884662	-0.241630236508956	-0.460055636703853	0.219358218125414	-0.171468086735943	-0.102125658432542	-0.22883678658468	-0.236428449666586	-0.255353282955713	0.633151114635038	0.00718179722005008	-0.872091067899233	0.308588562229688	-0.318340338566749	0.609299795818447	-0.447697487217482	-0.643377773525407	-0.453299221314773
Scarb2	0.0159549544955402	-0.106426597710325	0.155963181285131	0.0591128369720462	-0.330242588145879	0.0717330534196865	0.0327582654837872	0.14742402380791	-0.0297316739232389	-0.0925926087708433	-0.0237576383395153	0.00185646605484546	0.00245410181164107	0.0561064857389812	-0.0452320496572138	0.120159297890605	-0.0455780008273976	-0.623435210757087	0.164363770454496	-0.00722041039703125	-0.0158973596281102	-0.216274192789045	0.0363445405147642	-0.341913596290643	-0.0682842718669159	-0.0177390942828213	-0.198801426030323	0.0552491802689978	-0.129646787610461	0.0732710963197167	0.16267108521135	0.101262702134267	-0.273143952711512	0.106688645207092	0.212128418317733	0.120994834589646
Atp6v0b	0.21740684405016	-0.00454972948594978	0.0301323241723512	0.0330339153131369	-0.110838104274297	0.14095346958716	-0.088388368401489	0.027006472208523	0.153740322719566	-0.0430231029476094	0.0722121473294415	0.184967384729509	0.302959649704816	-0.0697050429379118	0.0488959262857485	0.223324694449637	0.293109047530669	0.154161462638699	0.171423881709099	-0.00245822310668942	-0.00536175489567547	0.258438560082739	0.166436223736255	-0.198509737329175	0.0133317403322213	0.106384497658508	0.0517399553171654	-0.0203384527389723	-0.165247743247944	0.495943583311895	-0.0864423606180988	0.227564491113602	-0.13972989307525	0.351100409670593	0.231400519147185	0.252011443979967
