"","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome"
"Jam3",2.32143195757925,0.63358323664684,0,0.285713765459534,1.42357029523278,2.89309787651945,0.698402273351898,0.541328029851275,1.29935309732452,0,0
"Gm48796",0,0,0,0,0,0,0,0,0,0,0
"Gm48801",0,0,0,0,0,0,0,0,0,0,0
"Gm48803",0,0,0,0,0,0,0,0,0,0,0
"Igsf9b",0,0,0,0,0,0.160727659806636,0,0.270664014925638,0,0,0
"Spata19",0,0,0,0,0,0,0,0,0,0,0
"Gm48901",0,0,0,0,0,0,0,0,0,0,0
"Gm48902",0,0,0,0,0,0,0,0,0,0,0
"Opcml",37.3214830103126,43.5060489164164,26.0448992874992,27.4285214841152,46.5507486541118,46.7717490037311,32.4757057108633,44.1182344328789,40.6047842913914,27.9265257248189,39.1703699974126
"Gm15606",0,0,0,0,0,0,0,0,0,0,0
"Gm48091",0.178571689044558,0.211194412215613,1.30224496437496,0,0.284714059046555,0,0.349201136675949,0,0,0,0
"Ntm",47.3214975968078,48.5747148095911,20.8359194299994,21.1428186440055,41.5682526207971,42.5928298487585,28.6344932074278,19.7584730895716,37.5188206852457,20.8265615574921,29.0150888869723
"Gm15520",0,0,0,0,0,0.160727659806636,0,0,0,0,0
"Gm15521",0,0,0,0,0,0,0,0,0,0,0
"Gm47677",0,0,0,0,0,0,0,0,0,0,0
"Gm30933",0,0,0,0,0,0,0,0,0.162419137165566,0,0
"Snx19",19.1071707277677,20.6970523971301,14.3246946081246,12.5714056802195,21.2111973989684,20.0909574758295,13.968045467038,16.7811689253895,18.0285242253778,13.2532664456768,17.8926381469663
"Gm47716",0,0,0,0,0,0,0.349201136675949,0,0,0,0
"Gm31013",0,0,0,0,0,0,0,0,0,0,0
"Adamts15",0,0,0,0,0,0,0,0,0,0,0
"Adamts8",0.892858445222788,0.63358323664684,0,1.14285506183813,0.854142177139666,0.964365958839816,1.74600568337975,1.35332007462819,0.649676548662262,0,0.967169629565744
"Gm29724",0.357143378089115,0.211194412215613,2.60448992874992,0.571427530919067,0.569428118093111,0.321455319613272,0.349201136675949,0,0.324838274331131,0,0
"Zbtb44",16.2500237030548,14.3612200306617,15.6269395724995,13.4285469765981,14.2357029523278,13.6618510835641,14.6664477403899,11.6385526418024,16.8915902652188,16.566583057096,12.3314127769632
"Gm17508",0,0,0,0,0,0,0,0,0,0,0.241792407391436
"St14",7.50001093987142,6.12463795425279,6.51122482187481,6.57141660556927,6.54842335807077,7.39347235110526,6.98402273351898,7.30792840299222,7.79611858394715,6.15330227834993,7.49556462913451
"Aplp2",189.285990387231,171.701057131294,216.172664086244,200.571063352593,181.078141553609,174.3895108902,184.028999028225,185.675514238987,166.479615594705,212.998925019805,154.263555915736
"4930517E14Rik",0,0,0,0,0.142357029523278,0.160727659806636,0,0,0.162419137165566,0,0
"Prdm10",2.32143195757925,4.22388824431227,1.30224496437496,5.99998907465021,3.41656870855866,5.14328511381235,4.88881591346329,4.60128825373584,2.76112533181461,3.31331661141919,5.31943296261159
"Nfrkb",5.17857898229217,2.74552735880297,0,2.85713765459534,3.13185464951211,3.37528085593936,2.44440795673164,3.51863219403329,3.41080188047688,4.2599785003961,1.69254685174005
"Tmem45b",0.535715067133673,1.47836088550929,2.60448992874992,1.14285506183813,1.13885623618622,2.08945957748627,2.0952068200557,1.35332007462819,1.78661050882122,0.473330944488456,1.45075444434862
"4930434F21Rik",0.357143378089115,0.211194412215613,0,0,0,0,0,0,0,0,0
"Gm31408",0,0,0,0,0,0,0,0,0.162419137165566,0,0
"Gm47436",0,0,0,0,0,0,0,0,0,0,0
"Barx2",2.32143195757925,3.1679161832342,0,2.85713765459534,2.13535544284917,4.0181914951659,2.44440795673164,2.97730416418201,1.78661050882122,2.83998566693074,3.3850937034801
"Gm31497",0,0,0,0,0,0,0,0,0,0,0
"Gm47465",0.714286756178231,0,1.30224496437496,0,0.569428118093111,0,0.349201136675949,0.541328029851275,0.162419137165566,0,0.725377222174308
"Arhgap32",2.50000364662381,3.80149941988104,1.30224496437496,4.57142024735254,2.70478356094228,2.2501872372929,3.84121250343544,1.35332007462819,5.1974123892981,0,3.3850937034801
"Kcnj5",0.357143378089115,0.211194412215613,0,0,0.142357029523278,0,0.349201136675949,0.270664014925638,0,0,0.241792407391436
"Gm39317",0.714286756178231,0,0,0,0.569428118093111,0.80363829903318,0,0,0.324838274331131,0,0
"Kcnj1",0,0,0,0,0,0,0,0,0,0,0
"Fli1",19.6428857949013,21.5418300459926,22.1381643943743,14.2856882729767,18.5064138380261,16.2334936404702,19.9044647905291,19.4878090746459,23.0635174775103,12.3066045566999,15.2329216656605
"Gm27201",0,0,0,0.571427530919067,0.711785147616388,0.160727659806636,0.349201136675949,0,0.324838274331131,0,0.725377222174308
"Gm47680",0,0,0,0,0,0,0,0,0,0,0
"Ets1",1.60714520140102,1.26716647329368,0,1.14285506183813,1.42357029523278,2.73237021671281,1.3968045467038,1.89464810447946,0.812095685827828,0,1.45075444434862
"Gm27240",0,0,0,0,0,0,0,0,0,0,0
"Gm3331",0,0,0,0,0,0,0,0,0,0,0
"Gm27162",14.4643068126092,12.2492759085056,7.81346978624977,9.42855426016461,10.249706125676,11.4116638462712,15.7140511504177,10.2852325671742,9.58272909276837,8.51995700079221,10.3970735178317
"Gm27166",0,0,0,0,0.142357029523278,0,0.349201136675949,0.270664014925638,0.324838274331131,0,0
"Gm32171",0,0.211194412215613,0,0,0.284714059046555,0.160727659806636,0,0.541328029851275,0,0,0
"Gm47775",0.178571689044558,0.211194412215613,0,0,0.284714059046555,0,0,0,0,0,0.241792407391436
"Gm47777",0,0.211194412215613,0,0,0,0,0,0,0,0,0
"Gm47778",0,0,0,0,0,0,0,0,0,0,0
"Gm47784",0,0,0,0,0,0,0,0,0,0,0
"Gm47785",0.178571689044558,0,0,0,0,0,0,0,0,0.473330944488456,0.241792407391436
"Gm27164",0.178571689044558,0,1.30224496437496,0,0,0,0,0,0,0,0
"7630403G23Rik",0,0,0,0,0.142357029523278,0.160727659806636,0,0,0.162419137165566,0,0.241792407391436
"Gm47858",0,0,0,0,0,0,0,0,0,0,0
"Kirrel3",29.1071853142629,26.1881071147361,22.1381643943743,35.9999344479012,33.7386159970168,32.4669872809405,32.1265045741873,28.9610495970432,28.9106064154707,27.4531947803304,34.5763142569753
"Kirrel3os",0,0,0,0,0,0,0,0,0,0,0
"St3gal4",9.46429951936156,9.71494296191822,7.81346978624977,7.99998543286694,11.5309193913855,7.71492767071853,6.28562046016709,8.39058446269477,9.9075673670995,6.15330227834993,7.73735703652595
"4930581F22Rik",0.535715067133673,0.422388824431227,0,0.857141296378601,0.711785147616388,0.321455319613272,0.698402273351898,1.35332007462819,0.649676548662262,0,0.483584814782872
"Dcps",14.6428785016537,14.7836088550929,18.2314295012495,16.2856846311934,16.0863443361304,16.3942213002769,20.2536659272051,21.9237852089767,16.5667519908877,14.1999283346537,14.0239596287033
"Tirap",6.25000911655952,3.59030500766543,3.90673489312488,4.85713401281207,4.69778197426816,4.82182979419908,5.23801705013924,4.05996022388457,5.35983152646366,0.946661888976912,4.83584814782872
"Gm39318",0,0.211194412215613,1.30224496437496,0,0,0.160727659806636,0,0.270664014925638,0,0,0
"Srpr",20.7143159291687,18.3739138627584,41.6718388599988,28.2856627804938,19.2181989856425,18.0014978983432,34.570912530919,26.7957374776381,21.7641643801858,23.1932162799343,22.9702787021864
"Foxred1",7.32143925082687,9.08135972527138,7.81346978624977,10.2856955565432,7.40256553521044,6.91128937168535,10.1268329636025,6.4959363582153,8.28337599544384,12.3066045566999,6.77018740696021
"Fam118b",13.3928766783418,11.6156926718587,13.0224496437496,15.1428295693553,12.6697756275717,14.3047617227906,13.2696431936861,14.6158568059844,13.9680457962386,15.619921168119,13.5403748139204
"Rpusd4",3.3928620918466,5.49105471760595,2.60448992874992,5.71427530919067,3.55892573808194,4.17891915497254,4.88881591346329,5.95460832836403,3.08596360614575,4.73330944488456,4.83584814782872
"4933422A05Rik",0,0,0,0,0,0,0,0,0,0,0
"Gm33838",0.357143378089115,0,0,0,0,0.160727659806636,0,0,0.162419137165566,0,0
"Cdon",0.178571689044558,0.422388824431227,0,0.571427530919067,0,0.321455319613272,0.349201136675949,0,0.162419137165566,0,0.967169629565744
"Gm1113",0,0,0,0,0,0,0,0,0,0,0
"Ddx25",0,0,0,0,0,0,0,0,0.487257411496697,0,0
"Pus3",3.3928620918466,2.53433294658736,0,3.99999271643347,1.70828435427933,3.37528085593936,3.14281023008354,1.89464810447946,3.24838274331131,4.73330944488456,1.45075444434862
"Hyls1",1.2500018233119,1.68955529772491,1.30224496437496,0.857141296378601,0.569428118093111,0.964365958839816,0.698402273351898,1.08265605970255,0.487257411496697,0,1.45075444434862
"Pate2",0.178571689044558,0,0,0,0.142357029523278,0.642910639226544,0.349201136675949,0.541328029851275,0.324838274331131,0.473330944488456,0.241792407391436
"Pate4",0,0,0,0,0,0,0,0,0,0,0
"Pate3",0,0,0,0,0,0,0,0,0,0,0
"Pate1",0.357143378089115,0.422388824431227,2.60448992874992,0.285713765459534,0.284714059046555,0.482182979419908,0,0,0.324838274331131,0,0.241792407391436
"Pate10",0,0,0,0,0,0,0,0,0,0,0
"Pate7",0,0,0,0,0,0,0,0,0,0,0
"Pate6",0,0,0,0,0,0,0,0,0,0,0
"Pate5",0,0,0,0,0,0,0.349201136675949,0,0,0,0
"Gm3428",0,0,0,0,0,0,0,0,0,0,0
"Pate13",0,0,0,0,0,0,0,0,0,0,0
"Gm27187",0.357143378089115,0.211194412215613,0,0.571427530919067,0.142357029523278,0,0,0.270664014925638,0,0.473330944488456,0.483584814782872
"Gm5916",0.178571689044558,0,0,0.571427530919067,0.142357029523278,0,0,0.270664014925638,0,0,0
"Gm3434",0.178571689044558,0,0,0,0,0,0,0,0,0,0
"Pate12",0,0,0,0,0,0,0,0,0,0,0
"Pate11",0,0,0,0,0,0,0,0,0,0,0
"Pate9",0,0,0,0,0.142357029523278,0,0,0,0.324838274331131,0,0
"Pate8",0,0,0,0,0,0,0,0,0,0,0
"Pate14",0.178571689044558,0,0,0,0,0,0,0,0.162419137165566,0,0
"1700027I24Rik",0,0,1.30224496437496,0,0,0,0.349201136675949,0,0,0.473330944488456,0.241792407391436
"Acrv1",0,0,0,0,0,0,0,0,0,0,0
"Chek1",1.96428857949013,1.90074970994052,0,2.5714238891358,1.13885623618622,1.44654893825972,2.44440795673164,1.08265605970255,1.94902964598679,1.89332377795382,0.967169629565744
"Stt3a",55.8929386709466,57.8672689470781,37.7651039668739,39.7142133988752,61.9253078426258,57.7012298705823,35.6185159409468,40.32893822392,62.3689486715772,44.9664397264033,42.7972561082842
"Gm26787",3.03571871375748,3.37911059544981,1.30224496437496,0.571427530919067,3.27421167903539,4.66110213439244,0.349201136675949,0.811992044776913,3.41080188047688,1.41999283346537,0.725377222174308
"Ei24",18.2143122825449,20.4858579849145,15.6269395724995,12.857119445679,18.7911278970727,18.1622255581499,15.3648500137418,14.3451927910588,19.815134734199,10.8866117232345,15.4747140730519
"Fez1",0,0,0,0,0,0.160727659806636,0,0,0.162419137165566,0,0
"Pknox2",13.5714483673864,11.8268870840744,5.20897985749984,7.14284413648834,13.3815607751881,9.80438724820479,8.38082728022278,8.66124847762041,11.8565970130863,10.8866117232345,9.67169629565744
"Gm3896",0,0,0,0,0,0,0,0,0,0,0
"Gm48716",0,0,0,0,0,0,0,0,0,0,0
"Tmem218",1.60714520140102,2.74552735880297,1.30224496437496,1.14285506183813,2.27771247237244,2.73237021671281,1.3968045467038,3.24796817910765,3.73564015480801,3.31331661141919,4.59405574043728
"Slc37a2",24.642893088149,25.9769127025204,15.6269395724995,17.142825927572,22.065339576108,28.4487957857746,17.4600568337975,17.0518329403152,25.8246428093249,15.1465902236306,17.167260924792
"Gm48081",0,0,0,0,0,0,0,0,0,0,0
"Gm47633",0,0,0,0,0,0,0,0,0,0,0
"Ccdc15",2.50000364662381,1.68955529772491,1.30224496437496,1.99999635821674,2.562426531419,3.37528085593936,0.349201136675949,0.270664014925638,2.27386792031792,1.41999283346537,1.69254685174005
"Gm34885",0.357143378089115,0,0,0,0.142357029523278,0,0,0,0.324838274331131,0,0.241792407391436
"Hepacam",0,0,0,0.285713765459534,0.284714059046555,0.160727659806636,0,0.270664014925638,0.487257411496697,0.473330944488456,0
"Robo4",0.178571689044558,0.211194412215613,0,0,0,0,0,0,0,0,0.241792407391436
"Robo3",0,0,0,0,0.142357029523278,0.160727659806636,0,0.270664014925638,0.649676548662262,0,0
"Msantd2",4.6428639151585,6.12463795425279,9.11571475062473,3.99999271643347,5.55192415140783,6.2683787324588,5.93641932349114,4.87195226866148,5.35983152646366,5.20664038937301,4.11047092565441
"Esam",0.535715067133673,0.422388824431227,0,0.571427530919067,0.854142177139666,1.768004257873,0.698402273351898,2.43597613433074,1.13693396015896,0.946661888976912,0.483584814782872
"Vsig2",0,0,0,0,0.427071088569833,0,0,0.270664014925638,0.324838274331131,0.473330944488456,0
"Nrgn",3.57143378089115,0.844777648862454,3.90673489312488,4.85713401281207,3.8436397971285,2.73237021671281,6.28562046016709,6.4959363582153,3.73564015480801,0.946661888976912,6.77018740696021
"Siae",11.9643031659854,13.5164423817993,9.11571475062473,11.7142643838409,11.6732764209088,13.3403957639508,11.5236375103063,12.721208701505,12.343854424583,13.7265973901652,10.1552811104403
"Spa17",10.892873031718,10.7709150229963,13.0224496437496,9.99998179108368,10.1073490961527,11.8938468256911,11.8728386469823,10.5558965820999,11.206920464424,9.46661888976912,9.429903888266
"Tbrg1",66.0715249464863,70.7501280922305,80.7391877912476,85.9998434033196,77.1575100016165,80.0423745837047,83.8082728022278,93.6497491642706,74.7128030961602,90.8795413417835,68.9108361065592
"Panx3",0.357143378089115,0,0,0,0.427071088569833,0.321455319613272,0.349201136675949,0,0.162419137165566,0,0.241792407391436
"Olfr160",0,0,0,0,0,0,0,0,0,0,0
"Olfr874",0,0,0,0,0,0,0,0,0,0,0
"Olfr875",0,0,0,0,0,0,0,0,0,0,0
"Olfr876",0,0,0,0,0,0,0,0,0,0,0
"Olfr877",0,0,0,0,0,0,0,0,0,0,0
"Olfr145",0,0,0,0,0,0,0,0,0,0,0
"Olfr878",0,0,0,0,0,0,0,0,0,0,0
"Olfr881",0,0,0,0,0,0,0,0,0,0,0
"Olfr883",0,0,0,0,0,0,0,0,0,0,0
"Olfr884",0,0,0,0,0,0,0,0,0.162419137165566,0,0
"Olfr885",0,0,0,0,0,0,0,0,0,0,0
"Olfr887",0,0,0,0,0,0,0,0,0,0,0
"Olfr888",0,0,0,0,0,0,0,0,0,0,0
"Olfr889",0.892858445222788,0.844777648862454,0,0,1.2812132657095,1.44654893825972,0,0,0.974514822993394,0.473330944488456,0
"Olfr890",0.178571689044558,0,0,0,0.142357029523278,0,0,0,0,0,0.241792407391436
"Olfr891",0,0,0,0,0,0,0,0,0,0,0
"Olfr893",0,0,0,0,0,0,0,0,0,0,0
"Olfr894",0,0,0,0,0,0,0,0,0,0,0
"Olfr143",0,0,0,0.285713765459534,0,0,0,0,0,0,0
"Olfr895",0,0,0,0,0,0,0,0,0,0,0
"Olfr896-ps1",0,0,0,0,0,0,0,0,0,0,0
"Olfr25",0,0,0,0,0,0,0,0,0,0,0
"Olfr898",0,0,0,0,0.142357029523278,0,0,0,0,0,0
"Olfr250",0,0,0,0,0,0,0,0,0,0,0
"Olfr251",0,0,0,0,0,0,0,0,0,0,0
"Olfr147",0,0,0,0,0,0,0,0,0,0,0
"Olfr901",0,0,0,0,0,0,0,0,0,0,0
"Olfr902",0,0,0,0,0,0,0,0,0,0,0
"Olfr904",0,0,0,0,0,0.160727659806636,0,0,0,0,0
"Olfr905",8.21429769604965,8.65897090084015,6.51122482187481,11.7142643838409,9.5379209780596,8.19711065013843,9.77763182692658,5.68394431343839,8.44579513260941,9.46661888976912,10.8806583326146
"Olfr906",0,0,0,0,0,0,0,0,0,0,0
"Olfr907",0,0,0,0,0,0,0,0,0,0,0
"Olfr911-ps1",0,0,0,0,0,0,0,0,0,0,0
"Olfr910",0,0,0,0,0,0,0,0,0,0,0
"Olfr912",1.2500018233119,0.63358323664684,0,0,0,0.321455319613272,1.04760341002785,0.541328029851275,0.649676548662262,0.473330944488456,0.483584814782872
"Olfr913",0,0,0,0,0,0,0,0,0,0,0
"Olfr914",0,0,0,0,0,0,0,0,0,0,0
"Olfr916",0,0,0,0,0,0,0,0,0,0,0
"Olfr917",0,0,0,0,0,0,0,0,0,0,0
"Olfr918",0,0,0,0,0,0,0,0,0,0,0
"Olfr919",0,0,0,0,0,0,0,0,0,0,0
"Vwa5a",45.5357807063622,47.7299371607286,26.0448992874992,30.2856591387106,43.7036080636462,37.1280894153329,27.237688660724,26.2544094477869,47.4263880523451,26.979863835842,22.4866938874035
"Olfr920",6.07143742751496,2.53433294658736,1.30224496437496,3.99999271643347,3.70128276760522,1.28582127845309,4.53961477678734,1.89464810447946,2.27386792031792,4.73330944488456,2.17613166652292
"Olfr921",0,0,0,0.285713765459534,0,0,0,0,0,0,0
"Olfr922",0,0,0,0,0,0,0,0,0,0,0
"Olfr923",0,0,0,0,0,0,0,0,0,0,0
"Olfr924",0,0,0,0,0,0,0,0,0,0,0
"Olfr26",0,0,0,0,0,0,0,0,0,0,0
"Olfr926",0,0,0,0,0,0,0,0,0,0,0
"Olfr930",0,0,0,0,0,0,0,0,0,0,0
"Olfr933",0,0,0,0,0,0,0,0,0,0,0
"Olfr934",0,0,0,0,0,0,0,0,0,0,0
"Olfr935",0,0,0,0,0,0,0,0,0,0,0
"Olfr146",0,0,0,0,0,0,0.349201136675949,0,0,0,0
"Olfr937",0,0,0,0,0,0,0,0,0,0,0
"Olfr938",0,0,0,0,0,0,0,0,0,0,0
"Olfr27",0,0,0,0,0,0,0,0,0,0,0
"Olfr943",0.178571689044558,0.211194412215613,1.30224496437496,0,0,0,0,0,0,0,0
"Olfr944",0,0,0,0,0,0,0,0,0,0,0
"Olfr1537",0,0,0,0,0,0,0,0,0,0,0
"Olfr945",0,0,0,0,0,0.160727659806636,0,0,0,0,0
"Olfr948",0,0,0,0,0,0,0,0,0,0,0
"Olfr951",0,0,0,0,0,0,0,0.270664014925638,0,0,0
"Olfr952",0,0,0,0,0,0,0,0,0,0,0
"Olfr954",0,0,0,0,0.142357029523278,0,0,0,0,0,0
"Olfr955",0,0,0,0,0,0,0,0,0,0,0
"Olfr44",0,0.211194412215613,0,0,0,0,0,0,0,0,0.241792407391436
"Olfr957",0,0,0,0,0,0,0,0,0,0,0
"Olfr958",0,0,0,0,0,0,0,0,0,0,0
"Olfr959",0,0,0,0,0,0,0,0,0,0,0
"AW551984",0,0,0,0,0,0,0,0,0,0,0
"Olfr148",0,0,0,0,0,0,0,0.270664014925638,0,0,0
"Olfr960",0,0,0,0,0,0,0,0,0,0,0
"Olfr961",0,0,0,0,0,0,0,0,0,0,0.241792407391436
"Olfr963",0,0,0,0,0,0,0,0,0,0,0
"Olfr149",0,0,0,0,0,0,0,0,0,0,0
"Olfr965",0,0,0,0,0,0,0,0,0,0,0.241792407391436
"Olfr150",0,0,0,0,0,0,0,0,0,0,0.241792407391436
"Olfr967",0,0,1.30224496437496,0,0,0,0,0,0,0,0
"Olfr968",0,0,0,0,0,0,0,0,0,0,0
"Olfr969",0,0,0,0,0,0,0,0,0,0,0
"Olfr970",0,0,0,0,0,0,0,0,0,0,0
"Olfr971",0,0,0,0,0,0,0,0,0,0,0
"Olfr972",0,0,0,0,0,0,0,0,0,0,0
"Olfr229",0,0,0,0,0,0,0,0,0,0,0
"Olfr974",0.178571689044558,0,0,0,0.142357029523278,0.321455319613272,0,0,0,0,0.241792407391436
"Olfr975",0,0,0,0,0,0,0,0,0,0,0
"Olfr976",0,0,0,0,0.142357029523278,0,0,0,0,0,0
"Olfr978",0,0,0,0,0,0,0,0,0,0,0
"Olfr979",0,0,0,0,0,0,0,0,0,0,0
"Olfr980",0.178571689044558,0,0,0,0,0,0,0,0,0,0
"Olfr981",0,0,0,0,0,0,0,0,0,0,0
"Olfr982",0,0,0,0,0,0,0,0,0,0,0
"Olfr983",0,0,0,0,0,0,0,0,0,0,0
"Olfr984",0,0,0,0,0,0,0,0,0,0,0
"Olfr985",0,0,0,0,0,0,0,0,0,0,0
"Tmem225",0,0.211194412215613,0,0,0,0,0,0,0,0,0
"Olfr986",0,0,0,0,0,0,0,0,0,0,0
"Zfp202",0.714286756178231,0.63358323664684,0,0.857141296378601,1.13885623618622,0.964365958839816,0.698402273351898,0,0.812095685827828,0,0.483584814782872
"Scn3b",0,0.211194412215613,0,0.571427530919067,0.569428118093111,0.482182979419908,1.04760341002785,1.08265605970255,0.324838274331131,0.473330944488456,0.483584814782872
"Gramd1b",43.3929204378275,38.226188611026,39.0673489312488,29.7142316077915,36.4433995579591,36.0029957966865,28.6344932074278,33.2916738358534,38.0060780967423,26.0332019468651,25.3882027761008
"1700110K17Rik",1.07143013426735,1.90074970994052,1.30224496437496,0.857141296378601,2.27771247237244,0.964365958839816,1.74600568337975,0,2.92354446898018,0.473330944488456,0.967169629565744
"Gm48129",0,0,0,0,0,0,0,0,0,0,0
"Gm48127",0,0,0,0,0,0,0,0,0,0,0
"Gm17540",0,0.211194412215613,0,0,0,0,0,0,0,0,0
"Gm35177",0.535715067133673,0,1.30224496437496,0.571427530919067,0.427071088569833,0.321455319613272,0.698402273351898,0.270664014925638,0.974514822993394,0.473330944488456,0
"Gm48277",0.535715067133673,0.211194412215613,0,0,0.569428118093111,0.321455319613272,0,0,0.162419137165566,0,0.241792407391436
"Gm48284",0.178571689044558,0.422388824431227,0,0,0,0,0.349201136675949,0,0.812095685827828,0,0
"Gm35371",0,0,0,0,0,0.160727659806636,0,0,0,0,0
"Gm21915",0,0,0,0,0,0,0,0,0,0,0
"Clmp",76.7858262891598,69.905350443368,79.4369428268726,69.9998725375857,69.4702304073595,74.0954511708592,65.3006125584025,62.7940514627479,65.7797505520541,76.2062820626414,63.8331955513391
"Gm48294",0,0,0,0,0,0,0,0,0,0,0
"Gm16095",0.178571689044558,0.211194412215613,0,0,0.142357029523278,0.321455319613272,0,0,0.162419137165566,0,0
"Gm48293",0.892858445222788,1.68955529772491,0,1.14285506183813,1.42357029523278,0.964365958839816,0.349201136675949,0,0.974514822993394,0,0.725377222174308
"Gm16096",3.57143378089115,2.95672177101859,1.30224496437496,3.71427895097394,3.98599682665177,4.66110213439244,1.3968045467038,2.70664014925638,2.76112533181461,4.73330944488456,2.41792407391436
"Hspa8",871.072699159352,813.732070266758,701.910035798104,708.855852105103,863.110669999632,875.965745946166,682.339021064805,662.04418050811,806.573435164199,707.629762010242,623.09903384773
"Bsx",0,0,0,0,0,0,0.349201136675949,0,0,0,0
"Jhy",0.357143378089115,0.63358323664684,0,0,0.284714059046555,0.482182979419908,0.349201136675949,0.541328029851275,0.162419137165566,0,0
"Crtam",0.535715067133673,0.211194412215613,0,0,0.284714059046555,0.160727659806636,0,0,0.162419137165566,0,0
"Ubash3b",53.7500784024119,53.009797466119,57.2987784324983,61.7141733392593,52.9568149826593,47.4146596429576,47.4913545879291,51.4261628358712,53.5983152646366,52.0664038937301,40.3793320343698
"Gm35657",61.4286610313278,58.7120465959405,63.8100032543731,60.2856045119616,68.9008022892664,64.9339745618809,86.2526807589595,71.1846359254427,58.4708893796036,63.8996775059415,78.8243248096081
"1700063D05Rik",0.892858445222788,0.211194412215613,0,0,0.284714059046555,0.321455319613272,0,0,0,0,0
"Mir100hg",0.357143378089115,0.422388824431227,1.30224496437496,0.857141296378601,0.284714059046555,0.482182979419908,0.349201136675949,0.270664014925638,0.487257411496697,0,0.725377222174308
"Gm48742",0.178571689044558,0.63358323664684,1.30224496437496,0.285713765459534,0,0.482182979419908,0.698402273351898,0.541328029851275,0.324838274331131,0,0.241792407391436
"Gm48740",0,0.211194412215613,0,0,0,0.160727659806636,0,0,0,0,0
"Gm28119",0,0,0,0,0,0,0,0,0,0,0
"Gm48784",0.178571689044558,0,0,0,0,0.160727659806636,0,0,0.162419137165566,0,0
"Gm35835",0.892858445222788,0.63358323664684,0,0.285713765459534,0.854142177139666,0,0.698402273351898,1.08265605970255,0.487257411496697,0.473330944488456,0.725377222174308
"AC160966.1",0,0,0,0,0,0.160727659806636,0,0,0,0,0
"Gm35940",0.178571689044558,0.211194412215613,0,0,0.142357029523278,0,0,0,0,0.473330944488456,0.241792407391436
"Gm48814",0,0,0,0,0,0,0,0,0,0,0
"Gm40513",0,0,0,0,0,0,0,0,0,0,0
"Sorl1",4.6428639151585,6.75822119089963,5.20897985749984,5.42856154373114,6.54842335807077,5.62546809323226,5.23801705013924,5.68394431343839,3.73564015480801,3.78664755590765,2.6597164813058
"Gm16214",0.178571689044558,0,0,0,0,0,0,0,0,0,0
"Gm39321",0.178571689044558,0,0,0.571427530919067,0.142357029523278,0.160727659806636,0,0.270664014925638,0.324838274331131,0,0
"4930546K05Rik",0,0.211194412215613,0,0,0.142357029523278,0,0,0,0,0,0
"Sc5d",16.7857387701884,19.641080336052,23.4404093587493,19.7142498167078,22.2076966056313,21.5375064140892,19.9044647905291,23.2771052836048,21.9265835173514,14.6732592791421,18.859807776532
"Gm36435",0,0,0,0,0,0,0,0.270664014925638,0,0,0
"Tecta",0.178571689044558,0.211194412215613,0,0.285713765459534,0.142357029523278,0.321455319613272,0,0,0.162419137165566,0,0
"Gm47629",0,0,0,0,0,0,0,0,0,0,0
"Tbcel",7.50001093987142,7.18061001533086,7.81346978624977,12.2856919147599,7.82963662378027,5.14328511381235,8.38082728022278,6.4959363582153,8.44579513260941,7.57329511181529,6.0448101847859
"Gm16322",0,0,0,0,0,0,0.349201136675949,0.270664014925638,0,0,0
"Grik4",0.357143378089115,1.05597206107807,0,0.571427530919067,0.711785147616388,0.642910639226544,0,0,0,0.473330944488456,0
"Gm47931",0,0,0,0,0,0,0,0,0,0,0
"Arhgef12",13.0357333002527,10.9821094352119,11.7202046793746,18.8571085203292,10.9614912732924,11.8938468256911,19.2060625171772,18.9464810447946,12.6686926989141,17.0399140015844,14.2657520360947
"Tmem136",0,0,0,0,0,0,0,0,0,0,0
"Pou2f3",34.4643359855996,34.0023003667138,40.3695938956238,42.285637288011,37.439898764622,35.0386298378466,42.2533375377899,43.0355783731764,32.6462465702787,32.6598351697035,50.7764055522015
"Oaf",1.42857351235646,1.47836088550929,1.30224496437496,1.42856882729767,1.42357029523278,1.60727659806636,1.04760341002785,1.89464810447946,0.974514822993394,1.41999283346537,1.93433925913149
"D630033O11Rik",0,0,0,0,0,0,0,0,0,0,0
"Trim29",7.85715431796054,7.8141932519777,9.11571475062473,7.99998543286694,7.97199365330355,6.91128937168535,5.58721818681519,5.95460832836403,7.95853772111271,8.04662605630375,5.80301777739446
"Gm36799",0.357143378089115,0,0,0,0,0.160727659806636,0.349201136675949,0,0,0,0
"Gm47475",0,0,0,0,0,0.160727659806636,0,0,0,0,0
"Gm28215",0,0,0,0,0,0,0,0,0,0,0
"Gm36855",0,0,0,0,0,0,0,0,0,0,0
"Gm29909",0,0,0,0,0,0,0,0,0,0,0
"Gm29961",0,0,0,0,0,0,0,0,0,0,0
"Gm30015",0.535715067133673,0.422388824431227,0,0.285713765459534,1.13885623618622,1.28582127845309,0,0.270664014925638,0.487257411496697,0.946661888976912,0.241792407391436
