"","sgCtu1-g1-R1-input","sgCtu1-g1-R2-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgCtu2-g1-R2-polysome","sgCtu2-g2-R1-input","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome"
"Mir142hg",13.0022116353322,5.19345024342608,2.65130945308734,3.86038957233552,12.3288497432261,14.8953678801388,4.5697983561644,3.01479327603076,15.572821625596,15.5706249946739,4.69844782418421,2.40046612140593,13.097785818688,10.1129386144667,0,3.67229456188792,12.8771494349101,17.0208986342481,5.49184036048657,3.75401314423884,10.9403190384806,8.36098638552662,4.20396381324051,2.89257946735269
"Dynll2",19.5033174529983,11.4255905355374,26.5130945308734,27.0227270063487,17.7858815967852,15.128108003266,21.9350321095891,16.078897472164,16.3514627068758,10.3804166631159,25.2541570549901,25.6049719616632,17.8606170254837,14.7097288937697,34.4471929422306,25.1814484243743,12.8771494349101,17.7773830179924,16.4755210814597,26.2780920096719,17.0182740598587,15.4018170259701,25.223782879443,20.2480562714689
"Srsf1",32.9698937895924,32.1993915092417,21.2104756246987,24.609983523639,31.7316296669918,24.2049728052256,31.074628821918,26.1282083922666,29.8479081157257,23.1563140946432,29.3652989011513,32.006214952079,27.386279439075,28.0404207037486,19.6841102527032,19.935313335963,29.8933826167555,37.8242191872179,34.7816556164149,38.7914691571347,27.9585930983393,29.483478306857,46.2436019456456,28.9257946735269
"Vezf1",12.5378469340703,13.5029706329078,9.54471403111443,10.1335226273807,12.5309620340987,11.1715259101041,10.0535563835617,7.5369831900769,11.1605221650105,8.98305288154263,7.63497771429934,7.20139836421778,13.6931397195375,11.4919756982576,14.7630826895274,6.8199756149347,11.4974548525983,9.83429698867666,3.66122690699104,12.5133771474628,10.4540826367704,7.04083064044347,6.30594571986076,6.94219072164646
"Cuedc1",6.96547051892796,14.541660681593,3.71183323432228,10.6160713239227,9.70138996188284,11.6370061563585,10.9675160547946,5.02465546005126,6.74822270442495,11.378533649954,7.04767173627631,14.0027190415346,7.14424681019347,10.572617642397,0,6.8199756149347,6.43857471745503,12.8602345236541,10.9836807209731,5.63101971635826,7.05042782479861,7.48088255547119,6.30594571986076,11.5703178694108
"Mrps23",24.1469644656169,13.5029706329078,19.0894280622289,21.7146913443873,17.7858815967852,20.4811308351909,17.3652337534247,24.1183462082461,22.8401383842075,19.3634695446585,20.5557092308059,21.2041174057524,17.2652631246342,22.5242723685849,19.6841102527032,21.5091538624864,14.2568440172219,19.6685939773533,21.9673614419463,24.4010854375525,18.9632196666997,19.8023361762473,29.4277466926835,23.1406357388215
"Scpep1os",4.17928231135678,12.4642805842226,4.24209512493974,5.30803566196134,4.04224581745118,4.65480246254338,7.31167736986305,5.02465546005126,3.63365837930574,4.79096153682273,4.11114184616118,6.00116530351482,5.95353900849456,7.35486444688487,9.84205512635159,2.09845403536452,6.43857471745503,4.91714849433833,12.8142941744687,1.87700657211942,4.86236401710249,3.52041532022174,0,5.20664304123485
"Scpep1",161.134551337867,109.062455111948,186.652185497349,212.321426478454,186.751756766245,213.422692907614,192.845490630138,192.444304119963,184.797483290406,198.824903778143,191.461748835506,254.849486555929,162.531614931901,148.476326021488,147.630826895274,202.500814412676,160.964367936376,157.726994010699,144.618462826146,168.930591490748,167.265322188326,190.982531122029,157.648642996519,186.860633590984
"Trim25",202.463009750173,167.22909783832,143.170710466716,122.084820225111,183.113735530539,167.107408405307,126.126434630138,122.601593225251,173.636961125396,154.308886165166,120.985031472743,111.621674645376,141.69422840217,155.371511440443,127.946716642571,117.513425980413,194.996834300067,195.172971006045,122.6511013842,145.155174910569,183.068005243909,178.661077501253,161.852606809759,125.537948883107
"Pctp",17.6458586479508,5.19345024342608,20.1499518434638,27.9878243994325,21.6260151233638,26.5323740364973,29.2467094794522,29.1430016682973,17.3896508152489,20.161963134129,31.1272168352204,32.806370325881,22.6234482322793,13.3306918099788,9.84205512635159,32.5260375481501,15.1766404054297,16.6426564423759,25.6285883489373,25.6524231522988,18.9632196666997,22.0025957513859,33.631710505924,26.0332152061742
"Mmd",10.216023427761,12.4642805842226,9.01445214049696,6.75568175158716,12.5309620340987,9.7750851713411,8.22563704109593,6.02958655206152,7.78641081279802,9.18267627891024,5.28575380220723,10.0019421725247,13.6931397195375,9.19358055860609,9.84205512635159,7.34458912377583,10.5776584643904,6.80835945369923,10.9836807209731,5.63101971635826,10.2109644359152,10.1211940456375,6.30594571986076,9.83477018899915
"Utp18",13.9309410378559,11.4255905355374,17.4986423903764,16.8892043789679,14.1478603610791,15.3608481263932,13.7093950684932,16.078897472164,17.3896508152489,14.7721314052034,13.5080374945296,14.8028744153366,15.4792014220859,14.7097288937697,14.7630826895274,25.1814484243743,16.5563349877415,14.751445483015,25.6285883489373,18.7700657211942,17.504510461569,15.4018170259701,25.223782879443,19.6695403779983
