"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome"
"Lilr4b",759.940179107499,468.032827246167,505.568364123047,820.445774324436,798.134133101696,542.853973782651,760.203617796565,732.75455355135,423.137033000782,430.8890382388
"Gm40645",7.93936967189726,3.16822221520482,4.91094014229953,8.98155773891576,10.5124049952604,4.54271107767909,5.75771125132996,11.3188219211528,8.31718983785321,6.00652364382773
"Lilrb4a",988.553310941874,636.236624853405,711.827850099627,1162.7212246792,1137.09180698734,754.847157407675,930.520431263325,939.276664997957,588.441181028115,617.407404020818
"Gm46224",31.5539051062583,14.4010100691128,13.6989382916776,38.6597485283766,38.5454849826216,17.0351665412966,40.8611766223416,40.2653173260681,11.4361360270482,16.7550396380458
"Nus1",81.836579694941,76.6133735676803,80.6428065472344,80.2482658846604,73.586834966823,85.9329512194294,84.8798078018642,81.2728524830315,73.8150598109472,82.8267997201507
"Cep85l",57.4077499352571,58.4681008805981,77.7996306753768,61.3088941308598,65.2308207398211,54.8910921886223,58.3200429973421,58.0785452675545,46.7841928379243,71.446018079214
"Asf1a",32.7753465942425,27.3619191313144,25.3301123129134,29.482939534267,21.159584413537,29.9061812613873,34.5462675079797,26.5342874545057,35.3480568108761,30.6648838658573
"Man1a",25.8538448289988,19.0093332912289,22.4869364410558,26.7494219615535,24.6637194119572,21.9564368754489,25.0739038364369,22.4520893845818,22.8722720540963,17.7034381081238
"Tbc1d32",17.7109015757708,15.5530908746419,17.317525764951,15.6201004155057,15.0947353778099,17.7922850542431,17.8303316170218,20.5965448073436,14.5550822162431,11.6969144642961
"Serinc1",84.4830362522401,63.3644443040965,66.9438682555568,90.5965824099329,93.3986751501985,58.2981254968816,81.1651553816513,77.9328722440028,57.1806801352408,61.645900555074
"Pkib",86.518772065547,95.9107270602915,103.905154589706,85.7153010300874,91.5118332279722,99.5610844524666,80.0507596555874,72.1806840545645,97.7269805947752,86.3042607771036
"Fabp7",62.0899423058632,84.6779392063835,74.6979842697139,50.7653263503935,51.4838295921729,60.1909217792479,65.1921499747359,60.3051987602403,106.044170432628,82.8267997201507
"Smpdl3a",81.6330061136103,74.3092119566222,85.0368056219235,73.023969442489,72.5086395826937,62.4622773180874,84.1368773178216,81.0872980253077,56.1410314055092,67.9685570222611
"Gcc2",27.4824334796444,27.0738989299321,24.5547007114977,28.5066832582979,24.1246217198925,23.4706739013419,30.2744172247349,29.6887132358106,33.2687593514128,27.5035556322638
"Lims1",81.2258589509489,99.3669694768786,96.1510385755487,75.5622357600087,81.1342026557279,76.0904105511247,80.4222248976087,87.2105951301936,89.409790756922,87.5687920705411
"Ranbp2",29.1110221302899,22.1775555064338,24.8131712453029,27.1399244719411,20.3509378754401,26.8777072096013,32.6889412978733,26.1631785390581,30.1498131622179,30.0326182191386
"Sowahc",54.1505726339659,45.7952120197788,43.9399907468906,52.7178389023317,42.319168827074,43.5343144944246,62.034695417555,48.6152679236398,42.6255979189977,51.8457830309341
"P4ha1",39.900421940817,36.0025251727821,33.601169394681,42.1742711218653,35.7152220992822,24.2277924142885,44.9472942845758,45.8319510577826,35.3480568108761,32.5616808060135
"Pla2g12b",18.3216223197629,17.2812120829354,18.6098784339772,21.2823868161265,16.038156338923,17.4137257977698,27.4884279095753,18.7410002301054,19.7533258649014,21.1808991650767
"Oit3",13.6394299491568,10.9447676525258,8.78799814937811,15.0343466499242,14.0165399936806,10.5996591812512,16.7159358909579,13.7310298715624,5.19824364865826,9.16785187742127
"Micu1",60.0542064925562,38.0186665824579,37.7366979355648,72.2429644217138,28.1678544103773,38.9916034167455,48.8476793257993,18.5554457723816,60.2996263244358,95.7882454778843
"Dnajb12",10.3822526478656,9.21664644423221,10.0803508184043,12.1055778220169,11.0515026873251,11.735336950671,13.3727487127663,14.4732477024577,13.5154334865115,16.1227739913271
"Anapc16",31.757478687589,47.2353130266901,48.5924603553848,44.3220349289974,42.1843944040579,45.4271107767909,36.0321284760649,30.8020399821535,37.4273542703394,46.7876578571844
"Ascc1",49.8755274260212,67.3967271234481,81.6766886824554,57.0133665165957,60.3789415112394,58.6766847533549,61.6632301755337,55.1096739439734,72.7754110812156,85.6719951303849
"Psap",3117.72939807965,3730.43764830299,3833.6349573993,3437.39834768722,2842.93167910287,3150.37013237045,3050.2868348578,3146.0758307073,4321.81976949447,3614.03043664414
"Cdh23",13.0287092051647,9.21664644423221,9.56340975079383,8.3958039733343,9.83853288017963,8.32830364241166,12.0726203656918,12.9888120406671,7.27754110812156,10.748515994218
"Vsir",39.900421940817,51.2675958460417,56.8635174371525,44.9077886945788,37.3325151754761,47.6984663156304,47.1760857367035,47.3163867195731,48.8634902973876,67.6524241989018
"Slc29a3",39.900421940817,38.3066867838401,36.1858747327334,34.3642209141125,35.0413499842014,31.7989775437536,38.8181177912245,40.2653173260681,40.5463004595344,39.5166029199193
"Sgpl1",131.712107120962,104.551333101759,115.019387543331,128.670577172728,107.280440720863,85.5543919629561,116.825818615695,126.91924908309,101.885575513702,109.065824058977
"Eif4ebp2",20.7645052957313,10.9447676525258,11.889644555041,18.7441204986068,15.7686074928906,12.4924554636175,20.2448556901602,21.3387626382389,9.35683856758486,14.8582426978896
"Ppa1",31.757478687589,30.8181615479015,34.635051529902,31.4354520862052,28.9765009484743,28.7705034919675,27.6741605305859,28.9464954049153,33.2687593514128,29.4003525724199
"Sar1a",54.1505726339659,65.09256551239,61.2575165118415,51.3510801159749,47.8449201707366,52.2411773933095,51.4479360199483,53.9963471976305,62.3789237838991,70.4976196091359
"Aifm2",22.1895203650462,19.8733938953757,16.28364362973,16.7916079466686,20.6204867214724,23.0921146448687,18.2017968590431,17.2565645683149,19.7533258649014,19.2841022249206
"Hk1",11.4001205545191,6.6244646317919,8.27105708176763,12.4960803324045,10.3776305722443,6.43550736004537,13.558481333777,15.5865744488006,13.5154334865115,11.6969144642961
"Vps26a",50.2826745886826,47.2353130266901,43.1645791454748,52.327336391944,64.287399778708,54.512532932149,59.434438723406,54.553010570802,38.4670030000711,42.6779311535128
"Srgn",800.044174629647,1003.1743614144,1077.56365543404,869.258588122891,796.516840025502,1084.57226979588,724.35722194151,740.362286318026,824.441442677199,895.60428857705
"Kif1bp",7.93936967189726,6.91248483317416,9.56340975079383,12.3008290772107,10.7819538412928,8.32830364241166,11.7011551236706,11.5043763788766,8.31718983785321,9.80011752413997
"Ddx21",63.1078102125167,114.344019948756,88.1384520275863,65.40917048993,66.9828882390312,90.8542215535817,77.0790377194171,63.8307334569928,130.995739946188,117.60141028968
"Ddx50",19.3394902264164,10.3687272497612,13.9574088254829,19.9156280297697,18.4640959532138,18.9279628236629,19.6876578271282,22.2665349268579,17.6740284054381,17.3873052847645
"Ccar1",59.0363385859027,65.09256551239,50.1432835582163,51.1558288607811,50.4056342080436,49.5912625979967,64.634952111704,54.1819016553543,60.2996263244358,65.7556272587456
"Slc25a16",7.53222250923586,6.33644443040965,7.49564548035192,9.17680899410959,8.22123980398572,10.2210999247779,9.84382891356412,9.46327734391462,12.4757847567798,6.32265646718708
"Hnrnph3",13.4358563678261,17.5692322843177,10.85576241982,12.6913315875984,11.7253748024059,10.5996591812512,15.6015401648941,12.9888120406671,16.6343796757064,18.3357037548425
"Sirt1",14.4537242744796,10.3687272497612,12.4065856226515,12.4960803324045,12.3992469174867,8.70686289888491,15.9730054069154,13.7310298715624,9.35683856758486,11.0646488175774
"Dnajc12",20.1537845517392,24.7697373188741,32.8257577932653,21.6728893265141,20.8900355675047,35.2060108520129,18.2017968590431,16.6999011951435,27.0308669730229,23.3938289285922
"Ctnna3",152.476612416693,141.417918878688,147.845145336596,165.182561893973,154.855812045567,112.053539916084,169.573882982718,150.299110756291,106.044170432628,152.692153682568
"Gm31763",6.10720743992097,10.6567474511435,11.6311740212357,8.3958039733343,8.08646538096956,10.2210999247779,10.958224639628,8.16439613984791,16.6343796757064,12.0130472876555
"Reep3",115.019073451845,150.058524920156,154.306908681727,108.169195377377,107.415215143879,162.780480283501,121.09766889894,113.002664753804,194.414312459819,165.337466616942
"Jmjd1c",26.6681391543216,26.4978585271676,25.8470533805239,26.163668195972,26.0114636421188,32.5560960567001,34.3605348869691,29.8742676935344,25.9912182432913,27.1874228089044
"Nrbf2",23.4109618530304,23.6176565133451,22.745406974861,19.1346230089945,23.0464263357633,28.3919442354943,19.3161925851069,24.3076339618199,24.9515695135596,24.0260945753109
"Egr2",38.4754068715021,31.394201950666,33.0842283270705,56.0371102406266,58.7616484350455,37.0988071343792,36.7750589601075,47.3163867195731,29.1101644324862,31.297149512576
"Ado",12.0108412985112,12.0968484580548,12.4065856226515,12.8865828427922,11.9949236484382,15.5209295154035,9.84382891356412,12.8032575829433,9.35683856758486,10.4323831708587
"Arid5b",69.0114440711069,77.1894139704448,79.6089244120135,51.3510801159749,54.7184157445607,69.276343934606,80.6079575186194,73.1084563431836,103.964872973165,89.1494561873378
"Rhobtb1",13.8430035304875,15.5530908746419,16.8005846973405,16.7916079466686,13.7469911476483,15.1423702589303,18.2017968590431,16.8854556528673,12.4757847567798,17.7034381081238
"Cdk1",51.9112632393282,70.2769291372706,67.7192798569725,67.3616830418682,61.8614601644172,72.3048179863921,64.8206847327147,60.3051987602403,75.8943572704105,70.4976196091359
"Ccdc6",17.9144751571015,10.6567474511435,10.5972918860148,14.8390953947304,14.6904121087614,10.9782184377245,15.6015401648941,15.4010199910767,12.4757847567798,10.1162503474993
"Bicc1",24.2252561783532,26.7858787285499,30.4995229890181,32.8022108725619,42.7234920961225,35.5845701084862,33.2461391609052,50.8419214163256,23.911920783828,23.7099617519515
"Cisd1",95.0688624814364,218.031292446368,229.263363485247,86.1058035404751,97.4419078406832,191.929543031941,88.5944602220771,88.6950307919841,198.572907378745,201.060475656549
"Ipmk",13.8430035304875,14.4010100691128,16.0251730959248,14.0580903739551,13.4774423016159,14.3852517459838,14.6728770598409,14.8443566179053,16.6343796757064,17.3873052847645
"Zwint",44.5826143114231,62.5003836999497,64.6176334513096,41.1980148458962,49.5969876699467,74.9547327817049,42.7185028324481,44.5330698537159,55.1013826757775,57.2200410280431
"Pcdh15",40.1039955221477,40.0348079921337,48.3339898215796,40.8075123355086,43.5321386342195,36.7202478779059,49.2191445678206,51.9552481626685,32.2291106216812,48.3683219739812
"Gm15398",12.4179884611726,7.20050503455642,10.0803508184043,11.5198240564354,11.7253748024059,7.19262587299189,14.4871444388302,14.10213878701,6.23789237838991,13.9098442278116
"Gnaz",14.4537242744796,15.5530908746419,10.5972918860148,11.7150753116293,19.8118401833754,10.2210999247779,15.6015401648941,14.10213878701,14.5550822162431,13.9098442278116
"Specc1l",21.5787996210541,17.2812120829354,16.28364362973,21.8681405817079,19.1379680682946,15.5209295154035,19.6876578271282,24.6787428772675,20.792974594633,15.8066411679677
"Snrpd3",199.298536122754,353.976827498794,393.392152451573,193.68924515227,183.832312994041,379.316374986204,174.031465886973,172.751200140873,334.766890973592,306.964971481933
"Cabin1",10.789399810527,9.21664644423221,8.27105708176763,9.17680899410959,11.9949236484382,7.57118512946514,10.401026776596,10.3910496325337,8.31718983785321,6.95492211390579
"Ddt",70.8436063030832,119.816403775019,133.112324909698,76.9289945463655,81.9428491938249,118.110488019656,67.792406668885,69.0262582732596,111.242414081287,107.169027118821
"Gstt2",13.0287092051647,23.0416161105805,19.9022311030034,11.7150753116293,14.1513144166967,13.6281332330373,12.2583529867025,14.8443566179053,14.5550822162431,15.8066411679677
"Mif",780.70468440323,1413.02710798135,1421.32946539501,890.736226194211,832.771159816849,1472.97406693744,722.314163110393,720.693513799302,1296.44196597537,1248.72465226945
"Smarcb1",26.0574184103295,27.3619191313144,19.6437605691981,29.0924370238793,25.2028171040218,23.8492331578152,24.516705973405,20.7820992650674,22.8722720540963,27.1874228089044
