"","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome"
"Gm10801",1.30012834707451,2.96887132358106,0,0.632265646718708,7.32864892790516,0.576040402764513,1.03388213522095,3.90502510387642,4.71710480556558,0.757118512946514
"Gm10800",0.928663105053219,0.556663373171448,0,0,3.25717730129118,0,0.258470533805239,0.976256275969105,0.673872115080797,0
"Gm29235",0,0,0,0,0,0,0,0,0,0
"B230118H07Rik",33.9890696449478,30.245376608982,44.704895378461,39.2004700965599,30.7396107809355,49.5394746377481,59.9651638428153,35.7309797004692,41.1061990199286,42.7771959814781
"Rag2",0.185732621010644,0,0,0,0,0,0,0,0,0
"Rag1",0,0,0,0,0,0,0,0,0,0
"Traf6",13.9299465757983,17.6276734837625,16.6343796757064,18.3357037548425,14.0465771118182,19.5853736939935,16.5421141635353,15.8153516706995,15.9033819159068,15.1423702589303
"Prr5l",9.65809629255347,10.0199407170861,11.4361360270482,10.748515994218,9.56795832254285,7.77654543732093,9.04646868318335,8.98155773891576,10.2428561492281,5.67838884709886
"Gm13905",0,0,0,0,0,0,0,0,0,0
"Commd9",28.7885562566498,26.5342874545057,34.3084080811445,35.723009039607,29.3145957116206,42.626989804574,45.490813949722,29.6781907894608,35.8499965222984,53.3768551627292
"Ldlrad3",19.3161925851069,16.3287922796958,7.27754110812156,5.69039082046837,16.6930336691173,6.91248483317416,4.39399907468905,16.0106029258933,13.8817655706644,5.67838884709886
"Gm13919",0,0,0,0,0,0,0,0,0.134774423016159,0
"Gm13920",0,0,0,0,0,0,0,0,0,0
"Trim44",13.9299465757983,18.3698913146578,18.7136771351697,22.1292976351548,16.2858865064559,21.0254747009047,23.2623480424715,16.401105436281,17.2511261460684,27.2562664660745
"Fjx1",0,0.185554457723816,0,0,0.203573581330699,0.288020201382257,0.775411601415716,0,0.134774423016159,0
"Pamr1",0.371465242021287,0.371108915447632,0,0,1.01786790665349,0.288020201382257,0,0,0,0
"Slc1a2",0.742930484042575,0.371108915447632,1.03964872973165,0.948398470078062,0.203573581330699,0.288020201382257,0.258470533805239,0.781005020775284,0.404323269048478,0.378559256473257
"Gm13872",0,0,0,0,0,0,0,0.195251255193821,0,0
"Cd44",520.980001934856,515.841392472209,620.670291649796,575.677871337384,521.555515369251,582.952887597688,538.135651382507,456.30218338796,421.978718463595,452.378311485542
"Pdhx",15.0443423018621,11.6899308366004,17.6740284054381,17.0711724614051,15.8787393437945,15.8411110760241,15.5082320283143,16.5963566914748,18.4640959532138,15.8994887718768
"Apip",67.6066740478743,64.572951287888,66.5375187028257,90.4139874807752,75.72937225502,92.4544846437044,101.837390319264,75.5622357600087,86.3904051533582,104.482354786619
"Gm13874",0,0.185554457723816,0,0,0,0,0,0.195251255193821,0,0
"Gm13869",0,0,0,0,0,0,0,0,0,0
"Ehf",0,0.185554457723816,0,0,0,0,0.258470533805239,0,0.134774423016159,0.378559256473257
"A930006I01Rik",0.185732621010644,0,0,0,0,0.288020201382257,0.516941067610477,0,0,0
"BC016548",0,0,0,0,0,0,0,0.195251255193821,0,0
"Elf5",0,0,0,0,0,0,0,0,0,0
"Cat",66.8637435638317,64.9440602033357,57.1806801352408,49.0005876206999,71.0471798844139,54.7238382626288,48.5924603553848,78.1005020775284,75.8780001580977,43.9128737508978
"Abtb2",9.47236367154283,7.05106939350501,9.35683856758486,7.27105493726514,8.14294325322796,4.03228281935159,5.94482227752049,8.3958039733343,6.46917230477565,7.57118512946514
"Nat10",3.52891979920223,4.08219806992396,3.11894618919495,3.47746105695289,4.68219237060608,3.74426261796934,3.10164640566286,4.88128137984552,7.27781884287261,4.16415182120583
"Caprin1",73.1786526781936,74.0362286318026,58.2203288649725,51.8457830309341,71.0471798844139,45.2191716170143,46.5246960849429,65.40917048993,62.4005578564818,43.5343144944246
"4930547E08Rik",0,0.185554457723816,0,0,0.203573581330699,0,0.258470533805239,0,0.134774423016159,0
"Gm13881",0,0,0,0,0.203573581330699,0,0,0,0,0
"Lmo2",21.1735187952134,24.8642973349914,29.1101644324862,19.6002350482799,20.968078877062,18.1452726870822,23.0038775086662,22.0633918369018,20.2161634524239,19.3065220801361
"4931422A03Rik",1.11439572606386,0.927772288619081,0,2.21292976351548,1.22144148798419,0.288020201382257,0.775411601415716,1.17150753116293,1.34774423016159,0.378559256473257
"Fbxo3",29.717219361703,27.0909508276772,25.9912182432913,28.4519541023419,27.075286316983,27.3619191313144,23.5208185762767,26.7494219615535,29.2460497945066,26.8777072096013
"Gm10799",0,0,0,0,0,0,0,0,0,0
"Cd59b",2.04305883111708,0.927772288619081,3.11894618919495,1.58066411679677,1.42501506931489,0.576040402764513,1.03388213522095,0.976256275969105,0.808646538096956,0.378559256473257
"Cd59a",12.4440856077131,12.9888120406671,12.4757847567798,20.2325006949987,12.0108412985112,18.4332928884644,18.0929373663667,17.1821104570562,14.2860888397129,18.9279628236629
"A930018P22Rik",0,0,0,0,0,0.288020201382257,0,0,0,0
"D430041D05Rik",0,0.185554457723816,0,0.316132823359354,0.203573581330699,0,0.258470533805239,0.390502510387642,0,0
"Gm13883",0.185732621010644,0.185554457723816,0,0,0,0.288020201382257,0,0.195251255193821,0,0
"Hipk3",28.0456257726072,36.9253370870394,23.911920783828,32.2455479826541,29.1110221302899,31.1061817492837,30.4995229890181,31.8259545965928,28.9765009484743,34.4488923390664
"Platr14",0,0.185554457723816,0,0,0.203573581330699,0,0,0.195251255193821,0.134774423016159,0
"Cstf3",23.2165776263305,20.0398814341721,31.1894618919495,24.974493045389,21.3752260397234,26.4978585271676,27.9148176509658,20.696633050545,19.2727424913108,19.6850813366094
"Tcp11l1",15.6015401648941,15.5865744488006,10.3964872973165,10.1162503474993,11.6036941358498,15.2650706732596,12.9235266902619,12.8865828427922,14.6904121087614,11.735336950671
"Pin1rt1",0,0,0,0,0,0,0,0,0,0
"Depdc7",1.48586096808515,0.742217830895265,0,2.21292976351548,1.62858865064559,3.16822221520482,2.32623480424715,1.17150753116293,1.75206749921007,1.89279628236629
"Qser1",19.1304599640963,15.5865744488006,16.6343796757064,15.174375521249,13.8430035304875,12.6728888608193,10.5972918860148,17.9631154778315,14.0165399936806,17.0351665412966
"Prrg4",1.30012834707451,0.927772288619081,3.11894618919495,1.89679694015612,0.407147162661398,0.288020201382257,0.775411601415716,0.585753765581463,0.808646538096956,0.378559256473257
"Ccdc73",6.12917649335124,7.23662385122883,3.11894618919495,3.79359388031225,5.49648669592887,3.74426261796934,2.58470533805239,5.66228640062081,6.46917230477565,2.6499147953128
"Eif3m",76.7075724773959,78.3039811594504,55.1013826757775,72.0782837259327,87.3330663908698,77.1894139704448,99.2526849812116,107.388190356602,111.323673411348,73.8190550122851
"Wt1os",0.185732621010644,1.1133267463429,0,0,0.203573581330699,0,0.516941067610477,0.195251255193821,0.673872115080797,0
"Gm11060",0,0,0,0,0,0,0,0,0,0
"Wt1",9.47236367154283,6.8655149357812,7.27754110812156,8.85171905406191,5.49648669592887,8.92862624284996,8.01258654796239,7.81005020775284,8.08646538096956,9.84254066830468
"Them7",0.185732621010644,0.185554457723816,1.03964872973165,0.316132823359354,0,0,0,0.390502510387642,0,0.378559256473257
"Rcn1",1.11439572606386,2.41220795040961,2.0792974594633,2.21292976351548,1.83216223197629,2.30416161105805,0.775411601415716,0.781005020775284,2.29116519127471,1.51423702589303
"4930527A07Rik",0,0,0,0,0,0,0,0,0,0
"Pax6os1",2.9717219361703,1.85554457723816,2.0792974594633,1.26453129343742,1.01786790665349,2.59218181244031,3.10164640566286,2.34301506232585,2.96503730635551,2.27135553883954
"Paupar",0,0,0,0,0,0,0,0,0,0
"Pax6",0,0.185554457723816,0,0,0.203573581330699,0.576040402764513,0.258470533805239,0.195251255193821,0.134774423016159,0
"Elp4",4.82904814627674,3.33998023902869,4.1585949189266,0.948398470078062,3.46075088262188,3.16822221520482,4.13552854088382,5.07653263503934,4.58233038254942,4.54271107767909
"Gm13954",0,0,0,0,0,0,0,0,0,0
"Immp1l",53.4909948510654,52.1408026203923,35.3480568108761,49.0005876206999,59.0363385859027,55.5878988667755,57.1219879709577,64.4329142139609,71.9695418906291,62.0837180616142
"Dnajc24",13.9299465757983,14.4732477024577,24.9515695135596,20.2325006949987,18.5251959010936,33.1223231589595,30.4995229890181,18.548869243413,18.59887037623,25.7420294401815
"Gm29053",0,0,0,0,0,0,0,0,0,0
"Gm14015",0,0,0,0.316132823359354,0.203573581330699,0,0,0,0,0
"Gm14014",0,0,0,0,0,0,0,0,0,0
"BB218582",0,0,0,0,0,0,0,0,0,0
"Mpped2",0.371465242021287,0.185554457723816,0,0.316132823359354,0.203573581330699,0.288020201382257,0,0.195251255193821,0.269548846032319,0
"Arl14ep",3.15745455718094,7.42217830895265,2.0792974594633,4.1097267036716,5.08933953326747,3.45624241658708,2.32623480424715,3.7097738486826,6.06484903572717,3.78559256473257
"Fshb",0,0,0,0,0,0,0,0,0,0
"Kcna4",0,0,0,0,0,0,0.258470533805239,0,0,0
"Gm13912",1.85732621010644,1.66999011951435,1.03964872973165,0.632265646718708,1.42501506931489,0.288020201382257,2.58470533805239,1.36675878635675,2.42593961429087,0.378559256473257
"Gm13923",0,0,0,0,0,0,0,0,0,0
"Mettl15",37.7037220651607,34.5131291366298,4.1585949189266,2.84519541023419,29.9253164556127,2.0161414096758,2.32623480424715,27.3351757271349,21.968230951634,5.2998295906256
"Kif18a",1.67159358909579,0.742217830895265,0,0.948398470078062,0.814294325322796,0.288020201382257,1.55082320283143,0.781005020775284,1.34774423016159,1.13567776941977
"Gm45346",0,0,0,0,0,0,0,0,0,0
"Gm20638",0,0,0,0,0,0,0,0,0,0
"Bdnf",0,0.185554457723816,0,0,0,0,0,0,0.134774423016159,0
"Lin7c",44.0186311795226,40.8219806992396,40.5463004595344,48.0521891506218,40.3075691034784,49.8274948391304,51.1771656934372,43.5410299082221,45.5537549794619,42.3986367250048
"Platr8",0.185732621010644,0,0,0,0,0,0,0,0,0
"Lgr4",0.371465242021287,0.556663373171448,0,0.316132823359354,0.814294325322796,0.86406060414677,0,0.390502510387642,0,0.757118512946514
"Ccdc34",21.5449840372347,18.184336856934,60.2996263244358,48.6844547973405,20.968078877062,36.2905453741643,42.6476380778644,19.3298742641883,19.407516914327,39.3701626732187
"Ccdc34os",0.185732621010644,0.371108915447632,0,0.316132823359354,0.407147162661398,0,0,0.390502510387642,0.404323269048478,0.378559256473257
"Gm13936",0,0,0,0,0,0,0,0,0.269548846032319,0
"Bbox1",0.371465242021287,0,0,0,0,0,0,0,0.134774423016159,0.378559256473257
"Fibin",0,0,0,0,0,0,0,0,0,0
"Slc5a12",0.185732621010644,0.556663373171448,2.0792974594633,0,0,0.576040402764513,0.516941067610477,0.585753765581463,0.134774423016159,0
"Ano3",0.742930484042575,1.1133267463429,0,0,1.42501506931489,0,0,0.195251255193821,0.539097692064638,0.757118512946514
"Muc15",0,0.185554457723816,0,0,0,0,0,0,0,0
"Gm13942",0,0,0,0,0,0,0,0,0,0
"Gm13941",0,0,0,0,0,0,0,0,0,0
"Gm15130",0,0,0,0,0,0,0,0,0,0.378559256473257
"4930430A15Rik",0.371465242021287,0.371108915447632,0,0,0.610720743992097,0,0.516941067610477,0.195251255193821,0.269548846032319,0.757118512946514
"Olfr1275",0,0,0,0,0,0,0,0,0,0
"Gm13962",0,0,0,0,0,0,0,0,0,0
"Olfr1276",0,0,0,0,0,0,0,0,0,0
"Olfr1277",0,0,0,0,0,0,0,0,0,0
"Olfr1278",0,0,0,0,0,0,0,0,0,0
"Olfr1279",0,0,0,0,0,0,0.258470533805239,0,0,0
"Olfr1280",0,0,0,0,0,0,0,0,0,0
"Olfr1281",0,0,0,0,0,0,0,0,0,0
"Olfr1282",0,0,0,0,0,0,0,0,0,0
"Olfr1283",0,0,0,0,0,0,0,0,0,0
"Olfr1284",0,0,0,0,0,0,0,0.195251255193821,0,0
"Olfr1286",0,0,0,0,0,0,0,0,0,0
"Olfr1287",0,0,0,0,0,0,0,0,0,0
"Olfr1288",0,0,0,0,0,0,0,0,0,0
"Olfr1289",0,0,0,0,0,0,0,0,0,0
"Olfr1290",0,0,0,0,0,0,0,0,0,0
"Olfr1291-ps1",0,0.185554457723816,0,0,0,0,0,0,0,0
"Olfr1293-ps",0,0,0,0,0,0,0,0,0.134774423016159,0
"Olfr1294",0,0,0,0,0,0,0,0,0,0
"Olfr1295",0,0,0,0,0,0,0,0,0,0
"Olfr1297",0,0,0,0,0,0,0,0,0,0
"Olfr1298",0,0,0,0,0,0,0,0,0,0
"Olfr1299",0,0,0,0,0,0,0,0,0,0
"Olfr1301",0,0,0,0,0,0,0,0,0,0
"Olfr1302",0,0,0,0,0,0,0,0,0,0
"Olfr1303",0,0,0,0,0,0,0,0,0,0
"Olfr1305",0,0,0,0,0,0,0,0,0,0
"Olfr1306",0,0,0,0,0,0,0,0,0,0
"Olfr1307",0,0,0,0,0,0,0,0,0,0
"Olfr1308",0,0,0,0,0,0,0,0,0,0
"Olfr1309",0,0,0,0,0,0,0,0,0,0
"Olfr1310",0.185732621010644,0,0,0,0,0,0,0,0,0
"Olfr1311",0,0,0,0,0,0,0,0,0,0
"Olfr1312",0,0,0,0,0,0,0,0,0,0
"Olfr1313",0.185732621010644,0,0,0,0,0,0,0,0.134774423016159,0
"Olfr1314",0,0,0,0,0,0,0,0,0.134774423016159,0
"Olfr1315-ps1",0,0,0,0,0,0,0,0,0,0
"Olfr1316",0,0,0,0,0,0,0,0,0,0
"Olfr1317",0,0,0,0,0,0,0.258470533805239,0,0,0
"Olfr1318",0,0,0,0,0,0,0,0,0,0
"Lpcat4",2.78598931515966,1.1133267463429,1.03964872973165,2.52906258687483,1.62858865064559,0.288020201382257,1.80929373663667,1.36675878635675,2.29116519127471,2.27135553883954
"Nutm1",0,0,1.03964872973165,0,0,0,0,0,0.134774423016159,0
"Nop10",274.14134861171,286.124973810125,341.004783351982,359.126887336226,280.727968655034,425.981877844358,425.700969177228,300.882184253678,302.433805248262,383.859086063883
"Slc12a6",17.8303316170218,22.6376438423056,10.3964872973165,17.0711724614051,17.9144751571015,11.232787853908,16.5421141635353,15.0343466499242,12.5340213405028,16.2780480283501
"Emc4",27.3026952885646,29.8742676935344,32.2291106216812,27.5035556322638,30.3324636182741,36.5785655755466,30.2410524552129,32.6069596173681,34.0979290230883,35.2060108520129
"Katnbl1",37.3322568231394,34.1420202211822,41.585949189266,31.9294151592948,39.2897011968249,33.698363561724,36.7028158003439,42.9552761426406,38.2759361365893,31.7989775437536
"Emc7",59.0629734813847,63.2740700838213,59.2599775947041,70.4976196091359,58.4256178419106,74.02119175524,65.1345745189201,65.40917048993,63.0744299715626,77.2260883205444
"Chrm5",0,0,0,0,0,0,0,0,0,0
"Aven",8.35796794547897,6.49440602033357,11.4361360270482,12.6453129343742,8.34651683455866,10.080707048379,11.3727034874305,9.95781401488487,8.22123980398572,10.2210999247779
"Ryr3",49.4048771888312,42.3064163610301,33.2687593514128,43.6263296235908,37.86468612751,36.0025251727821,45.490813949722,45.2982912049665,39.2193570977024,32.5560960567001
"Tmco5b",0,0,0,0,0,0,0,0.195251255193821,0,0
"Fmn1",14.6728770598409,14.8443566179053,20.792974594633,15.174375521249,14.6572978558103,15.5530908746419,14.2158793592881,14.0580903739551,13.6122167246321,18.5494035671896
"Gm13963",10.5867593976067,9.09216842846699,7.27754110812156,7.27105493726514,7.73579609056656,7.77654543732093,9.30493921698859,9.37206024930341,9.16466076509884,7.9497443859384
"Gm13966",0,0,0,0,0,0,0,0,0,0
"Gm13964",0,0,0,0,0,0,0,0,0,0
"4930533B01Rik",0,0,0,0,0,0,0,0.195251255193821,0,0
"Grem1",0.371465242021287,0.185554457723816,1.03964872973165,0,0,0,0.258470533805239,0.390502510387642,0.134774423016159,0
"Scg5",0.371465242021287,0.185554457723816,0,0.316132823359354,0.814294325322796,0.576040402764513,0,0.585753765581463,0.269548846032319,0.378559256473257
"Arhgap11a",9.28663105053219,9.46327734391462,11.4361360270482,8.53558623070256,9.97510548520425,6.91248483317416,6.97870441274144,8.78630648372194,9.43420961113116,7.19262587299189
"Gjd2",0,0,0,0,0,0,0,0,0,0
"A530058N18Rik",0,0,0,0,0,0,0,0,0,0
"Actc1",0,0,0,0,0.203573581330699,0,0,0,0,0
"C130080G10Rik",0,0,0,0,0,0,0,0,0,0
"Aqr",11.1439572606386,11.8754852943242,7.27754110812156,8.53558623070256,14.4537242744796,11.232787853908,12.4065856226515,16.2058541810871,11.860149225422,11.3567776941977
"Zfp770",0.557197863031931,0.927772288619081,0,0.948398470078062,0.814294325322796,1.15208080552903,0.775411601415716,0.976256275969105,0.808646538096956,0.378559256473257
"Gm29234",0,0,0,0,0,0,0,0,0,0
"Dph6",7.61503746143639,8.53550505529554,12.4757847567798,7.27105493726514,8.34651683455866,10.6567474511435,12.1481150888462,7.81005020775284,9.70375845716348,10.2210999247779
"Gm13972",0,0,0,0,0,0,0,0,0,0
"Gm13974",1.11439572606386,1.48443566179053,1.03964872973165,0.632265646718708,1.01786790665349,1.15208080552903,0.258470533805239,0.390502510387642,1.07819538412928,0
"Gm28494",0.928663105053219,0.556663373171448,0,1.26453129343742,0.814294325322796,0.288020201382257,0.258470533805239,0.390502510387642,0.673872115080797,0
"Gm28492",0,0,0,0,0,0,0,0,0,0
"Gm28493",0,0,0,0,0,0,0,0,0,0
"4930528P14Rik",0,0,0,0,0,0,0,0,0,0
"Gm13976",0,0,0,0,0,0,0,0,0,0
"3110099E03Rik",0,0,1.03964872973165,0,0,0,0,0,0,0
"Gm13977",0,0,0,0,0.203573581330699,0,0,0,0,0
"BC052040",2.04305883111708,2.41220795040961,3.11894618919495,2.21292976351548,2.85003013862978,3.74426261796934,5.16941067610477,2.73351757271349,4.3127815365171,3.78559256473257
"Meis2",7.80077008244704,5.7521881894383,8.31718983785321,10.1162503474993,6.31078102125167,7.77654543732093,11.1142329536253,6.63854267658991,10.2428561492281,9.46398141183143
"2700033N17Rik",0.742930484042575,0.185554457723816,1.03964872973165,0.316132823359354,0,0.288020201382257,0,0.781005020775284,0.539097692064638,0.378559256473257
"G630016G05Rik",0,0.185554457723816,0,0,0,0,0,0,0,0
"Gm13990",0,0,0,0,0.203573581330699,0,0,0,0.269548846032319,0
"Tmco5",0,0,0,0,0,0,0,0,0.134774423016159,0
"D330050G23Rik",3.15745455718094,2.78331686585724,5.19824364865826,2.84519541023419,3.05360371996048,3.45624241658708,5.16941067610477,4.6860301246517,4.3127815365171,2.6499147953128
"Gm29340",0.928663105053219,0.556663373171448,1.03964872973165,0.632265646718708,1.22144148798419,0.86406060414677,0.775411601415716,0.195251255193821,1.75206749921007,0.378559256473257
"Spred1",45.875957389629,49.3574857545351,47.823841567656,57.8523066747618,52.5219839833203,52.4196766515707,47.5585782201639,46.4697987361294,37.19774075246,48.0770255721037
"Fam98b",29.5314867406924,22.2665349268579,41.585949189266,34.7746105695289,24.8359769223453,38.0186665824579,35.4104631313177,23.6254018784523,23.7202984508441,27.2562664660745
"Rasgrp1",4.27185028324481,5.00997035854304,4.1585949189266,4.1097267036716,6.92150176524376,5.18436362488062,5.68635174371525,4.10027635907024,5.12142807461406,2.6499147953128
"Gm13982",0,0,0,0,0,0,0,0,0,0
"Gm28183",0.185732621010644,0,0,0,0.203573581330699,0,0,0,0,0
"Gm13985",0,0,0,0,0,0,0,0,0,0
"4930412B13Rik",0.371465242021287,0.927772288619081,1.03964872973165,0.316132823359354,0.203573581330699,0,0.258470533805239,0.195251255193821,0.404323269048478,0
"Gm13986",3.71465242021287,2.59776240813343,0,3.16132823359354,3.05360371996048,1.44010100691128,0.775411601415716,1.95251255193821,2.83026288333935,1.89279628236629
"Thbs1",167.530824151601,184.997794350645,86.290844567727,80.2977371332759,161.230276413914,64.2285049082432,58.4143406399839,166.158818169942,160.516337812246,60.1909217792479
"Gm29233",0,0,0,0,0,0,0,0,0,0
"Fsip1",3.90038504122352,3.15442578130487,0,4.42585952703096,3.86789804528328,3.45624241658708,1.80929373663667,3.51452259348878,3.77368384445246,1.89279628236629
"A930104D05Rik",0,0,0,0,0,0,0,0,0,0
"Gpr176",7.24357221941511,7.23662385122883,7.27754110812156,6.95492211390579,6.10720743992097,5.47238382626288,6.46176334513096,6.24804016620227,6.60394672779181,4.54271107767909
"1700054M17Rik",0,0,1.03964872973165,0.316132823359354,0.203573581330699,0,0,0,0,0
"Eif2ak4",7.24357221941511,7.79328722440028,10.3964872973165,7.90332058398385,7.73579609056656,5.76040402764513,5.42788120991001,8.59105522852812,9.299435188115,4.92127033415234
"Srp14",491.262782573153,464.628362140436,689.287107812085,720.466704435968,480.433651940449,788.887331586001,794.538420917303,547.094017053086,530.202580145571,798.002912645626
"Bmf",0.928663105053219,1.1133267463429,1.03964872973165,1.26453129343742,1.83216223197629,1.44010100691128,0.516941067610477,1.36675878635675,1.75206749921007,0.757118512946514
"Bub1b",15.9730054069154,17.0710101105911,14.5550822162431,15.8066411679677,17.1001808317787,12.6728888608193,13.9574088254829,10.934070290854,11.4558259563735,15.1423702589303
"Pak6",0.928663105053219,0.742217830895265,0,0.316132823359354,0.407147162661398,0.288020201382257,1.29235266902619,0.781005020775284,0.539097692064638,0.757118512946514
"Ankrd63",0.557197863031931,0.742217830895265,2.0792974594633,0,0.814294325322796,0.288020201382257,1.03388213522095,0.390502510387642,1.34774423016159,0.757118512946514
"Plcb2",32.8746739188839,31.3587033553249,31.1894618919495,22.7615632818735,27.6860070609751,26.2098383257854,26.1055239143291,35.5357284452754,34.9065755611853,32.5560960567001
"Inafm2",6.50064173537253,9.46327734391462,6.23789237838991,5.37425799710902,7.93936967189726,8.6406060414677,6.97870441274144,8.78630648372194,9.97330730319579,6.05694810357211
"Ccdc9b",0,0,0,0,0,0,0,0,0,0
"Phgr1",0.185732621010644,0,0,0,0,0.288020201382257,0,0,0.134774423016159,0
"Disp2",0.185732621010644,0.371108915447632,0,0,0,0,0.258470533805239,0,0.673872115080797,0
"Knstrn",2.78598931515966,4.08219806992396,7.27754110812156,3.16132823359354,3.66432446395258,4.89634342349836,5.94482227752049,4.10027635907024,3.6389094214363,5.67838884709886
"Gm14091",0,0,0,0,0,0,0,0.195251255193821,0,0
"Ivd",44.0186311795226,42.6775252764777,46.7841928379243,39.5166029199193,36.4396710581951,36.8665857769289,38.5121095369805,37.097738486826,40.8366501738963,29.5276220049141
"Bahd1",5.38624600930867,6.49440602033357,5.19824364865826,4.74199235039031,8.75366399722005,4.03228281935159,3.3601169394681,6.83379393178373,5.79530018969485,4.92127033415234
"Chst14",1.67159358909579,1.29888120406671,1.03964872973165,1.89679694015612,0.814294325322796,0.576040402764513,0.775411601415716,1.75726129674439,1.34774423016159,1.51423702589303
"Gm14089",0,0,0,0,0,0,0,0,0,0
"Ccdc32",16.158738027926,17.0710101105911,25.9912182432913,27.5035556322638,21.9859467837155,41.1868887976627,38.2536390031753,22.6491456024832,25.6071403730703,37.8559256473257
"Rpusd2",0.371465242021287,0.185554457723816,0,0,0,0.288020201382257,0.258470533805239,0.390502510387642,0.134774423016159,0
"Knl1",4.64331552526609,3.89664361220014,5.19824364865826,3.79359388031225,3.66432446395258,1.44010100691128,0.775411601415716,4.29552761426406,4.85187922858174,1.51423702589303
"Rad51",6.50064173537253,5.56663373171448,2.0792974594633,4.74199235039031,5.70006027725957,3.45624241658708,6.20329281132573,5.66228640062081,5.93007461271101,4.54271107767909
"Rmdn3",12.4440856077131,12.8032575829433,11.4361360270482,12.3291801110148,12.0108412985112,11.232787853908,12.1481150888462,10.1530652700787,11.4558259563735,15.5209295154035
"Gchfr",1.30012834707451,0.742217830895265,1.03964872973165,1.26453129343742,0.407147162661398,0.86406060414677,0.775411601415716,0.781005020775284,0.943420961113116,0.378559256473257
"Dnajc17",8.72943318750026,8.16439613984791,10.3964872973165,8.53558623070256,7.93936967189726,8.35258584008544,10.0803508184043,8.3958039733343,8.22123980398572,12.1138962071442
"Gm14137",0,0,0,0,0,0,0,0,0,0
"Zfyve19",7.05783959840446,8.53550505529554,5.19824364865826,7.90332058398385,9.36438474121215,11.232787853908,7.49564548035192,8.78630648372194,11.9949236484382,6.05694810357211
"Ppp1r14d",0.371465242021287,0.371108915447632,0,0.316132823359354,0.610720743992097,0.86406060414677,1.03388213522095,1.17150753116293,0.808646538096956,0.378559256473257
"Spint1",62.5918932805869,63.6451789992689,63.4185725136307,63.5426974952302,64.5328252818316,68.8368281303594,63.8422218498939,73.2192206976829,64.6917230477565,74.5761735252317
"Rhov",4.08611766223416,3.52553469675251,9.35683856758486,5.05812517374966,4.27504520794468,7.20050503455642,8.27105708176763,4.6860301246517,4.85187922858174,4.92127033415234
"Vps18",10.5867593976067,12.2465942097719,8.31718983785321,9.80011752413997,12.825135623834,5.47238382626288,9.04646868318335,9.56731150449723,11.5906003793897,8.32830364241166
"Gm14207",0,0,0,0,0,0,0,0,0,0
"Dll4",0.371465242021287,0.371108915447632,0,0,0,0,0,0.195251255193821,0.404323269048478,0
"Chac1",0,0,0,0,0,0,0,0.195251255193821,0.539097692064638,0
"Ino80",7.24357221941511,6.8655149357812,13.5154334865115,6.00652364382773,6.10720743992097,6.04842422902739,5.16941067610477,5.66228640062081,4.9866536515979,4.92127033415234
"Exd1",2.41452407313837,4.45330698537159,2.0792974594633,0.316132823359354,2.23930939463769,1.44010100691128,0.516941067610477,3.31927133829496,2.56071403730703,1.51423702589303
"Chp1",72.6214548151617,77.3762088708313,88.3701420271904,73.0266821960108,75.3222250923586,82.0857573939432,94.6002153727173,78.491004587916,76.5518722731785,89.3399845276887
"Oip5os1",45.1330269055864,46.7597233464017,11.4361360270482,11.3807816409367,40.5111426848091,14.4010100691128,12.4065856226515,43.7362811634159,46.0928526715265,10.5996591812512
"Oip5",4.45758290425545,5.19552481626685,3.11894618919495,5.05812517374966,2.64645655729909,6.6244646317919,5.42788120991001,5.46703514542699,3.36936057540398,5.67838884709886
"Nusap1",30.0886846037243,27.4620597431248,31.1894618919495,34.4584777461696,20.968078877062,22.1775555064338,27.13940604955,24.01590438884,25.8766892191026,21.5778776189757
"Ndufaf1",4.45758290425545,4.82441590081922,6.23789237838991,4.74199235039031,5.08933953326747,4.03228281935159,5.16941067610477,6.05278891100845,5.39097692064638,3.02847405178606
"Rtf1",42.5327702114374,36.9253370870394,64.4582212433624,67.020158552183,34.2003616635574,59.3321614847449,73.664102134493,34.5594721693063,35.5804476762661,73.0619364993386
"Itpka",0,0.371108915447632,0,0.316132823359354,0.407147162661398,0.288020201382257,0,0.390502510387642,0.269548846032319,0.757118512946514
"Ltk",0,0.185554457723816,0,0,0,0,0,0,0,0
"Rpap1",1.11439572606386,2.04109903496198,3.11894618919495,1.58066411679677,2.64645655729909,0.86406060414677,0.775411601415716,3.51452259348878,2.69548846032319,1.89279628236629
"Tyro3",2.04305883111708,2.78331686585724,4.1585949189266,3.79359388031225,3.86789804528328,4.03228281935159,2.32623480424715,3.90502510387642,2.42593961429087,2.27135553883954
"Mga",11.7011551236706,18.3698913146578,10.3964872973165,14.8582426978896,12.4179884611726,14.6890302704951,10.85576241982,13.8628391187613,10.7819538412928,11.3567776941977
"Mapkbp1",2.9717219361703,1.48443566179053,0,3.16132823359354,2.44288297596839,1.72812120829354,3.10164640566286,2.92876882790731,2.29116519127471,1.51423702589303
"Gm13999",0.185732621010644,0,0,0,0,0,0,0.195251255193821,0,0
"Jmjd7",2.04305883111708,1.66999011951435,2.0792974594633,6.00652364382773,2.03573581330699,4.03228281935159,8.01258654796239,2.14776380713203,2.83026288333935,6.81406661651863
