"","sgCtu1_input","sgCtu1_polysome","sgCtu2_input","sgCtu2_polysome","sgCtu1_TE","sgCtu2_TE"
"Gba",0.152514291301229,0.24411905113497,0.374754594297545,0.152932765632537,0.0916047598337419,-0.221821828665008
"Krtcap2",0.0961207526332286,0.10069320629699,0.206622458990777,0.198445182916227,0.00457245366376213,-0.00817727607454977
"Hax1",0.110246739644408,0.295424257560857,0.211782116888793,0.345023556706064,0.185177517916449,0.133241439817271
"Ubap2l",0.0579584515042626,-0.0340074199781677,-0.0385036643889158,-0.336905346690826,-0.0919658714824303,-0.29840168230191
"S100a11",0.0949660777514545,0.220465157160596,0.116914978358317,0.219803479441751,0.125499079409142,0.102888501083434
"S100a10",0.0895119243887024,0.167543423406254,0.128236712085117,0.187139321470823,0.0780314990175519,0.0589026093857061
"Snx27",-0.182516770689715,-0.240556544746205,-0.348454263537971,-0.275671646951851,-0.05803977405649,0.0727826165861201
"Tnfaip8l2",0.0921839149702315,0.101888766654892,0.325950743628983,0.535045172394385,0.00970485168466073,0.209094428765402
"Prune1",-0.0776744672231926,0.293521792378589,0.421608904149722,0.261017555480172,0.371196259601781,-0.160591348669549
"Cers2",0.0065637467126729,0.291735636071222,0.226414986454567,0.43606125043914,0.28517188935855,0.209646263984573
"Mrps21",0.0706569587749044,0.215116361085956,0.133315598322437,0.304620027442034,0.144459402311051,0.171304429119598
"Pex11b",0.457802798429035,0.47236174821945,0.417598817131853,0.642935405531528,0.0145589497904144,0.225336588399674
"Notch2",-0.0969795965729716,-0.254877767667127,-0.163039746585354,-0.544389600654119,-0.157898171094155,-0.381349854068765
"Tent5c",-0.0768597139710554,-0.341248012278554,-0.0589762138037173,-0.234695506343556,-0.264388298307498,-0.175719292539839
"Csde1",0.207333421823585,0.0641577161450861,0.176692611975264,0.0104591943798686,-0.143175705678499,-0.166233417595396
"Rsbn1",-0.0950673117956304,0.0735398668622489,-0.36200969490536,-0.34073369505298,0.168607178657879,0.0212759998523797
"Capza1",0.170771171993736,0.269480290363944,0.180316777636841,0.348014707571576,0.0987091183702082,0.167697929934735
"Atp5f1",0.121416719404779,0.161914935017551,0.188212546088755,0.117026833444804,0.0404982156127716,-0.0711857126439508
"Chil3",0.239281952333383,0.311422170437178,0.187553589253416,0.0988791528871351,0.0721402181037947,-0.088674436366281
"Cd53",0.0807989917546408,0.219707578681511,0.174329475709694,0.205040295273824,0.13890858692687,0.0307108195641295
"Lamtor5",0.174436894156786,0.262728094943978,0.161431530842531,0.390422065906743,0.0882912007871921,0.228990535064212
"Gstm2",0.210037633307342,0.466907550877172,0.244026833749551,0.404088975728553,0.25686991756983,0.160062141979002
"Psma5",0.198603151789961,0.21720444395749,0.225380899064013,-0.0248819554331572,0.0186012921675296,-0.250262854497171
"Sort1",-0.124557130941826,-0.140250358228739,-0.112348291106629,-0.456621320041797,-0.0156932272869135,-0.344273028935167
"Psrc1",0.110831650859226,-0.159109941185148,0.453420974912362,-0.178602241620467,-0.269941592044374,-0.632023216532829
"Fam102b",-0.0978732594151088,0.148666101449233,-0.464655583257279,-0.213229729052287,0.246539360864341,0.251425854204992
"Dph5",0.170807918335531,0.059792947223662,0.528795200497155,0.16601902301668,-0.111014971111869,-0.362776177480475
"Dbt",0.136958207016208,-0.555060291114169,0.225844666307573,-0.238101232316913,-0.692018498130377,-0.463945898624486
"Sass6",-0.21380245529937,-0.265115281666172,-0.573766648618757,-0.0393913872103449,-0.0513128263668023,0.534375261408413
"Tmem56",-0.0382894277229915,-0.467742267180075,-0.531972416164251,-0.522876912431504,-0.429452839457084,0.00909550373274692
"F3",0.216818679002153,0.211125141269291,0.356790642386027,0.24688957587431,-0.00569353773286174,-0.109901066511717
"Gclm",-0.0284552553613464,0.334722674475396,0.121964789910106,0.300455650208023,0.363177929836742,0.178490860297917
"Gm4610",0.429117445253436,0.291858599678206,0.389641423886908,0.664120806657531,-0.13725884557523,0.274479382770623
"Fnbp1l",-0.0810311465339977,-0.42632651985676,-0.103963802401351,-0.679442913763976,-0.345295373322762,-0.575479111362625
"Ostc",0.125626856217234,0.207806777395721,0.137839764422334,0.306246539656864,0.0821799211784873,0.16840677523453
"Sgms2",-0.14245934593662,0.171223271489283,-0.323886342379159,-0.187438313162067,0.313682617425903,0.136448029217092
"Cisd2",0.136297363352482,0.15762187156588,0.250307577704452,0.202490077439703,0.0213245082133975,-0.047817500264749
"Ube2d3",0.130014632888832,0.294997508855765,0.181062475493038,0.356167832894775,0.164982875966933,0.175105357401737
"Ppp3ca",-0.142493752656862,-0.275154123793244,-0.126780513713526,-0.339076942968444,-0.132660371136382,-0.212296429254918
"Lamtor3",0.237843834259145,0.396293527043722,0.290218438727946,0.439788271245132,0.158449692784576,0.149569832517186
"Dapp1",0.204959131828239,-0.0528270959331936,0.439324691330244,-0.340285290082295,-0.257786227761433,-0.779609981412539
"Gbp7",-0.083100868100086,0.065116043122635,-0.218036991833372,-0.134574567687785,0.148216911222721,0.0834624241455879
"Gng5",0.172850903845182,0.363370799537046,0.169130060017428,0.435246165574702,0.190519895691864,0.266116105557273
"Ifi44",0.0636914211255686,-0.00208012855473694,-0.375841519131161,-0.0167001017004402,-0.0657715496803055,0.359141417430721
"Pigk",0.13669795445953,0.221211670330479,0.280189592561886,0.160715642400589,0.0845137158709495,-0.119473950161296
"Slc44a5",0.0789630860078141,0.280606732342856,0.0333299061541448,0.216798694088801,0.201643646335042,0.183468787934657
"Wls",0.148232987278225,-0.455550684772396,-0.0611985453131769,-0.49449257770192,-0.60378367205062,-0.433294032388743
"Gm11808",0.102437391744015,0.306982058156362,0.0640161590526045,0.279632501790664,0.204544666412347,0.21561634273806
"Tmem67",-0.0916418750659922,0.0659532140408166,-0.559185661646079,-0.0754022882617464,0.157595089106809,0.483783373384332
"Pip4p2",0.199169104298186,0.197277705880074,0.428387429752778,0.401539923657798,-0.00189139841811237,-0.0268475060949802
"Ggh",0.111361964620125,0.343734200581387,0.245006835159629,0.257051172513929,0.232372235961262,0.0120443373543004
"Bach2",-0.158509688187794,-0.108491981064692,-0.475023897729975,0.0744018759643119,0.0500177071231021,0.549425773694287
"Ube2j1",0.0505025291859598,0.37326843563462,0.120949397683784,0.274996419085035,0.322765906448661,0.154047021401251
"Akirin2",-0.240179564085153,0.209667232407589,-0.383007562275275,-0.0152934622850243,0.449846796492742,0.367714099990251
"Smim8",0.249820849830304,0.281062947316431,0.230580530091174,0.408285041236937,0.0312420974861274,0.177704511145762
"Ddx58",-0.00678424612328765,0.0402945883955947,-0.272112893124151,-0.0819728695681734,0.0470788345188824,0.190140023555977
"Smu1",0.234984291553935,0.190096216642383,0.313949221503778,-0.0257624189802828,-0.0448880749115519,-0.339711640484061
"Rpp25l",-0.038188061508226,0.0424214283762669,0.482852823319995,0.196451408863248,0.0806094898844929,-0.286401414456747
"Vcp",-0.211488237447798,-0.450485386749166,-0.169759143218261,-0.403631027476576,-0.238997149301368,-0.233871884258314
"Cd72",-0.330214614118891,-0.369576181400452,-0.419198000551116,0.0457823933981554,-0.0393615672815617,0.464980393949271
"Creb3",0.0354530218633728,0.181635941832888,0.256462486716973,0.0159937482830159,0.146182919969515,-0.240468738433957
"Hint2",-0.00990572484456553,0.11717289629564,0.242696080186048,0.399500881847279,0.127078621140205,0.156804801661232
"Zcchc7",-0.264221091204647,-0.323766400662591,-0.33800902645603,-0.202299787176713,-0.0595453094579446,0.135709239279317
"Shb",-0.162593176726474,0.0742302777651176,-0.532860316841397,0.0702827662848513,0.236823454491591,0.603143083126248
"Ncbp1",-0.00541380451458418,-0.349295461293868,0.0496371073511659,-0.645519425414281,-0.343881656779284,-0.695156532765447
"Mrpl50",0.1812960236842,0.215028045674311,0.335955524896628,0.276231865266192,0.0337320219901107,-0.0597236596304356
"Smc2",-0.024535769230364,-0.462999001082293,-0.113971126333814,-0.898598453339152,-0.438463231851929,-0.784627327005338
"Nipsnap3b",0.230886093915409,0.517272897975016,0.317885638835663,0.398645771497606,0.286386804059608,0.0807601326619434
"Txn1",-0.0547787714195582,-0.325127370560056,-0.0986949718106409,-0.225105978217474,-0.270348599140497,-0.126411006406833
"Gng10",0.219568527420702,0.339770089393815,0.302420173043933,0.405936316054388,0.120201561973113,0.103516143010455
"Inip",0.287494134671749,0.670616400614916,0.116707058638369,0.594392112274165,0.383122265943167,0.477685053635796
"Slc31a2",0.079273596781527,0.164506605715165,0.119907406519241,0.406530607266763,0.0852330089336384,0.286623200747522
"Cdc26",0.195421610813587,0.0464277099137602,0.264928590842239,0.37252977586527,-0.148993900899827,0.107601185023031
"Tnfsf15",0.0161372198662075,0.145485183572632,-0.474051628064228,-0.385517699264215,0.129347963706424,0.0885339288000138
"Megf9",-0.2287053184412,-0.238431403592523,-0.39309067204698,-0.0743478760223506,-0.00972608515132301,0.31874279602463
"Rps6",0.151219317239701,0.259527856011102,0.179792855846452,0.124818563682661,0.108308538771402,-0.0549742921637915
"Hacd4",-0.19785345778134,0.0504628791544377,-0.236965578656988,-0.00866708535316896,0.248316336935778,0.228298493303819
"Ifnb1",-0.0859947236070386,-0.115132175645876,-0.294041317545807,-0.457632247825034,-0.029137452038837,-0.163590930279227
"Ifna4",0.0841424944069953,0.204111388574357,0.313622639358158,-0.0563744544771492,0.119968894167362,-0.369997093835307
"Tm2d1",0.0471594236265958,0.259165252926919,0.126583071365856,0.54240237510343,0.212005829300323,0.415819303737575
"Leprot",0.132913490965096,0.182266157156558,0.219461539766298,0.285429371477623,0.0493526661914618,0.0659678317113244
"Plpp3",-0.0241551495710661,-0.0815199586223248,-0.327399531212538,-0.25410649158325,-0.0573648090512586,0.0732930396292879
"Ssbp3",-0.403853435058089,-0.249487818894961,-0.459751251790315,0.258753830101448,0.154365616163128,0.718505081891764
"Yipf1",0.228966530001061,0.358374737861711,0.398810715401298,0.253480391311886,0.129408207860649,-0.145330324089413
"Skint4",-0.0997034063046369,0.16191053857113,-0.528391247299495,0.174336289568862,0.261613944875767,0.702727536868357
"Pdzk1ip1",-0.0645350051142435,0.262899506420069,-0.436236355912945,0.158174745148067,0.327434511534312,0.594411101061012
"Med8",0.136285625114152,0.278604331001314,0.247892094783766,0.52053524054191,0.142318705887162,0.272643145758144
"Elovl1",0.155933055997705,0.320767120804656,0.342414088287566,0.396526327180728,0.164834064806951,0.0541122388931612
"Hivep3",-0.087566822571187,-0.0338606866457276,-0.41671832916904,-0.333794007093712,0.0537061359254594,0.0829243220753275
"Macf1",-0.295416847136424,-0.292850743214703,-0.413248835551579,-0.403768916004111,0.00256610392172085,0.00947991954746819
"Gnl2",0.0490374844843995,0.0805649548252347,0.314911038879257,0.0880717347944087,0.0315274703408353,-0.226839304084848
"Trappc3",0.0374125561978405,0.261683986208367,0.0807436939804713,0.192823273359926,0.224271430010527,0.112079579379455
"Psmb2",0.237917342641259,0.239137669423641,0.275339141017582,0.126618952859232,0.00122032678238249,-0.14872018815835
"Sfpq",-0.213093673804896,-0.163191695517088,-0.272375235102096,-0.280367614536459,0.0499019782878083,-0.00799237943436282
"Smim12",0.129653272859575,0.286764023546183,0.174760940504047,0.410575707132669,0.157110750686608,0.235814766628621
"Rnf19b",-0.0898372549396527,-0.0309179005476574,-0.241925437131437,-0.277392440837006,0.0589193543919952,-0.0354670037055689
"C77080",-0.422557475944743,-0.479430348933389,-0.0639155342521942,-0.0315575163283031,-0.0568728729886461,0.0323580179238911
"Marcksl1",-0.135991237409105,-0.146413332137073,-0.281709279500467,-0.259573335837409,-0.0104220947279687,0.0221359436630584
"Eif3i",0.314022663962827,0.410387381611402,0.34472967463797,0.256415997692724,0.0963647176485747,-0.0883136769452459
"Wasf2",-0.0184837130594255,-0.387890841277785,-0.14873193861143,-0.421263213762547,-0.369407128218359,-0.272531275151117
"Tmem222",0.200019540175228,0.341318558945178,0.260858612782486,0.663749822124846,0.14129901876995,0.40289120934236
"Sh3bgrl3",0.127671601403364,0.182075408981468,0.147812943907294,0.274822411082498,0.0544038075781046,0.127009467175204
"Man1c1",-0.138322383714342,-0.382087444997086,-0.0357260292233192,-0.330359001709144,-0.243765061282744,-0.294632972485825
"Tmem50a",0.0665569679286815,0.183913263564786,0.149523002059137,0.198215008811978,0.117356295636105,0.0486920067528409
"Runx3",0.172953233392138,0.41361796745983,0.43906593846845,0.478467268081355,0.240664734067692,0.0394013296129048
"Clic4",-0.0194213480417922,0.105251564670885,-0.198346716952413,-0.214354683476298,0.124672912712677,-0.016007966523885
"Nipal3",-0.382776981603012,-0.714298988849746,-0.316112517620189,-0.28252647713384,-0.331522007246733,0.0335860404863491
"Pnrc2",0.176525878606172,-0.00802542671945883,0.450061351255822,0.417736027045697,-0.18455130532563,-0.0323253242101256
"Hmgcl",0.189013839050257,0.276275399907407,0.357886135106688,0.259694970340822,0.0872615608571499,-0.0981911647658666
"Rpl11",0.102964758243832,0.167159607094202,0.146040519081913,0.164431591187993,0.0641948488503701,0.0183910721060805
"Cdc42",0.139115040109644,0.242070635677608,0.157774524980219,0.145426200882051,0.102955595567964,-0.0123483240981681
"Sdhb",0.194489913873619,0.348891273994353,0.267476594676748,0.191429735363478,0.154401360120733,-0.0760468593132693
"Tnfrsf1b",-0.22694630493105,-0.193863024614115,-0.341063451304564,-0.438241637460514,0.0330832803169354,-0.0971781861559506
"Mthfr",-0.16898294359687,-0.11965908381517,-0.349663529968903,-0.026380996353538,0.0493238597816994,0.323282533615365
"Agtrap",0.0478414700858201,0.140015555888552,0.113615084775168,0.320332869125222,0.092174085802732,0.206717784350054
"Mad2l2",0.172308296570956,0.18759808827621,0.670558612300432,0.107732428660979,0.0152897917052544,-0.562826183639453
"Tardbp",-0.121642822103443,-0.229236414488998,-0.00237917645001318,-0.541831027087016,-0.107593592385555,-0.539451850637003
"Kif1b",-0.0291575808441653,-0.467277005279665,-0.1582749888359,-0.418236117191513,-0.4381194244355,-0.259961128355613
"Ctnnbip1",-0.114776380396084,-0.766926582159994,-0.0508344990035496,0.103647825639671,-0.652150201763909,0.154482324643221
"Eno1",0.190344074018058,0.340229614873185,0.307144386332183,0.359228425080648,0.149885540855127,0.0520840387484647
"Errfi1",-0.0705194744067748,-0.772411556346982,0.338151075782585,-0.0156079607395974,-0.701892081940207,-0.353759036522182
"Park7",0.142696773188653,0.136286669953344,0.265592089670981,0.00251482460847097,-0.00641010323530811,-0.26307726506251
"Tnfrsf9",0.527191855202727,0.642284371043763,0.814348840603896,0.640578657467387,0.115092515841035,-0.173770183136509
"Camta1",0.0806880665137184,0.197263744255554,-0.0651085709283725,0.53476862485345,0.116575677741835,0.599877195781823
"Megf6",0.0451616593381314,0.568637047330777,0.0389971396309079,0.488838151384182,0.523475387992646,0.449841011753274
"Cdk11b",0.011431644265353,-0.204325657422277,-0.113198569764058,-0.330063614463843,-0.21575730168763,-0.216865044699786
"Ssu72",0.186562754586077,0.37322658528445,0.217176318618997,0.337163068181078,0.186663830698373,0.119986749562081
"Aurkaip1",0.0195142252319842,0.10605232542447,0.133325526612068,0.209079283835617,0.0865381001924845,0.0757537572235503
"Sdf4",0.09796270034622,0.225074332080426,0.190659783304809,0.312344746084176,0.127111631734206,0.121684962779367
"Isg15",0.0294796031718061,0.00148036474745084,-0.254227695269543,-0.319262279778147,-0.0279992384243553,-0.065034584508604
"Cyp51",-0.128475171817232,-0.443791923841962,-0.0570310603746718,-0.329934683515774,-0.31531675202473,-0.272903623141103
"Tmem60",0.192717897145998,0.299325377760848,0.279256725973515,0.432860392431481,0.10660748061485,0.153603666457966
"Rsbn1l",0.0248512186597969,-0.128862671955984,-0.409844044337649,-0.704299900731866,-0.153713890615781,-0.294455856394217
"A630072M18Rik",-0.0722634461832508,-0.00873742695897661,-0.402366944000971,-0.475236463369582,0.0635260192242741,-0.072869519368612
"Ptpn12",-0.127417110695609,-0.41775203192106,-0.132920800486538,-0.221779040610158,-0.290334921225451,-0.0888582401236198
"Pmpcb",0.0719338110671632,0.179361753341528,0.348418190198145,0.185013535190479,0.107427942274365,-0.163404655007666
"Rheb",-0.0107934158965364,0.173332300518704,0.0642839389074066,0.444335194496653,0.18412571641524,0.380051255589247
"Il6",0.00516601999878041,0.147710616977733,-0.208150619038463,-0.204272693813525,0.142544596978952,0.00387792522493768
"Ppm1g",0.177593658749773,-0.301521565178765,0.187467399355231,-0.571584011751148,-0.479115223928538,-0.75905141110638
"Gpn1",0.0116295890945066,0.241649522612986,0.510970068630542,0.118984460164961,0.230019933518479,-0.391985608465582
"Fosl2",-0.136296546339716,-0.207613936982827,0.257459166909967,0.182067604409417,-0.0713173906431104,-0.0753915625005499
"Pisd",0.116192971187297,0.346920688140695,0.309445371699848,0.480620801515191,0.230727716953398,0.171175429815343
"Gm1673",-0.811199490694108,-0.663773632127889,-0.769206689303149,-0.876791197774203,0.14742585856622,-0.107584508471054
"Dok7",0.0831997382142604,0.0663534038157678,0.328856098216072,0.753854981253617,-0.0168463343984926,0.424998883037545
"Lrpap1",0.114140287920371,0.214402820510836,0.231712574854363,0.105414854531057,0.100262532590465,-0.126297720323306
"Grpel1",0.139284701091623,0.353936812878564,0.196527298609712,0.394299976000912,0.214652111786941,0.197772677391201
"Tmem128",0.200133291546551,0.398066185955694,0.244445646450238,0.397856585383971,0.197932894409143,0.153410938933733
"Bst1",0.0527723488860392,0.219738173289162,0.0951742134438538,0.268233539799494,0.166965824403123,0.173059326355641
"Med28",0.0501715694164613,0.221763595324949,0.0207400915193796,0.385165269010522,0.171592025908488,0.364425177491142
"Pcdh7",-0.188527195874719,-0.254700575914395,-0.335030476538313,-0.572218452689992,-0.0661733800396762,-0.237187976151678
"5830416I19Rik",-0.351650797641379,0.274263761068801,-0.205272364027829,0.832632651495249,0.62591455871018,1.03790501552308
"Klf3",0.0102759739377785,-0.00292131405600937,-0.489981693266142,-0.523949272942298,-0.0131972879937878,-0.0339675796761552
"Rpl9",0.114941297765055,0.220138032074284,0.238865722519066,0.102784414415371,0.105196734309229,-0.136081308103695
"9130230L23Rik",-0.0149924472257652,-0.0233170785725489,-0.326178445448642,-0.31326413083059,-0.00832463134678374,0.0129143146180519
"Rbm47",-0.086210360368157,-0.156470268095715,-0.312816638914748,-0.271762351181743,-0.0702599077275581,0.0410542877330045
"Apbb2",-0.180882992758752,-0.348793627282321,-0.073344025967133,-0.0284824162551276,-0.167910634523569,0.0448616097120054
"Gnpda2",0.383412967552797,0.407475917897331,0.486271893971183,0.297080423203646,0.0240629503445335,-0.189191470767537
"Ociad1",0.154901215475556,0.405543670683903,0.314314807026495,0.223339869484079,0.250642455208347,-0.0909749375424163
"Clock",0.130629943580061,0.430919867120655,0.0535986246296645,0.280455457685239,0.300289923540594,0.226856833055574
"Alb",-0.638260476335966,-1.98840027147729,0.147409529379906,-0.876287416447968,-1.35013979514133,-1.02369694582787
"Cxcl3",0.185478215422287,0.366557879846932,-0.0748156921184124,-0.0106635967379258,0.181079664424646,0.0641520953804875
"Areg",0.379078558017371,0.262500907594825,0.350049878237154,0.0232437804414838,-0.116577650422546,-0.326806097795671
"Rchy1",0.151522362166874,0.147244244679372,0.307084711334081,0.642326227476739,-0.00427811748750262,0.335241516142657
"U90926",0.15072571547184,0.363969950699269,-0.608192712424279,-0.613717422813494,0.213244235227428,-0.00552471038921531
"Cxcl10",0.0353035342143961,0.223642895942113,-0.304142698550084,-0.141942644999911,0.188339361727717,0.162200053550173
"Ccng2",-0.0821661282756869,0.0832957850995211,-0.296404037786643,-0.0823064059306438,0.165461913375208,0.214097631855999
"Rasgef1b",0.180706974100186,0.0576996549130584,0.232342509456724,0.149610552943652,-0.123007319187128,-0.0827319565130722
"Enoph1",0.265077746496671,0.244010145058937,0.315839539259925,-0.0760097799310078,-0.0210676014377347,-0.391849319190933
"Plac8",-0.00271728275296113,-0.0194646832475946,-0.129651329816785,-0.591339239157878,-0.0167474004946335,-0.461687909341093
"Gbp6",-0.0330624858934434,0.080136134781422,-0.592091884095941,-0.459739015035206,0.113198620674865,0.132352869060735
"Rpl5",0.117190621375796,0.278160548910085,0.129695753253149,0.111183685399659,0.160969927534289,-0.0185120678534894
"Gm15446",-0.328237950402318,-0.0563389637353944,-0.496402390119491,-0.324853697569011,0.271898986666923,0.17154869255048
"Galnt9",-0.0285687286305238,0.673369536003617,0.11792546535372,0.768754128438917,0.701938264634141,0.650828663085198
"Hscb",0.143024877874478,0.20494660713899,0.175935576034272,0.404955596299172,0.0619217292645127,0.2290200202649
"Kctd10",0.0086788821915551,-0.280493366292666,-0.16082064677884,-0.497548561311278,-0.289172248484221,-0.336727914532438
"Ankrd13a",-0.107524308157829,-0.0769535555675267,-0.243820562560449,-0.0217005195327511,0.0305707525903021,0.222120043027698
"Oasl1",0.103306945320575,0.104085359179139,-0.227384741003949,-0.343222343382777,0.000778413858563809,-0.115837602378829
"Pop5",-0.228825208313808,0.706985420336828,0.203844806690828,0.844792975396959,0.935810628650636,0.640948168706131
"Triap1",0.0581852561787342,0.202555235172209,0.21688697173608,0.54937158960395,0.144369978993475,0.332484617867871
"Rplp0",0.173910324944407,0.266549286148495,0.185734192524604,0.147680859763677,0.0926389612040879,-0.0380533327609278
"Tpcn1",-0.320867547491233,-0.295657829490802,-0.348763139631816,0.0848657868944942,0.0252097180004305,0.43362892652631
"Rpl6",0.181624761666956,0.263246329804931,0.214793251121053,0.13169376856875,0.0816215681379742,-0.0830994825523028
"Trafd1",-0.129576972485292,0.0229400419549242,-0.294484374354926,-0.16475680193012,0.152517014440216,0.129727572424806
"Aldh2",-0.0623324856954834,-0.23807246654078,-0.124636765965183,-0.364345392905286,-0.175739980845297,-0.239708626940104
"Vps29",0.113225410127077,0.142653178899721,0.210736992224607,0.131768535291313,0.0294277687726439,-0.0789684569332945
"Atp2a2",-0.0721555239118494,-0.0736233244263493,-0.173147377456396,-0.360553340078747,-0.00146780051449991,-0.187405962622351
"Anapc5",-0.150800348802158,0.0474702703116447,-0.342223738058122,0.127260278418429,0.198270619113803,0.469484016476551
"Setd1b",-0.239596293786615,0.140490863258468,-0.636850232224016,-0.213856104727183,0.380087157045083,0.422994127496833
"Diablo",0.139638406111464,0.397195108689775,0.258475809276161,0.280728261428834,0.257556702578311,0.0222524521526735
"Hcar2",0.306747216488535,0.505889152027622,0.283198983916721,0.320138089072941,0.199141935539087,0.03693910515622
"Snrnp35",0.00816874583961713,-0.125752468160895,0.0290744716279505,-0.522098448201834,-0.133921214000512,-0.551172919829784
"Eif2b1",0.297030658816049,0.431418437878153,0.382085766694247,0.579046333946422,0.134387779062104,0.196960567252175
"Ubc",-0.0753603113083425,-0.200610253394347,-0.0449165397477582,-0.198228944407996,-0.125249942086004,-0.153312404660237
"Asl",0.259690336639345,0.0426107883823619,0.416757746677851,-0.0039393265450034,-0.217079548256983,-0.420697073222854
"Crcp",0.176770074483778,0.284820606593309,0.3171913555628,0.511355320478994,0.108050532109531,0.194163964916194
"Tpst1",-0.107865361966105,-0.16273246200744,-0.441399233017532,-0.36330709469488,-0.0548671000413354,0.0780921383226518
"Ncf1",-0.101548524039032,-0.158223137224315,-0.169521739601638,-0.338032454968945,-0.0566746131852831,-0.168510715367307
"Bud23",0.143747279166851,-0.0364309805513194,0.465142926065148,0.0393268383700986,-0.18017825971817,-0.42581608769505
"Rasa4",-0.156562742566759,-0.117012908062231,-0.343345533671874,-0.23953807776926,0.0395498345045286,0.103807455902614
"Polr2j",0.180595086457748,0.279492641891328,0.216954144208626,0.386909896205719,0.09889755543358,0.169955751997093
"Serpine1",-0.537310488173705,-0.113633796880713,-0.960761434863771,-0.656783221948742,0.423676691292993,0.303978212915029
"Pilra",0.197049719566303,0.219956780056052,0.303396769932422,0.129938087568651,0.0229070604897492,-0.173458682363771
"Cnpy4",0.102612439979143,0.686985060248336,0.303419901331351,0.547696097751588,0.584372620269193,0.244276196420237
"Actb",-0.0509779679723561,-0.200051155255235,-0.0737406198416739,-0.254342894933657,-0.149073187282879,-0.180602275091983
"Zdhhc4",0.267561899127735,-0.112130706209836,0.435691593761705,0.206081990561263,-0.379692605337571,-0.229609603200442
"Kdelr2",-0.0124601792793326,0.39669235301182,0.0995552445364538,0.389223971595658,0.409152532291152,0.289668727059204
"Daglb",-0.129846222752782,-0.313732404878272,-0.0735860984463104,-0.234182904569495,-0.18388618212549,-0.160596806123184
"Kpna7",0.19617870609491,0.489311539553857,0.28400617906402,0.34537720418485,0.293132833458946,0.0613710251208293
"Cdk8",0.0748524079143404,-0.575823724020861,-0.359851681603816,-0.492531329641222,-0.650676131935201,-0.132679648037406
"Flt3",-0.0578768773029887,0.379856218820315,-0.611927730081212,0.302055394525876,0.437733096123303,0.913983124607089
"Hmgb1",0.169631919110917,0.293919311650389,0.113261937323272,-0.0308385230129815,0.124287392539472,-0.144100460336253
"Alox5ap",0.0783124816980951,0.125300578010634,0.117543303993344,0.19377916178925,0.0469880963125391,0.0762358577959059
"Rfc3",0.277091731311849,0.300259310982481,0.450394042079193,0.175371319757519,0.0231675796706323,-0.275022722321674
"Samd9l",-0.0749344635896181,0.109893317729203,-0.356064391697584,-0.296293496485506,0.184827781318821,0.0597708952120772
"Asns",0.96019430559606,0.459694745429896,1.07138162372342,0.401888033721558,-0.500499560166164,-0.669493590001865
"Gpr85",-0.276480084795343,-0.157679087291331,-0.348061865205498,-0.318530104978696,0.118800997504012,0.0295317602268019
"2610001J05Rik",0.0527801704212303,0.360291462419535,0.097531843987996,0.4603096650343,0.307511291998305,0.362777821046304
"Tes",0.136197089298661,0.343454008947095,0.140451681010096,0.0550835229061253,0.207256919648434,-0.0853681581039707
"Cav2",0.0835930923564545,0.484320801490693,0.228089364293597,0.597222605015423,0.400727709134238,0.369133240721826
"Cav1",0.128191714536763,0.357427763823649,-0.149690846815762,0.0207523207751805,0.229236049286886,0.170443167590943
"Met",-0.117059144716281,-0.225536558782097,-0.303337981593687,-0.225310512323546,-0.108477414065816,0.0780274692701415
"Capza2",0.204825751599333,0.319236026510067,0.244646562125073,0.280198227570535,0.114410274910734,0.0355516654454622
"Lsm8",0.266490893543344,0.217752235924377,0.291670258527065,0.447100546781625,-0.0487386576189675,0.155430288254561
"Zfp800",0.0306474536019454,0.0863021771897134,-0.28715459323748,-0.0659253131260851,0.055654723587768,0.221229280111395
"Hilpda",0.093700957070622,0.229082202508126,0.182941672150614,0.278343727625284,0.135381245437504,0.0954020554746702
"Irf5",0.106317386223392,0.0724495660608993,0.197497094663436,0.245832653097573,-0.0338678201624925,0.0483355584341369
"Lncpint",0.152472201395461,0.265166417312487,0.206417388403021,0.182119193847605,0.112694215917028,-0.0242981945554153
"Exoc4",-0.121601010642686,0.0199998559974111,-0.308924609188692,-0.0588053219869442,0.141600866640097,0.250119287201747
"Tmem140",0.0783685410008612,0.406535668708198,0.0638158906045048,0.312063467731535,0.328167127707337,0.248247577127031
"1810058I24Rik",0.184776478608386,0.311971830777126,0.219545358766153,0.417023613450382,0.127195352168741,0.19747825468423
"Akr1d1",-0.00864068989814193,0.913774908982362,0.00474404346138035,0.844687515732622,0.922415598880504,0.839943472271242
"Hipk2",-0.153412259315425,-0.326526352113738,-0.229840936050971,-0.240558301821643,-0.173114092798313,-0.0107173657706721
"Kdm7a",-0.269047334259271,-0.0905614611401129,-0.337034565786597,-0.377614698955139,0.178485873119159,-0.0405801331685423
"Ndufb2",0.351284989025695,0.137710525086312,0.348577271454992,0.226837329185541,-0.213574463939382,-0.121739942269452
"Zyx",0.143216919748284,0.259780356715223,0.181722002164435,0.246904058571589,0.116563436966939,0.0651820564071537
"Hnrnpa2b1",0.13075636770823,-0.0823125900724815,0.0876503163387863,-0.31111618181432,-0.213068957780711,-0.398766498153106
"Cbx3",0.156526289977883,-0.265911414998865,-0.190536375170106,-0.63925664533179,-0.422437704976748,-0.448720270161684
